sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
156,"La Salle Explorers",27,5.9,20.1,4.3,0.723,5.9,2.1,3.8,35.8,35.8,0.01,1.3,35.8,5.9,2.1,3.8,35.8,0,0,0,,0
158,"Lamar Cardinals",26,5.1,20,3.7,0.722,5.1,1.8,3.3,35.3,35.3,0.02,1.5,35.3,5.1,1.8,3.3,35.3,0,0,0,,0
159,"Notre Dame Fighting Irish",27,5.2,19.6,3.7,0.721,5.2,1.9,3.3,35.7,35.7,0.01,0.7,35.7,5.2,1.9,3.3,35.7,0,0,0,,0
159,"Butler Bulldogs",28,5.3,19.7,3.8,0.721,5.3,1.9,3.4,36.1,36.1,0,0,36.1,5.3,1.9,3.4,36.1,0,0,0,,0
161,"Colgate Raiders",27,5.3,19.1,3.8,0.72,5.3,1.9,3.4,35.7,35.7,0.01,1.4,35.7,5.3,1.9,3.4,35.7,0,0,0,,0
161,"Colorado State Rams",28,6.3,19.8,4.5,0.72,6.3,2.2,4,35.4,35.4,0.02,1.7,35.4,6.3,2.2,4,35.4,0,0,0,,0
161,"San Francisco Dons",28,6.5,21.2,4.7,0.72,6.5,2.3,4.2,35.7,35.7,0.01,0.5,35.7,6.5,2.3,4.2,35.7,0,0,0,,0
161,"Western Carolina Lady Catamounts",28,5.6,19.4,4,0.72,5.6,2,3.6,35.7,35.7,0.02,1.9,35.7,5.6,2,3.6,35.7,0,0,0,,0
165,"Fairfield Stags",28,5,20.3,3.6,0.719,5,1.8,3.2,35.3,35.3,0.01,1.4,35.3,5,1.8,3.2,35.3,0,0,0,,0
165,"Kansas State Wildcats",29,5.5,18.6,4,0.719,5.5,2,3.6,35.6,35.6,0.01,0.6,35.6,5.5,2,3.6,35.6,0,0,0,,0
165,"Vermont Catamounts",30,5.3,22.8,3.8,0.719,5.3,1.9,3.4,35.6,35.6,0.01,1.3,35.6,5.3,1.9,3.4,35.6,0,0,0,,0
165,"Stonehill College Skyhawks",25,3.8,15.4,2.8,0.719,3.8,1.4,2.5,35.4,35.4,0.01,1,35.4,3.8,1.4,2.5,35.4,0,0,0,,0
169,"Oklahoma State Cowgirls",29,6,22.2,4.3,0.718,6,2.1,3.9,35.6,35.6,0.01,1.1,35.6,6,2.1,3.9,35.6,0,0,0,,0
169,"Coppin State Eagles",28,5.6,18.8,4,0.718,5.6,2,3.6,35.3,35.3,0.01,1.3,35.3,5.6,2,3.6,35.3,0,0,0,,0
169,"Tulane Green Wave",26,6.3,19.1,4.5,0.718,6.3,2.2,4,35.6,35.6,0.01,0.6,35.6,6.3,2.2,4,35.6,0,0,0,,0
172,"Ohio Bobcats",25,4,11.5,2.8,0.717,4,1.4,2.6,35.4,35.4,0.01,1,35.4,4,1.4,2.6,35.4,0,0,0,,0
173,"Purdue Fort Wayne Mastodons",28,3.9,13.7,2.8,0.716,3.9,1.4,2.5,34.9,34.9,0.02,1.8,34.9,3.9,1.4,2.5,34.9,0,0,0,,0
174,"Long Island University Sharks",26,5.8,18.9,4.2,0.715,5.8,2.1,3.7,35.8,35.8,0,0,35.8,5.8,2.1,3.7,35.8,0,0,0,,0
174,"Texas-(San Antonio) Roadrunners",25,6.6,21,4.7,0.715,6.6,2.4,4.2,35.8,35.8,0.01,0.6,35.8,6.6,2.4,4.2,35.8,0,0,0,,0
176,"Oregon State Beavers",29,9.4,25.6,6.7,0.714,9.4,3.3,6.1,35.5,35.5,0,0.4,35.5,9.4,3.3,6.1,35.5,0,0,0,,0
177,"Temple Owls",26,6.3,20.2,4.5,0.713,6.3,2.2,4.1,35.4,35.4,0.01,1.2,35.4,6.3,2.2,4.1,35.4,0,0,0,,0
177,"Kansas Jayhawks",28,5.6,18,4,0.713,5.6,2,3.6,35.7,35.7,0.01,0.6,35.7,5.6,2,3.6,35.7,0,0,0,,0
177,"UC Davis Aggies",28,6.5,19.7,4.6,0.713,6.5,2.3,4.2,35.4,35.4,0.01,0.6,35.4,6.5,2.3,4.2,35.4,0,0,0,,0
180,"Stephen F. Austin Lumberjacks",28,6.9,22.2,4.9,0.711,6.9,2.5,4.5,35.6,35.6,0,0,35.6,6.9,2.5,4.5,35.6,0,0,0,,0
180,"Saint Louis Billikens",29,6.2,20.3,4.4,0.711,6.2,2.2,4,35.6,35.6,0,0,35.6,6.2,2.2,4,35.6,0,0,0,,0
182,"Akron Zips",26,4.8,18,3.4,0.71,4.8,1.7,3.1,35.5,35.5,0.01,0.8,35.5,4.8,1.7,3.1,35.5,0,0,0,,0
183,"Canisius Golden Griffins",27,5,17.6,3.5,0.709,5,1.7,3.3,34.3,34.3,0.02,2.2,34.3,5,1.7,3.3,34.3,0,0,0,,0
184,"Georgia Southern Eagles",27,5.1,18.4,3.6,0.708,5.1,1.7,3.3,34.3,34.3,0.02,2.2,34.3,5.1,1.7,3.3,34.3,0,0,0,,0
185,"George Washington Revolutionaries",29,5.4,21.7,3.8,0.707,5.4,1.9,3.6,34.4,34.4,0.02,1.9,34.4,5.4,1.9,3.6,34.4,0,0,0,,0
186,"Tulsa Golden Hurricane",26,5.7,20.4,4,0.705,5.7,2,3.7,34.9,34.9,0.02,2,34.9,5.7,2,3.7,34.9,0,0,0,,0
187,"Central Michigan Chippewas",26,4.4,14.8,3.1,0.704,4.4,1.5,2.9,34.8,34.8,0.01,0.9,34.8,4.4,1.5,2.9,34.8,0,0,0,,0
187,"Marshall Thundering Herd",30,5.6,19.6,4,0.704,5.6,2,3.7,34.9,34.9,0.01,0.6,34.9,5.6,2,3.7,34.9,0,0,0,,0
189,"Bucknell Bison",27,4.4,15.4,3.1,0.703,4.4,1.5,2.9,34.7,34.7,0.02,1.7,34.7,4.4,1.5,2.9,34.7,0,0,0,,0
189,"Cincinnati Bearcats",26,4.9,17.9,3.5,0.703,4.9,1.7,3.2,35.2,35.2,0,0,35.2,4.9,1.7,3.2,35.2,0,0,0,,0
189,"Florida State Seminoles",28,6.9,20.3,4.8,0.703,6.9,2.4,4.5,34.9,34.9,0.01,1,34.9,6.9,2.4,4.5,34.9,0,0,0,,0
192,"Northern Colorado Bears",28,4.7,18.3,3.3,0.702,4.7,1.6,3,35.1,35.1,0.01,0.8,35.1,4.7,1.6,3,35.1,0,0,0,,0
192,"Columbia Lions",24,3.9,17.5,2.8,0.702,3.9,1.4,2.5,35.1,35.1,0.01,1.1,35.1,3.9,1.4,2.5,35.1,0,0,0,,0
192,"Merrimack Warriors",27,5.2,16.1,3.7,0.702,5.2,1.8,3.4,34.8,34.8,0.01,0.7,34.8,5.2,1.8,3.4,34.8,0,0,0,,0
192,"Prairie View A&M Panthers",26,6.6,21.7,4.6,0.702,6.6,2.3,4.3,34.5,34.5,0.02,1.8,34.5,6.6,2.3,4.3,34.5,0,0,0,,0
196,"Syracuse Orange",27,5.7,21.5,4,0.701,5.7,2,3.7,34.4,34.4,0.01,1.3,34.4,5.7,2,3.7,34.4,0,0,0,,0
196,"Lehigh Mountain Hawks",26,4.1,17.7,2.9,0.701,4.1,1.4,2.7,34.6,34.6,0.02,1.9,34.6,4.1,1.4,2.7,34.6,0,0,0,,0
196,"Austin Peay Governors",26,4.1,15.5,2.9,0.701,4.1,1.4,2.7,34.6,34.6,0.01,0.9,34.6,4.1,1.4,2.7,34.6,0,0,0,,0
196,"Arkansas-(Pine Bluff) Golden Lions",25,5.9,18.9,4.1,0.701,5.9,2,3.8,34.7,34.7,0.02,2,34.7,5.9,2,3.8,34.7,0,0,0,,0
200,"Pittsburgh Panthers",29,4.9,14,3.4,0.699,4.9,1.7,3.2,35,35,0.01,1.4,35,4.9,1.7,3.2,35,0,0,0,,0
200,"Colorado Buffaloes",28,5.6,19.3,3.9,0.699,5.6,1.9,3.6,34.6,34.6,0.01,0.6,34.6,5.6,1.9,3.6,34.6,0,0,0,,0
202,"Florida International Panthers",26,4.8,17.6,3.4,0.698,4.8,1.7,3.2,34.9,34.9,0,0,34.9,4.8,1.7,3.2,34.9,0,0,0,,0
203,"Pepperdine Waves",28,6.7,21.7,4.7,0.697,6.7,2.3,4.4,34.6,34.6,0.01,0.5,34.6,6.7,2.3,4.4,34.6,0,0,0,,0
203,"Fairleigh Dickinson Knights",28,5.5,22.8,3.9,0.697,5.5,1.9,3.6,34.2,34.2,0.01,1.3,34.2,5.5,1.9,3.6,34.2,0,0,0,,0
205,"Texas-(Rio Grande Valley) Vaqueros",28,6.6,19.7,4.6,0.696,6.6,2.3,4.3,34.8,34.8,0,0,34.8,6.6,2.3,4.3,34.8,0,0,0,,0
206,"Pennsylvania Quakers",24,5.5,18.6,3.8,0.695,5.5,1.9,3.6,34.4,34.4,0.01,0.8,34.4,5.5,1.9,3.6,34.4,0,0,0,,0
207,"Yale Bulldogs",24,4.5,17.3,3.1,0.694,4.5,1.5,3,34.3,34.3,0.01,0.9,34.3,4.5,1.5,3,34.3,0,0,0,,0
208,"Cleveland State Vikings",29,3.6,12.8,2.5,0.692,3.6,1.2,2.3,34.6,34.6,0,0,34.6,3.6,1.2,2.3,34.6,0,0,0,,0
208,"Hawaii Warriors",26,4.1,14.2,2.8,0.692,4.1,1.4,2.7,34.6,34.6,0.01,0.9,34.6,4.1,1.4,2.7,34.6,0,0,0,,0
210,"Oregon Ducks",29,5.1,17.6,3.6,0.691,5.1,1.8,3.4,34.2,34.2,0.01,0.7,34.2,5.1,1.8,3.4,34.2,0,0,0,,0
210,"Minnesota Golden Gophers",28,4.4,14.4,3,0.691,4.4,1.5,2.9,34.1,34.1,0.01,0.8,34.1,4.4,1.5,2.9,34.1,0,0,0,,0
212,"Saint Mary's Gaels",29,3.9,14,2.7,0.69,3.9,1.3,2.6,34.5,34.5,0.01,0.9,34.5,3.9,1.3,2.6,34.5,0,0,0,,0
213,"Mississippi State Bulldogs",28,5.7,18.4,3.9,0.688,5.7,1.9,3.8,33.8,33.8,0.01,1.3,33.8,5.7,1.9,3.8,33.8,0,0,0,,0
214,"TCU Horned Frogs",29,7.2,23.6,5,0.686,7.2,2.4,4.8,33.8,33.8,0.01,1,33.8,7.2,2.4,4.8,33.8,0,0,0,,0
215,"Eastern Washington University",28,5.1,17.2,3.5,0.685,5.1,1.8,3.4,34.3,34.3,0,0,34.3,5.1,1.8,3.4,34.3,0,0,0,,0
216,"Utah Tech University Trailblazers",24,6.3,20.9,4.3,0.684,6.3,2.2,4.2,34.2,34.2,0,0,34.2,6.3,2.2,4.2,34.2,0,0,0,,0
216,"Incarnate Word Cardinals",26,6,21.6,4.1,0.684,6,2,3.9,34.2,34.2,0.01,0.6,34.2,6,2,3.9,34.2,0,0,0,,0
216,"Dartmouth Big Green",24,6.5,21.1,4.4,0.684,6.5,2.2,4.3,34.2,34.2,0,0,34.2,6.5,2.2,4.3,34.2,0,0,0,,0
219,"High Point Panthers",28,6.8,21.2,4.6,0.683,6.8,2.3,4.5,33.9,33.9,0.01,1.1,33.9,6.8,2.3,4.5,33.9,0,0,0,,0
220,"Saint Francis (PA) Red Flash",26,5,16.6,3.4,0.682,5,1.7,3.3,34.1,34.1,0.02,1.6,34.1,5,1.7,3.3,34.1,0,0,0,,0
220,"Creighton Bluejays",27,5.6,18.9,3.8,0.682,5.6,1.9,3.7,33.8,33.8,0.01,0.7,33.8,5.6,1.9,3.7,33.8,0,0,0,,0
222,"Louisiana-(Lafayette) Ragin Cajuns",28,4.8,15.5,3.3,0.681,4.8,1.6,3.2,33.3,33.3,0.01,1.5,33.3,4.8,1.6,3.2,33.3,0,0,0,,0
223,"Southern Utah Thunderbirds",27,5.4,19.8,3.7,0.68,5.4,1.8,3.6,33.3,33.3,0.01,1.4,33.3,5.4,1.8,3.6,33.3,0,0,0,,0
223,"South Carolina Gamecocks",29,8.6,23.9,5.9,0.68,8.6,2.9,5.7,33.6,33.6,0.01,1.2,33.6,8.6,2.9,5.7,33.6,0,0,0,,0
223,"Stanford Cardinal",29,6.1,20.1,4.2,0.68,6.1,2.1,4.1,33.7,33.7,0.01,1.1,33.7,6.1,2.1,4.1,33.7,0,0,0,,0
226,"Towson Tigers",26,6.8,26.3,4.6,0.678,6.8,2.3,4.5,33.3,33.3,0.02,1.7,33.3,6.8,2.3,4.5,33.3,0,0,0,,0
227,"Florida Gulf Coast Eagles",27,4.7,14.8,3.2,0.677,4.7,1.6,3.1,33.9,33.9,0.01,0.8,33.9,4.7,1.6,3.1,33.9,0,0,0,,0
228,"St. Bonaventure Bonnies",28,3.6,12.2,2.5,0.676,3.6,1.2,2.4,33.3,33.3,0.01,1,33.3,3.6,1.2,2.4,33.3,0,0,0,,0
228,"N.J.I.T. Highlanders",28,6.3,23.4,4.3,0.676,6.3,2.1,4.2,33.5,33.5,0.01,0.6,33.5,6.3,2.1,4.2,33.5,0,0,0,,0
230,"Coastal Carolina Chanticleers",29,5.2,15,3.5,0.675,5.2,1.8,3.4,33.8,33.8,0,0,33.8,5.2,1.8,3.4,33.8,0,0,0,,0
230,"UNLV Rebels",27,6.1,19.1,4.1,0.675,6.1,2,4.1,33.1,33.1,0.02,1.8,33.1,6.1,2,4.1,33.1,0,0,0,,0
232,"Kentucky Wildcats",28,4.9,17.1,3.3,0.674,4.9,1.6,3.3,33.3,33.3,0.01,0.7,33.3,4.9,1.6,3.3,33.3,0,0,0,,0
233,"Georgia Lady Bulldogs",27,5.6,18.3,3.7,0.673,5.6,1.9,3.7,33.3,33.3,0.01,1.3,33.3,5.6,1.9,3.7,33.3,0,0,0,,0
233,"Santa Clara Broncos",30,7,24.2,4.7,0.673,7,2.4,4.7,33.6,33.6,0,0.5,33.6,7,2.4,4.7,33.6,0,0,0,,0
235,"Delaware Fightin Blue Hens",27,4.7,17,3.2,0.672,4.7,1.6,3.1,33.6,33.6,0,0,33.6,4.7,1.6,3.1,33.6,0,0,0,,0
235,"Duke Blue Devils",27,7.2,27.2,4.9,0.672,7.2,2.4,4.8,33.3,33.3,0.01,0.5,33.3,7.2,2.4,4.8,33.3,0,0,0,,0
235,"Hofstra Pride",24,5.5,19.2,3.7,0.672,5.5,1.8,3.7,32.8,32.8,0.02,1.5,32.8,5.5,1.8,3.7,32.8,0,0,0,,0
235,"Providence Friars",29,4.7,15.5,3.2,0.672,4.7,1.6,3.1,33.6,33.6,0.02,2.2,33.6,4.7,1.6,3.1,33.6,0,0,0,,0
235,"Idaho State Bengals",27,5.1,16.4,3.4,0.672,5.1,1.6,3.4,32.1,32.1,0.03,2.9,32.1,5.1,1.6,3.4,32.1,0,0,0,,0
240,"Utah State Aggies",26,7.1,21.5,4.8,0.67,7.1,2.4,4.7,33.5,33.5,0,0,33.5,7.1,2.4,4.7,33.5,0,0,0,,0
241,"Navy Midshipmen",26,5.1,17.8,3.4,0.669,5.1,1.7,3.4,33.1,33.1,0.02,1.5,33.1,5.1,1.7,3.4,33.1,0,0,0,,0
241,"Elon Phoenix",25,5.4,19.5,3.6,0.669,5.4,1.8,3.6,33.1,33.1,0.01,0.7,33.1,5.4,1.8,3.6,33.1,0,0,0,,0
241,"Mississippi Valley State Delta Devils",24,5.9,20.2,4,0.669,5.9,2,4,33.1,33.1,0.01,0.7,33.1,5.9,2,4,33.1,0,0,0,,0
244,"Louisiana-(Monroe) Warhawks",26,5.2,17.2,3.5,0.667,5.2,1.7,3.5,33.3,33.3,0.01,1.5,33.3,5.2,1.7,3.5,33.3,0,0,0,,0
244,"New Mexico Lobos",26,5.1,16.8,3.4,0.667,5.1,1.7,3.4,32.6,32.6,0.02,1.5,32.6,5.1,1.7,3.4,32.6,0,0,0,,0
244,"Alcorn State Braves",25,5.2,18,3.4,0.667,5.2,1.7,3.5,32.6,32.6,0.02,1.6,32.6,5.2,1.7,3.5,32.6,0,0,0,,0
244,"Duquesne Dukes",27,5.1,15,3.4,0.667,5.1,1.7,3.4,33.3,33.3,0,0,33.3,5.1,1.7,3.4,33.3,0,0,0,,0
244,"Iona Gaels",29,5.1,19,3.4,0.667,5.1,1.7,3.4,32.7,32.7,0.02,2,32.7,5.1,1.7,3.4,32.7,0,0,0,,0
249,"Wichita State Shockers",27,5.3,17.1,3.5,0.664,5.3,1.7,3.6,32.9,32.9,0.01,1.4,32.9,5.3,1.7,3.6,32.9,0,0,0,,0
249,"Pacific Tigers",27,5.1,18.4,3.4,0.664,5.1,1.7,3.4,32.8,32.8,0.01,0.7,32.8,5.1,1.7,3.4,32.8,0,0,0,,0
251,"Youngstown State Penguins",28,3.5,13.4,2.3,0.663,3.5,1.1,2.4,32.7,32.7,0.02,2,32.7,3.5,1.1,2.4,32.7,0,0,0,,0
251,"Massachusetts Minutewomen",25,3.8,13.1,2.5,0.663,3.8,1.2,2.6,32.6,32.6,0.02,2.1,32.6,3.8,1.2,2.6,32.6,0,0,0,,0
251,"South Florida Bulls",28,6.5,20.3,4.3,0.663,6.5,2.1,4.4,32.6,32.6,0.02,1.7,32.6,6.5,2.1,4.4,32.6,0,0,0,,0
254,"Holy Cross Crusaders",27,5.8,19.2,3.9,0.662,5.8,1.9,3.9,32.5,32.5,0.01,1.3,32.5,5.8,1.9,3.9,32.5,0,0,0,,0
254,"Samford Bulldogs",29,5.4,17.6,3.6,0.662,5.4,1.8,3.6,33.1,33.1,0.01,0.6,33.1,5.4,1.8,3.6,33.1,0,0,0,,0
254,"Xavier Musketeers",27,5.5,17,3.6,0.662,5.5,1.8,3.7,33.1,33.1,0.01,0.7,33.1,5.5,1.8,3.7,33.1,0,0,0,,0
254,"Arkansas-(Little Rock) Trojans",28,5.1,19.3,3.4,0.662,5.1,1.7,3.4,33.1,33.1,0,0,33.1,5.1,1.7,3.4,33.1,0,0,0,,0
254,"Appalachian State Mountaineers",27,4.9,16.7,3.3,0.662,4.9,1.6,3.3,33.1,33.1,0.01,0.8,33.1,4.9,1.6,3.3,33.1,0,0,0,,0
254,"Boston University Terriers",27,4.8,14.8,3.2,0.662,4.8,1.6,3.2,33.1,33.1,0,0,33.1,4.8,1.6,3.2,33.1,0,0,0,,0
260,"St. Thomas (MN) Tommies",28,4.3,18.2,2.9,0.661,4.3,1.4,2.9,33.1,33.1,0.01,0.8,33.1,4.3,1.4,2.9,33.1,0,0,0,,0
260,"Evansville Aces",27,4.3,16.1,2.8,0.661,4.3,1.4,2.9,33,33,0,0,33,4.3,1.4,2.9,33,0,0,0,,0
262,"Clemson Tigers",28,5.5,21,3.6,0.66,5.5,1.8,3.7,32.7,32.7,0.01,0.7,32.7,5.5,1.8,3.7,32.7,0,0,0,,0
262,"Southern Miss Golden Eagles",28,5,16.5,3.3,0.66,5,1.6,3.4,32.6,32.6,0.01,0.7,32.6,5,1.6,3.4,32.6,0,0,0,,0
264,"Bryant University Bulldogs",27,5.4,21.8,3.6,0.658,5.4,1.7,3.7,32.2,32.2,0.02,2.1,32.2,5.4,1.7,3.7,32.2,0,0,0,,0
265,"USC Upstate Spartans",27,5.5,16.3,3.6,0.655,5.5,1.8,3.7,32.4,32.4,0.01,1.4,32.4,5.5,1.8,3.7,32.4,0,0,0,,0
266,"Georgetown Hoyas",27,5.2,18.6,3.4,0.652,5.2,1.7,3.5,32.6,32.6,0,0,32.6,5.2,1.7,3.5,32.6,0,0,0,,0
266,"Western Kentucky Hilltoppers",25,3.6,11.5,2.3,0.652,3.6,1.2,2.4,32.6,32.6,0,0,32.6,3.6,1.2,2.4,32.6,0,0,0,,0
268,"Quinnipiac Bobcats",27,6.5,23.9,4.2,0.651,6.5,2.1,4.4,32.6,32.6,0.02,1.7,32.6,6.5,2.1,4.4,32.6,0,0,0,,0
269,"Houston Cougars",27,4.3,17.2,2.8,0.65,4.3,1.4,3,31.6,31.6,0.02,1.7,31.6,4.3,1.4,3,31.6,0,0,0,,0
270,"North Carolina State Wolfpack",27,5.7,15.7,3.7,0.649,5.7,1.9,3.9,32.5,32.5,0.01,0.6,32.5,5.7,1.9,3.9,32.5,0,0,0,,0
271,"Monmouth Hawks",26,6.5,22.4,4.2,0.647,6.5,2.1,4.4,32.4,32.4,0,0,32.4,6.5,2.1,4.4,32.4,0,0,0,,0
271,"Texas Southern Tigers",27,6.3,21.5,4.1,0.647,6.3,2,4.3,32.4,32.4,0,0,32.4,6.3,2,4.3,32.4,0,0,0,,0
273,"UAB Blazers",27,6.7,21.7,4.3,0.646,6.7,2.1,4.6,31.5,31.5,0.02,2.2,31.5,6.7,2.1,4.6,31.5,0,0,0,,0
273,"Texas A&M Aggies",23,5.7,19,3.7,0.646,5.7,1.8,3.8,32.3,32.3,0.02,1.5,32.3,5.7,1.8,3.8,32.3,0,0,0,,0
273,"Lipscomb Bisons",27,4.2,13.3,2.7,0.646,4.2,1.3,2.9,31.9,31.9,0.01,0.9,31.9,4.2,1.3,2.9,31.9,0,0,0,,0
273,"James Madison Dukes",29,5,17.5,3.2,0.646,5,1.6,3.4,31.9,31.9,0.01,0.7,31.9,5,1.6,3.4,31.9,0,0,0,,0
273,"Connecticut Huskies",29,5.4,16.7,3.5,0.646,5.4,1.8,3.7,32.3,32.3,0,0,32.3,5.4,1.8,3.7,32.3,0,0,0,,0
273,"Brigham Young Cougars",28,5.6,18.4,3.6,0.646,5.6,1.8,3.8,32.3,32.3,0,0,32.3,5.6,1.8,3.8,32.3,0,0,0,,0
279,"Wisconsin-(Green Bay) Phoenix",28,4.3,13.2,2.8,0.645,4.3,1.4,2.9,32.2,32.2,0,0,32.2,4.3,1.4,2.9,32.2,0,0,0,,0
280,"South Carolina State Bulldogs",26,5.4,18.1,3.5,0.643,5.4,1.7,3.7,32.1,32.1,0.01,0.7,32.1,5.4,1.7,3.7,32.1,0,0,0,,0
280,"California Baptist Lancers",27,5.2,16.5,3.3,0.643,5.2,1.7,3.5,32.1,32.1,0.01,0.7,32.1,5.2,1.7,3.5,32.1,0,0,0,,0
282,"Rice Owls",27,7.9,31.6,5,0.642,7.9,2.4,5.4,31.1,31.1,0.02,1.9,31.1,7.9,2.4,5.4,31.1,0,0,0,,0
283,"Central Connecticut State Blue Devils",26,2.9,9.5,1.8,0.64,2.9,0.9,2,32,32,0,0,32,2.9,0.9,2,32,0,0,0,,0
284,"Gardner-Webb Runnin Bulldogs",28,3.3,10.7,2.1,0.637,3.3,1,2.3,30.8,30.8,0.02,2.2,30.8,3.3,1,2.3,30.8,0,0,0,,0
285,"SIU Edwardsville Cougars",28,5.5,20.6,3.5,0.636,5.5,1.8,3.8,31.8,31.8,0,0,31.8,5.5,1.8,3.8,31.8,0,0,0,,0
285,"Harvard Crimson",24,4.6,19.2,2.9,0.636,4.6,1.5,3.1,31.8,31.8,0,0,31.8,4.6,1.5,3.1,31.8,0,0,0,,0
285,"Mercer Bears",28,5.1,20.5,3.3,0.636,5.1,1.6,3.5,31.5,31.5,0.01,0.7,31.5,5.1,1.6,3.5,31.5,0,0,0,,0
288,"Georgia Tech Yellow Jackets",28,7.1,20.7,4.5,0.635,7.1,2.3,4.9,31.5,31.5,0.01,1,31.5,7.1,2.3,4.9,31.5,0,0,0,,0
288,"Liberty Flames",26,4.4,14.4,2.8,0.635,4.4,1.4,3,31.3,31.3,0.01,0.9,31.3,4.4,1.4,3,31.3,0,0,0,,0
290,"Arizona Wildcats",27,5,16.4,3.1,0.634,5,1.6,3.4,31.3,31.3,0.01,0.7,31.3,5,1.6,3.4,31.3,0,0,0,,0
291,"Queens University of Charlotte Royals",27,4.4,16.3,2.8,0.633,4.4,1.4,3,31.7,31.7,0.02,1.7,31.7,4.4,1.4,3,31.7,0,0,0,,0
291,"Eastern Kentucky Colonels",29,6.1,20,3.9,0.633,6.1,1.9,4.2,31.1,31.1,0.01,1.1,31.1,6.1,1.9,4.2,31.1,0,0,0,,0
293,"Albany Great Danes",27,4.3,16.6,2.7,0.632,4.3,1.4,3,31.6,31.6,0.01,0.9,31.6,4.3,1.4,3,31.6,0,0,0,,0
293,"Radford Highlanders",29,5.6,18.5,3.6,0.632,5.6,1.7,3.9,30.7,30.7,0.02,1.8,30.7,5.6,1.7,3.9,30.7,0,0,0,,0
293,"Northern Illinois Huskies",27,4.2,15.9,2.7,0.632,4.2,1.3,2.9,31.6,31.6,0,0,31.6,4.2,1.3,2.9,31.6,0,0,0,,0
296,"Virginia Commonwealth Rams",28,5,15.4,3.2,0.631,5,1.6,3.5,31.2,31.2,0.01,0.7,31.2,5,1.6,3.5,31.2,0,0,0,,0
296,"Rhode Island Rams",27,6.9,24.4,4.4,0.631,6.9,2.2,4.7,31.6,31.6,0,0,31.6,6.9,2.2,4.7,31.6,0,0,0,,0
298,"Arkansas State Red Wolves",29,6.1,23.9,3.9,0.629,6.1,1.9,4.2,31.5,31.5,0,0,31.5,6.1,1.9,4.2,31.5,0,0,0,,0
299,"Virginia Cavaliers",27,5.9,20.7,3.7,0.627,5.9,1.8,4,31,31,0.01,1.3,31,5.9,1.8,4,31,0,0,0,,0
300,"USC Trojans",27,5.1,20.7,3.2,0.626,5.1,1.6,3.6,30.9,30.9,0.01,0.7,30.9,5.1,1.6,3.6,30.9,0,0,0,,0
301,"Hampton Pirates",24,5.3,20.4,3.3,0.625,5.3,1.7,3.7,31.3,31.3,0.01,0.8,31.3,5.3,1.7,3.7,31.3,0,0,0,,0
302,"Lindenwood University Lions",29,4.4,15.7,2.7,0.622,4.4,1.3,3,30.7,30.7,0.01,0.8,30.7,4.4,1.3,3,30.7,0,0,0,,0
303,"Charleston Cougars",25,5.6,18.4,3.5,0.621,5.6,1.7,3.9,30.7,30.7,0.01,0.7,30.7,5.6,1.7,3.9,30.7,0,0,0,,0
304,"Cal Poly SLO Mustangs",26,3.7,12.2,2.3,0.619,3.7,1.2,2.6,30.9,30.9,0,0,30.9,3.7,1.2,2.6,30.9,0,0,0,,0
305,"Alabama A&M Bulldogs",25,4.4,15.9,2.7,0.618,4.4,1.4,3,30.9,30.9,0,0,30.9,4.4,1.4,3,30.9,0,0,0,,0
305,"North Alabama Lions",27,5.3,17.9,3.3,0.618,5.3,1.6,3.7,30.6,30.6,0.01,0.7,30.6,5.3,1.6,3.7,30.6,0,0,0,,0
307,"Norfolk State Spartans",26,6.3,19.7,3.8,0.613,6.3,1.9,4.3,30.7,30.7,0.01,0.6,30.7,6.3,1.9,4.3,30.7,0,0,0,,0
307,"Wake Forest Demon Deacons",28,5.8,17.8,3.6,0.613,5.8,1.8,4,30.7,30.7,0.01,1.2,30.7,5.8,1.8,4,30.7,0,0,0,,0
307,"Utah Valley Wolverines",25,3,11.3,1.8,0.613,3,0.9,2.1,30.7,30.7,0,0,30.7,3,0.9,2.1,30.7,0,0,0,,0
310,"UNC Greensboro Spartans",28,5.3,20.2,3.2,0.612,5.3,1.6,3.6,30.6,30.6,0.01,0.7,30.6,5.3,1.6,3.6,30.6,0,0,0,,0
310,"Chattanooga Mocs",25,4.6,16.4,2.8,0.612,4.6,1.4,3.2,30.2,30.2,0.02,1.7,30.2,4.6,1.4,3.2,30.2,0,0,0,,0
310,"Florida A&M Rattlers",26,5.2,19.1,3.2,0.612,5.2,1.6,3.6,30.6,30.6,0,0,30.6,5.2,1.6,3.6,30.6,0,0,0,,0
313,"UC Santa Barbara Gauchos",26,4.4,14.8,2.7,0.609,4.4,1.3,3.1,30.4,30.4,0,0,30.4,4.4,1.3,3.1,30.4,0,0,0,,0
314,"New Hampshire Wildcats",27,5.3,19.2,3.2,0.608,5.3,1.6,3.7,30.1,30.1,0.01,0.7,30.1,5.3,1.6,3.7,30.1,0,0,0,,0
315,"Nicholls State Colonels",26,5.8,19.7,3.5,0.607,5.8,1.7,4,30,30,0.03,2.7,30,5.8,1.7,4,30,0,0,0,,0
