sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
92,"Indiana State Sycamores",14,0.7,1.1,0.6,0.9,0.7,0.3,0.4,40,40,0.2,20,40,0.7,0.3,0.4,40,0,0,0,,0
93,"Radford Highlanders",18,1.6,2.5,1.4,0.897,1.6,0.7,0.9,44.8,44.8,0,0,44.8,1.6,0.7,0.9,44.8,0,0,0,,0
94,"East Texas A&M Lions",14,2.7,4.5,2.4,0.895,2.7,1.2,1.5,44.7,44.7,0,0,44.7,2.7,1.2,1.5,44.7,0,0,0,,0
94,"Purdue Fort Wayne Mastodons",18,2.1,3.6,1.9,0.895,2.1,0.9,1.2,44.7,44.7,0.03,2.6,44.7,2.1,0.9,1.2,44.7,0,0,0,,0
96,"South Florida Bulls",17,0.5,0.9,0.5,0.889,0.5,0.2,0.3,44.4,44.4,0,0,44.4,0.5,0.2,0.3,44.4,0,0,0,,0
96,"West Virginia Mountaineers",16,0.6,1,0.5,0.889,0.6,0.3,0.3,44.4,44.4,0,0,44.4,0.6,0.3,0.3,44.4,0,0,0,,0
96,"Auburn Tigers",17,0.5,0.9,0.5,0.889,0.5,0.2,0.3,44.4,44.4,0,0,44.4,0.5,0.2,0.3,44.4,0,0,0,,0
99,"Stony Brook Seawolves",16,1.1,1.9,0.9,0.882,1.1,0.4,0.6,41.2,41.2,0.06,5.9,41.2,1.1,0.4,0.6,41.2,0,0,0,,0
100,"Michigan State Spartans",16,0.5,0.8,0.4,0.875,0.5,0.2,0.3,37.5,37.5,0.13,12.5,37.5,0.5,0.2,0.3,37.5,0,0,0,,0
100,"Colgate Raiders",15,0.5,0.9,0.5,0.875,0.5,0.2,0.3,37.5,37.5,0.13,12.5,37.5,0.5,0.2,0.3,37.5,0,0,0,,0
100,"Louisiana-(Lafayette) Ragin Cajuns",16,1,1.6,0.9,0.875,1,0.4,0.6,43.8,43.8,0,0,43.8,1,0.4,0.6,43.8,0,0,0,,0
103,"Pittsburgh Panthers",17,2.3,3.8,2,0.872,2.3,1,1.3,43.6,43.6,0,0,43.6,2.3,1,1.3,43.6,0,0,0,,0
104,"Iowa State Cyclones",16,1.4,2.3,1.3,0.87,1.4,0.6,0.8,43.5,43.5,0.04,4.3,43.5,1.4,0.6,0.8,43.5,0,0,0,,0
105,"Massachusetts Minutewomen",14,2.1,3.4,1.9,0.867,2.1,0.9,1.2,43.3,43.3,0,0,43.3,2.1,0.9,1.2,43.3,0,0,0,,0
105,"Marquette Golden Eagles",16,0.9,1.6,0.8,0.867,0.9,0.4,0.6,40,40,0.07,6.7,40,0.9,0.4,0.6,40,0,0,0,,0
107,"Holy Cross Crusaders",15,3.5,6,3,0.865,3.5,1.5,2,42.3,42.3,0.02,1.9,42.3,3.5,1.5,2,42.3,0,0,0,,0
108,"Northern Colorado Bears",17,0.8,1.4,0.7,0.857,0.8,0.4,0.5,42.9,42.9,0,0,42.9,0.8,0.4,0.5,42.9,0,0,0,,0
108,"Texas A&M Aggies",12,0.6,0.9,0.5,0.857,0.6,0.3,0.3,42.9,42.9,0.14,14.3,42.9,0.6,0.3,0.3,42.9,0,0,0,,0
108,"Florida Gators",18,0.4,0.6,0.3,0.857,0.4,0.2,0.2,42.9,42.9,0,0,42.9,0.4,0.2,0.2,42.9,0,0,0,,0
108,"Albany Great Danes",16,0.4,0.9,0.4,0.857,0.4,0.2,0.3,42.9,42.9,0,0,42.9,0.4,0.2,0.3,42.9,0,0,0,,0
108,"New Orleans Privateers",15,0.9,1.4,0.8,0.857,0.9,0.4,0.5,42.9,42.9,0,0,42.9,0.9,0.4,0.5,42.9,0,0,0,,0
113,"Santa Clara Broncos",20,3.3,4.6,2.8,0.846,3.3,1.4,1.9,41.5,41.5,0.02,1.5,41.5,3.3,1.4,1.9,41.5,0,0,0,,0
113,"UC Davis Aggies",16,1.6,2.7,1.4,0.846,1.6,0.7,0.9,42.3,42.3,0,0,42.3,1.6,0.7,0.9,42.3,0,0,0,,0
113,"Texas-(Arlington) Mavericks",16,1.6,3,1.4,0.846,1.6,0.7,0.9,42.3,42.3,0,0,42.3,1.6,0.7,0.9,42.3,0,0,0,,0
116,"Oakland Golden Grizzlies",17,1.9,3.2,1.6,0.844,1.9,0.7,1.2,37.5,37.5,0.09,9.4,37.5,1.9,0.7,1.2,37.5,0,0,0,,0
117,"Pennsylvania Quakers",15,1.3,2.2,1.1,0.842,1.3,0.5,0.7,42.1,42.1,0,0,42.1,1.3,0.5,0.7,42.1,0,0,0,,0
118,"California Golden Bears",17,1.8,3.1,1.5,0.839,1.8,0.8,1.1,41.9,41.9,0,0,41.9,1.8,0.8,1.1,41.9,0,0,0,,0
119,"Appalachian State Mountaineers",15,2.5,4.5,2.1,0.838,2.5,1,1.5,40.5,40.5,0.03,2.7,40.5,2.5,1,1.5,40.5,0,0,0,,0
120,"Richmond Spiders",18,0.7,1.1,0.6,0.833,0.7,0.3,0.4,41.7,41.7,0,0,41.7,0.7,0.3,0.4,41.7,0,0,0,,0
120,"Stonehill College Skyhawks",14,1.3,2.3,1.1,0.833,1.3,0.5,0.8,38.9,38.9,0.06,5.6,38.9,1.3,0.5,0.8,38.9,0,0,0,,0
120,"Fairleigh Dickinson Knights",17,0.7,1.2,0.6,0.833,0.7,0.3,0.4,41.7,41.7,0,0,41.7,0.7,0.3,0.4,41.7,0,0,0,,0
120,"Northwestern State Demons",15,2,3.5,1.7,0.833,2,0.8,1.2,40,40,0.1,10,40,2,0.8,1.2,40,0,0,0,,0
124,"Wisconsin-(Milwaukee) Panthers",18,1.9,3.6,1.6,0.829,1.9,0.8,1.2,40,40,0.03,2.9,40,1.9,0.8,1.2,40,0,0,0,,0
125,"Villanova Wildcats",16,1.1,1.7,0.9,0.824,1.1,0.4,0.6,41.2,41.2,0,0,41.2,1.1,0.4,0.6,41.2,0,0,0,,0
125,"Charlotte 49ers",17,1,1.6,0.8,0.824,1,0.4,0.6,41.2,41.2,0,0,41.2,1,0.4,0.6,41.2,0,0,0,,0
125,"St. Bonaventure Bonnies",17,1,1.7,0.8,0.824,1,0.4,0.6,41.2,41.2,0.06,5.9,41.2,1,0.4,0.6,41.2,0,0,0,,0
128,"Mount St. Mary's Mountaineers",15,1.5,2.5,1.2,0.818,1.5,0.6,0.9,40.9,40.9,0,0,40.9,1.5,0.6,0.9,40.9,0,0,0,,0
128,"Purdue Boilermakers",16,2.8,4.6,2.3,0.818,2.8,1.1,1.6,40.9,40.9,0,0,40.9,2.8,1.1,1.6,40.9,0,0,0,,0
128,"Morehead State Eagles",17,1.3,2.3,1.1,0.818,1.3,0.5,0.8,40.9,40.9,0.05,4.5,40.9,1.3,0.5,0.8,40.9,0,0,0,,0
128,"Northern Kentucky Norse",19,1.2,2,0.9,0.818,1.2,0.5,0.7,40.9,40.9,0,0,40.9,1.2,0.5,0.7,40.9,0,0,0,,0
132,"Le Moyne Dolphins",17,1.6,3,1.3,0.815,1.6,0.6,0.9,40.7,40.7,0,0,40.7,1.6,0.6,0.9,40.7,0,0,0,,0
133,"Nicholls State Colonels",14,1.1,1.9,0.9,0.813,1.1,0.4,0.7,37.5,37.5,0.06,6.3,37.5,1.1,0.4,0.7,37.5,0,0,0,,0
133,"Furman Paladins",17,0.9,1.5,0.8,0.813,0.9,0.4,0.6,37.5,37.5,0.06,6.3,37.5,0.9,0.4,0.6,37.5,0,0,0,,0
135,"New Mexico State Aggies",16,1.6,2.8,1.3,0.808,1.6,0.6,1,38.5,38.5,0.08,7.7,38.5,1.6,0.6,1,38.5,0,0,0,,0
136,"Nevada Wolf Pack",15,1,1.9,0.8,0.8,1,0.4,0.6,40,40,0,0,40,1,0.4,0.6,40,0,0,0,,0
136,"Eastern Michigan Eagles",14,0.4,0.6,0.3,0.8,0.4,0.1,0.2,40,40,0,0,40,0.4,0.1,0.2,40,0,0,0,,0
136,"Chattanooga Mocs",15,0.3,0.6,0.3,0.8,0.3,0.1,0.2,40,40,0,0,40,0.3,0.1,0.2,40,0,0,0,,0
136,"Western Michigan Broncos",14,1.1,1.9,0.9,0.8,1.1,0.4,0.6,40,40,0,0,40,1.1,0.4,0.6,40,0,0,0,,0
136,"Colorado State Rams",17,0.3,0.5,0.2,0.8,0.3,0.1,0.2,40,40,0,0,40,0.3,0.1,0.2,40,0,0,0,,0
136,"Pepperdine Waves",17,0.6,1,0.5,0.8,0.6,0.2,0.4,40,40,0,0,40,0.6,0.2,0.4,40,0,0,0,,0
136,"Utah Valley Wolverines",16,4.4,7.5,3.5,0.8,4.4,1.8,2.6,40,40,0,0,40,4.4,1.8,2.6,40,0,0,0,,0
136,"Temple Owls",15,0.7,1.1,0.5,0.8,0.7,0.3,0.4,40,40,0,0,40,0.7,0.3,0.4,40,0,0,0,,0
144,"Duke Blue Devils",16,2.8,4.3,2.2,0.795,2.8,1.1,1.7,38.6,38.6,0.02,2.3,38.6,2.8,1.1,1.7,38.6,0,0,0,,0
144,"North Florida Ospreys",15,2.9,5.1,2.3,0.795,2.9,1.1,1.8,38.6,38.6,0.07,6.8,38.6,2.9,1.1,1.8,38.6,0,0,0,,0
146,"Merrimack Warriors",15,2.5,4,2,0.789,2.5,1,1.5,39.5,39.5,0,0,39.5,2.5,1,1.5,39.5,0,0,0,,0
147,"Notre Dame Fighting Irish",15,1.5,2.3,1.2,0.783,1.5,0.6,0.9,39.1,39.1,0,0,39.1,1.5,0.6,0.9,39.1,0,0,0,,0
147,"Kent State Golden Flashes",16,1.4,2.4,1.1,0.783,1.4,0.6,0.9,39.1,39.1,0,0,39.1,1.4,0.6,0.9,39.1,0,0,0,,0
149,"Dayton Flyers",16,1.1,2.1,0.9,0.778,1.1,0.4,0.8,33.3,33.3,0.11,0,38.9,1.1,0.4,0.8,33.3,0,0,0,,0
149,"Oregon State Beavers",18,1,1.7,0.8,0.778,1,0.4,0.6,38.9,38.9,0.06,5.6,38.9,1,0.4,0.6,38.9,0,0,0,,0
149,"Rice Owls",16,1.7,2.7,1.3,0.778,1.7,0.6,1.1,37,37,0.04,3.7,37,1.7,0.6,1.1,37,0,0,0,,0
149,"Mississippi State Bulldogs",17,1.6,2.4,1.2,0.778,1.6,0.6,1,37,37,0.04,3.7,37,1.6,0.6,1,37,0,0,0,,0
149,"Arizona State Sun Devils",17,2.6,4.5,2.1,0.778,2.6,1,1.6,37.8,37.8,0.04,4.4,37.8,2.6,1,1.6,37.8,0,0,0,,0
149,"Florida Atlantic Owls",16,0.6,1,0.4,0.778,0.6,0.2,0.4,33.3,33.3,0.11,11.1,33.3,0.6,0.2,0.4,33.3,0,0,0,,0
155,"North Carolina Central Eagles",16,1.9,3.1,1.5,0.774,1.9,0.8,1.2,38.7,38.7,0.03,3.2,38.7,1.9,0.8,1.2,38.7,0,0,0,,0
156,"UC Santa Barbara Gauchos",14,1.6,2.7,1.2,0.773,1.6,0.6,1,36.4,36.4,0.05,4.5,36.4,1.6,0.6,1,36.4,0,0,0,,0
