sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
249,"Jacksonville Dolphins",10,28,45.8,18.9,0.675,28,7.3,20.7,26.1,33.8,0.01,0.7,26.1,12.1,3,9.1,24.8,15.9,4.3,11.6,27,0.57
249,"St. Thomas (MN) Tommies",13,24.8,45.8,22.8,0.92,24.8,7.9,16.9,31.9,46,0,0,31.9,3.2,0.9,2.3,28.6,21.6,7,14.6,32.4,0.87
249,"North Florida Ospreys",11,26.8,45.8,22.6,0.844,26.8,7.9,18.9,29.5,42.2,0,0,29.5,3.9,1.1,2.8,27.9,22.9,6.8,16.1,29.8,0.85
249,"West Georgia Wolves",10,27.6,45.8,25,0.906,27.6,8.4,19.2,30.4,45.3,0,0,30.4,1,0.2,0.8,20,26.6,8.2,18.4,30.8,0.96
253,"Saint Louis Billikens",13,28.8,45.7,24.3,0.843,28.8,9.3,19.5,32.3,41.7,0.01,0.8,32.3,10.8,3.8,7,35.5,18,5.5,12.5,30.3,0.62
253,"Maine Black Bears",13,26.3,45.7,18.8,0.716,26.3,6.7,19.6,25.4,35.8,0,0,25.4,4.7,1.2,3.5,26.2,21.6,5.5,16.2,25.3,0.82
253,"Georgia Southern Eagles",12,28,45.7,24.7,0.881,28,8.8,19.3,31.3,43.9,0,0.3,31.3,5.3,1.7,3.6,31.7,22.8,7.1,15.7,31.1,0.81
253,"Lamar Cardinals",10,26.5,45.7,21.1,0.796,26.5,8.3,18.2,31.3,39.8,0,0,31.3,10.6,3.8,6.8,35.8,15.9,4.5,11.4,28.3,0.6
253,"Georgetown Hoyas",11,27.9,45.7,25,0.896,27.9,9.1,18.8,32.6,44.8,0,0,32.6,7.5,2.3,5.3,30.1,20.4,6.8,13.5,33.5,0.73
253,"UMBC Retrievers",11,26.7,45.7,21.1,0.789,26.7,7.8,18.9,29.3,39.3,0,0.3,29.3,8.3,2.5,5.8,29.7,18.5,5.4,13.1,29.1,0.69
259,"Illinois Fighting Illini",12,28.3,45.6,25.9,0.915,28.3,10.2,18.2,35.9,45.6,0,0.3,35.9,11.6,4.7,6.9,40.3,16.8,5.5,11.3,32.8,0.59
259,"California Golden Bears",13,26.5,45.6,21.2,0.8,26.5,7.3,19.2,27.5,40,0,0,27.5,3.8,0.7,3.2,18,22.7,6.6,16.1,29.2,0.86
259,"Oral Roberts Golden Eagles",12,29.2,45.6,26.1,0.894,29.2,9.9,19.3,34,44.6,0,0.3,34,10,3.8,6.3,37.5,19.2,6.2,13,32.2,0.66
259,"Eastern Kentucky Colonels",12,28.9,45.6,27.3,0.945,28.9,9.4,19.5,32.6,47.3,0,0,32.6,3.5,0.9,2.6,26.2,25.4,8.5,16.9,33.4,0.88
259,"Southern University Jaguars",11,26.8,45.6,20.2,0.753,26.8,7.9,18.9,29.5,37.5,0,0.3,29.5,12,3.6,8.4,30.3,14.8,4.3,10.5,28.8,0.55
259,"Oakland Golden Grizzlies",12,25.8,45.6,22.4,0.868,25.8,8.1,17.8,31.3,43.4,0,0,31.3,5.1,1.8,3.3,36.1,20.8,6.3,14.5,30.1,0.8
265,"Alabama Crimson Tide",14,25.9,45.5,27.4,1.058,25.9,9.7,16.1,37.6,52.9,0,0,37.6,4.1,1.8,2.4,43.1,21.7,7.9,13.8,36.5,0.84
265,"Iowa State Cyclones",13,28.5,45.5,30.8,1.078,28.5,11.2,17.4,39.1,53.8,0,0.3,39.1,6,2.8,3.2,46.2,22.5,8.4,14.2,37.2,0.79
265,"Auburn Tigers",13,26.5,45.5,23.5,0.884,26.5,9.1,17.5,34.2,44.1,0,0.3,34.2,9,3.8,5.2,42.7,17.5,5.2,12.3,29.8,0.66
268,"South Alabama Jaguars",12,28.4,45.4,27.8,0.979,28.4,10.2,18.3,35.8,49,0,0,35.8,8.5,2.7,5.8,31.4,19.9,7.5,12.4,37.7,0.7
268,"McNeese State Cowgirls",11,29.6,45.4,24.5,0.828,29.6,9.7,19.9,32.8,41.4,0,0,32.8,13.2,4.6,8.5,35.2,16.5,5.1,11.4,30.9,0.56
268,"Virginia Cavaliers",12,28.7,45.4,27.8,0.971,28.7,10.2,18.5,35.5,48.5,0,0,35.5,6.1,2.7,3.4,43.8,22.6,7.5,15.1,33.2,0.79
271,"Arizona State Sun Devils",14,27.1,45.3,24.3,0.895,27.1,9.7,17.4,35.8,44.5,0.01,0.5,35.8,12.4,5,7.4,40.2,14.7,4.7,10,32,0.54
271,"Rutgers Scarlet Knights",12,25.7,45.3,19.4,0.756,25.7,7.1,18.6,27.6,37.7,0,0.3,27.6,7.9,1.9,6,24.2,17.8,5.2,12.6,29.1,0.69
273,"La Salle Explorers",12,27.7,45.2,19.5,0.705,27.7,7.3,20.3,26.5,35.2,0,0,26.5,9.2,2.5,6.7,27.3,18.5,4.8,13.7,26.1,0.67
273,"UMKC Kangaroos",12,29,45.2,27.3,0.943,29,10.3,18.8,35.3,46.8,0.01,0.6,35.3,12.3,3.6,8.7,29.3,16.8,6.7,10.1,39.8,0.58
273,"South Dakota Coyotes",13,29.2,45.2,24.3,0.832,29.2,9.4,19.8,32.1,41.3,0.01,0.5,32.1,10.7,4,6.7,37.4,18.5,5.4,13.2,29,0.63
276,"Loyola (Chicago) Ramblers",12,25.4,45.1,17,0.669,25.4,6.3,19.1,24.9,33.4,0,0,24.9,7,2,5,28.6,18.4,4.3,14.1,23.5,0.72
277,"Presbyterian Blue Hose",12,27.3,45,16.3,0.599,27.3,6.2,21.1,22.6,30,0,0.3,22.6,11.4,2.2,9.3,19,15.8,4,11.8,25.3,0.58
277,"Sacramento State Hornets",13,27.4,45,23,0.84,27.4,8.3,19.1,30.3,41.9,0,0.3,30.3,6.1,2,4.1,32.9,21.3,6.3,15,29.6,0.78
277,"Southeast Missouri State Redhawks",10,27.7,45,23,0.83,27.7,8.6,19.1,31,41.5,0,0,31,8.2,2.8,5.4,34.1,19.5,5.8,13.7,29.7,0.7
280,"Fordham Rams",12,28.9,44.9,21.7,0.749,28.9,8.1,20.8,28,37,0.01,0.9,28,9.8,2.8,7,28.8,19.1,5.3,13.8,27.5,0.66
280,"Montana State Bobcats",11,30.2,44.9,23.8,0.789,30.2,8.5,21.6,28.3,39.3,0.01,0.6,28.3,5.7,1.9,3.8,33.3,24.5,6.6,17.8,27.1,0.81
280,"Appalachian State Mountaineers",11,24.1,44.9,25,1.038,24.1,9.1,15,37.7,51.9,0,0.4,37.7,5.9,2.3,3.6,38.5,18.2,6.8,11.4,37.5,0.75
280,"Alabama State Hornets",10,26.9,44.9,18.2,0.677,26.9,7.2,19.7,26.8,33.8,0,0.4,26.8,10.5,3.4,7.1,32.4,16.4,3.8,12.6,23.2,0.61
284,"Massachusetts Minutewomen",10,27.4,44.8,23.6,0.861,27.4,8.8,18.6,32.1,42.9,0,0.4,32.1,9,2.9,6.1,32.2,18.4,5.9,12.5,32.1,0.67
285,"Notre Dame Fighting Irish",11,30.2,44.7,26.4,0.873,30.2,9.8,20.4,32.5,43.5,0,0.3,32.5,9.5,3.2,6.3,33.7,20.7,6.6,14.1,32,0.69
285,"South Dakota State Jackrabbits",14,25.4,44.7,24.3,0.955,25.4,8.8,16.6,34.6,47.8,0,0,34.6,5.7,2.1,3.6,36.3,19.7,6.7,13,34.1,0.78
285,"Texas-(Arlington) Mavericks",12,23.8,44.7,19,0.8,23.8,7.3,16.4,30.9,39.8,0,0.4,30.9,11.2,3.1,8.1,27.6,12.6,4.3,8.3,33.8,0.53
285,"Saint Mary's Gaels",13,23.2,44.7,18.8,0.814,23.2,7.2,15.9,31.2,40.7,0,0,31.2,8.3,2.8,5.5,34.3,14.8,4.4,10.5,29.5,0.64
289,"Arkansas-(Little Rock) Trojans",12,27,44.6,20,0.741,27,7.5,19.5,27.8,37,0,0,27.8,9.3,2.5,6.8,26.8,17.7,5,12.7,28.3,0.65
289,"Providence Friars",13,25.4,44.6,19.7,0.776,25.4,7.4,18,29.1,38.2,0.01,1.2,29.1,8.2,2.8,5.4,34,17.2,4.6,12.6,26.8,0.68
291,"Washington Huskies",12,27.8,44.5,26.9,0.967,27.8,9.8,18.1,35,48.2,0.01,0.6,35,6.8,2.4,4.3,35.8,21.1,7.3,13.8,34.8,0.76
291,"Louisiana-(Monroe) Warhawks",11,25.9,44.5,21.7,0.839,25.9,8.5,17.5,32.6,41.9,0,0,32.6,11.9,3.6,8.3,30.5,14,4.8,9.2,34.4,0.54
291,"Southern Utah Thunderbirds",12,27.2,44.5,24.9,0.917,27.2,8.9,18.3,32.8,45.9,0,0,32.8,6.3,1.8,4.5,28.9,20.8,7.1,13.8,34,0.77
291,"Texas State Bobcats",11,26.3,44.5,19.4,0.737,26.3,7.7,18.5,29.4,36.9,0,0,29.4,12.1,3.8,8.3,31.6,14.2,3.9,10.3,27.6,0.54
295,"Rhode Island Rams",12,26.4,44.4,22.8,0.864,26.4,8.6,17.8,32.5,43.2,0.01,0.6,32.5,6.8,2.9,3.8,43.2,19.7,5.7,14,28.8,0.74
