sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
47,"Michigan Wolverines",11,3.5,6.6,3.1,0.872,3.5,1.5,2.1,41,41,0.05,5.1,41,3.5,1.5,2.1,41,0,0,0,,0
49,"Virginia Commonwealth Rams",13,2.3,3.8,2,0.867,2.3,1,1.3,43.3,43.3,0.03,3.3,43.3,2.3,1,1.3,43.3,0,0,0,,0
50,"St. Thomas (MN) Tommies",13,2.2,4.1,1.9,0.862,2.2,0.9,1.3,41.4,41.4,0.03,3.4,41.4,2.2,0.9,1.3,41.4,0,0,0,,0
51,"Northern Kentucky Norse",14,3.6,5.8,3.1,0.86,3.6,1.5,2.1,42,42,0.04,4,42,3.6,1.5,2.1,42,0,0,0,,0
52,"Saint Francis (PA) Red Flash",11,2.5,3.9,2.2,0.857,2.5,1.1,1.5,42.9,42.9,0,0,42.9,2.5,1.1,1.5,42.9,0,0,0,,0
53,"South Carolina State Bulldogs",15,3.7,6.5,3.1,0.855,3.7,1.5,2.2,40,40,0.09,9.1,40,3.7,1.5,2.2,40,0,0,0,,0
54,"Stephen F. Austin Lumberjacks",11,3.6,5.2,3.1,0.85,3.6,1.5,2.1,42.5,42.5,0,0,42.5,3.6,1.5,2.1,42.5,0,0,0,,0
55,"Princeton Tigers",13,2.5,4.4,2.2,0.848,2.5,1.1,1.5,42.4,42.4,0,0,42.4,2.5,1.1,1.5,42.4,0,0,0,,0
56,"Army Black Knights",10,3.2,6.3,2.7,0.844,3.2,1.3,1.9,40.6,40.6,0.03,3.1,40.6,3.2,1.3,1.9,40.6,0,0,0,,0
56,"Coppin State Eagles",14,2.3,3.7,1.9,0.844,2.3,0.9,1.4,40.6,40.6,0.03,3.1,40.6,2.3,0.9,1.4,40.6,0,0,0,,0
58,"Brigham Young Cougars",13,2.9,4.9,2.5,0.842,2.9,1.2,1.7,42.1,42.1,0,0,42.1,2.9,1.2,1.7,42.1,0,0,0,,0
59,"Louisiana-(Lafayette) Ragin Cajuns",11,4,6.7,3.4,0.841,4,1.6,2.4,40.9,40.9,0.02,2.3,40.9,4,1.6,2.4,40.9,0,0,0,,0
60,"Pittsburgh Panthers",14,3.6,5.8,3,0.84,3.6,1.5,2.1,42,42,0.02,2,42,3.6,1.5,2.1,42,0,0,0,,0
61,"North Carolina Central Eagles",12,2.6,4.2,2.2,0.839,2.6,1,1.6,38.7,38.7,0.1,9.7,38.7,2.6,1,1.6,38.7,0,0,0,,0
62,"Rider Broncs",11,2.7,4.6,2.3,0.833,2.7,1.1,1.6,40,40,0.07,6.7,40,2.7,1.1,1.6,40,0,0,0,,0
63,"Loyola Marymount Lions",11,3.7,7.4,3.1,0.829,3.7,1.4,2.4,36.6,36.6,0.12,12.2,36.6,3.7,1.4,2.4,36.6,0,0,0,,0
64,"Cincinnati Bearcats",11,2.6,4.3,2.2,0.828,2.6,1.1,1.5,41.4,41.4,0,0,41.4,2.6,1.1,1.5,41.4,0,0,0,,0
65,"Montana Lady Griz",11,2.1,3.2,1.7,0.826,2.1,0.8,1.3,39.1,39.1,0.04,4.3,39.1,2.1,0.8,1.3,39.1,0,0,0,,0
65,"American University Eagles",11,2.1,3.4,1.7,0.826,2.1,0.8,1.3,39.1,39.1,0.04,4.3,39.1,2.1,0.8,1.3,39.1,0,0,0,,0
67,"Massachusetts Lowell",12,3.8,6.1,3.1,0.822,3.8,1.5,2.3,40,40,0.02,2.2,40,3.8,1.5,2.3,40,0,0,0,,0
68,"Seattle Redhawks",11,2,3.1,1.6,0.818,2,0.8,1.2,40.9,40.9,0,0,40.9,2,0.8,1.2,40.9,0,0,0,,0
68,"Western Carolina Lady Catamounts",14,3.1,5.5,2.6,0.818,3.1,1.3,1.9,40.9,40.9,0.02,2.3,40.9,3.1,1.3,1.9,40.9,0,0,0,,0
68,"California Golden Bears",13,5.1,8.5,4.2,0.818,5.1,2,3.1,39.4,39.4,0.03,3,39.4,5.1,2,3.1,39.4,0,0,0,,0
71,"Maryland Terrapins",13,3.8,6.8,3.1,0.816,3.8,1.4,2.4,36.7,36.7,0.08,8.2,36.7,3.8,1.4,2.4,36.7,0,0,0,,0
72,"South Alabama Jaguars",12,3.6,6.1,2.9,0.814,3.6,1.4,2.2,39.5,39.5,0.02,2.3,39.5,3.6,1.4,2.2,39.5,0,0,0,,0
73,"East Texas A&M Lions",9,3.6,5.6,2.9,0.813,3.6,1.4,2.1,40.6,40.6,0,0,40.6,3.6,1.4,2.1,40.6,0,0,0,,0
74,"Fairfield Stags",11,3.4,6,2.7,0.811,3.4,1.3,2.1,37.8,37.8,0.05,5.4,37.8,3.4,1.3,2.1,37.8,0,0,0,,0
75,"Boston College Eagles",14,3.4,5.7,2.7,0.809,3.4,1.4,2,40.4,40.4,0.06,6.4,40.4,3.4,1.4,2,40.4,0,0,0,,0
76,"Hampton Pirates",9,2.9,5.1,2.3,0.808,2.9,1.1,1.8,38.5,38.5,0.04,3.8,38.5,2.9,1.1,1.8,38.5,0,0,0,,0
76,"Abilene Christian Wildcats",12,2.2,4.2,1.8,0.808,2.2,0.8,1.3,38.5,38.5,0.08,7.7,38.5,2.2,0.8,1.3,38.5,0,0,0,,0
78,"East Tennessee State Buccaneers",14,2.6,4.4,2.1,0.806,2.6,1,1.6,38.9,38.9,0.03,2.8,38.9,2.6,1,1.6,38.9,0,0,0,,0
78,"Cal State Fullerton Titans",11,3.3,6.4,2.6,0.806,3.3,1.3,2,38.9,38.9,0.03,2.8,38.9,3.3,1.3,2,38.9,0,0,0,,0
80,"Bethune-Cookman Wildcats",10,3,5,2.4,0.8,3,1.2,1.8,40,40,0.03,3.3,40,3,1.2,1.8,40,0,0,0,,0
80,"Monmouth Hawks",10,3,5.1,2.4,0.8,3,1.2,1.8,40,40,0,0,40,3,1.2,1.8,40,0,0,0,,0
82,"Houston Cougars",12,3.7,6.2,2.9,0.795,3.7,1.4,2.3,38.6,38.6,0.05,4.5,38.6,3.7,1.4,2.3,38.6,0,0,0,,0
83,"Alabama A&M Bulldogs",10,3.4,6.3,2.7,0.794,3.4,1.3,2.1,38.2,38.2,0.03,2.9,38.2,3.4,1.3,2.1,38.2,0,0,0,,0
84,"Ohio Bobcats",9,2.7,4.5,2.1,0.792,2.7,1,1.7,37.5,37.5,0.04,4.2,37.5,2.7,1,1.7,37.5,0,0,0,,0
85,"Santa Clara Broncos",13,2.5,4.1,2,0.788,2.5,1,1.5,39.4,39.4,0,0,39.4,2.5,1,1.5,39.4,0,0,0,,0
85,"Tennessee State Tigers",11,3,4.8,2.4,0.788,3,1.2,1.8,39.4,39.4,0,0,39.4,3,1.2,1.8,39.4,0,0,0,,0
85,"Fresno State Bulldogs",13,2.5,5,2,0.788,2.5,0.9,1.6,36.4,36.4,0.09,9.1,36.4,2.5,0.9,1.6,36.4,0,0,0,,0
88,"Tennessee Lady Volunteers",11,2.5,4.3,2,0.786,2.5,1,1.5,39.3,39.3,0,0,39.3,2.5,1,1.5,39.3,0,0,0,,0
89,"Georgia Lady Bulldogs",13,3.9,7.3,3.1,0.784,3.9,1.5,2.4,39.2,39.2,0,0,39.2,3.9,1.5,2.4,39.2,0,0,0,,0
90,"West Georgia Wolves",10,3.2,5.1,2.5,0.781,3.2,1.2,2,37.5,37.5,0.06,6.3,37.5,3.2,1.2,2,37.5,0,0,0,,0
91,"Florida State Seminoles",14,1.9,2.8,1.5,0.778,1.9,0.7,1.2,37,37,0.04,3.7,37,1.9,0.7,1.2,37,0,0,0,,0
92,"Montana State Bobcats",11,3.6,7.1,2.8,0.775,3.6,1.4,2.3,37.5,37.5,0.03,2.5,37.5,3.6,1.4,2.3,37.5,0,0,0,,0
92,"Bowling Green Falcons",12,3.3,5.4,2.6,0.775,3.3,1.3,2.1,37.5,37.5,0.03,2.5,37.5,3.3,1.3,2.1,37.5,0,0,0,,0
94,"Central Michigan Chippewas",11,2.8,4.7,2.2,0.774,2.8,1.1,1.7,38.7,38.7,0.03,3.2,38.7,2.8,1.1,1.7,38.7,0,0,0,,0
95,"Central Connecticut State Blue Devils",11,2,3.4,1.5,0.773,2,0.7,1.3,36.4,36.4,0.05,4.5,36.4,2,0.7,1.3,36.4,0,0,0,,0
95,"Southern Miss Golden Eagles",13,3.4,5.4,2.6,0.773,3.4,1.3,2.1,38.6,38.6,0,0,38.6,3.4,1.3,2.1,38.6,0,0,0,,0
95,"North Alabama Lions",11,4,6.7,3.1,0.773,4,1.5,2.5,38.6,38.6,0,0,38.6,4,1.5,2.5,38.6,0,0,0,,0
