sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
46,"Lehigh Mountain Hawks",26,27.7,52.9,26.6,0.958,27.7,9,18.7,32.6,47.9,0,0.1,32.6,1.7,0.5,1.1,32.6,26.1,8.5,17.6,32.6,0.94
46,"Ohio State Buckeyes",27,35.4,52.8,33.9,0.958,35.4,13,22.4,36.8,47.8,0,0.2,36.8,12.2,5.2,7,42.4,23.1,7.8,15.3,33.8,0.65
48,"Vermont Catamounts",30,28,49.2,26.8,0.957,28,10.3,17.8,36.6,47.8,0,0.2,36.6,9.6,4,5.6,41.7,18.4,6.3,12.2,34,0.66
49,"Michigan Wolverines",26,30.1,44.3,28.8,0.955,30.1,11,19.1,36.5,47.6,0.01,0.5,36.5,9.9,4.3,5.5,44,20.2,6.7,13.6,32.9,0.67
49,"UNLV Rebels",27,31.4,52.9,30,0.955,31.4,11.6,19.9,36.8,47.6,0.01,0.6,36.8,11.3,4.7,6.5,42.1,20.1,6.8,13.3,33.8,0.64
51,"UC Santa Barbara Gauchos",26,31.1,54.5,29.7,0.953,31.1,10.3,20.8,33.3,47.7,0,0.2,33.3,3.9,1.4,2.5,35.6,27.2,9,18.3,32.9,0.88
52,"Fairleigh Dickinson Knights",28,34.2,56.7,32.5,0.95,34.2,11.6,22.6,34,47.4,0,0.1,34,7.9,2.5,5.4,31.4,26.4,9.2,17.2,34.8,0.77
53,"Bradley Braves",27,33.3,54.1,31.6,0.948,33.3,11.7,21.7,35,47.3,0,0.2,35,9.8,3.5,6.3,35.5,23.5,8.2,15.3,34.8,0.71
54,"North Carolina Tar Heels",28,32,50.2,30.3,0.946,32,11.1,20.9,34.7,47.3,0,0,34.7,8.8,3,5.8,34.4,23.2,8.1,15.1,34.8,0.72
54,"West Virginia Mountaineers",28,24.6,40.9,23.3,0.946,24.6,8.4,16.3,34.1,47.2,0,0.1,34.1,5.3,1.9,3.4,36.1,19.4,6.5,12.9,33.5,0.79
54,"Boston University Terriers",27,20.4,40.8,19.3,0.946,20.4,6.7,13.7,33,47.3,0,0,33,2.7,0.9,1.9,32.4,17.7,5.9,11.9,33.1,0.87
54,"N.J.I.T. Highlanders",28,28.2,49.6,26.6,0.946,28.2,10,18.2,35.5,47.1,0,0.4,35.5,7.5,3.4,4,45.9,20.7,6.6,14.1,31.7,0.74
58,"Wisconsin-(Green Bay) Phoenix",28,24.5,42.6,23.1,0.945,24.5,8.3,16.2,33.8,47,0,0.4,33.8,4.9,1.8,3,37.5,19.6,6.5,13.2,32.9,0.8
58,"Georgia Lady Bulldogs",27,32.7,52.8,30.9,0.945,32.7,11.9,20.8,36.4,46.8,0.01,1.2,36.4,12.4,5.1,7.3,40.9,20.3,6.8,13.5,33.6,0.62
60,"Princeton Tigers",24,31.7,53.6,29.9,0.942,31.7,11.4,20.3,36,46.8,0.01,0.8,36,11.3,4.6,6.7,40.6,20.4,6.8,13.6,33.5,0.64
60,"High Point Panthers",28,28.3,47.1,26.6,0.942,28.3,9.5,18.8,33.5,47,0,0.1,33.5,4.6,1.8,2.8,38.8,23.7,7.7,16,32.4,0.84
62,"USC Upstate Spartans",27,26.9,49.4,25.3,0.941,26.9,9.4,17.4,35.1,47,0,0.3,35.1,8.2,3.1,5.1,37.4,18.7,6.4,12.3,34.1,0.69
63,"Stetson Hatters",26,28.6,49.2,26.9,0.94,28.6,9.4,19.2,32.8,46.9,0,0.3,32.8,3.9,1.3,2.6,33.7,24.7,8.1,16.7,32.7,0.86
64,"Louisville Cardinals",28,33.8,50,31.7,0.939,33.8,11.9,21.8,35.3,46.9,0,0.4,35.3,11.1,4.1,7,37.2,22.6,7.8,14.8,34.4,0.67
65,"Liberty Flames",26,25,44.8,23.4,0.935,25,8.4,16.6,33.7,46.6,0,0.3,33.7,6.2,2,4.2,31.7,18.8,6.5,12.3,34.4,0.75
65,"Wake Forest Demon Deacons",27,24.4,43.6,22.8,0.935,24.4,8.2,16.2,33.5,46.6,0,0.3,33.5,5,1.8,3.1,36.6,19.4,6.4,13.1,32.8,0.8
67,"Kentucky Wildcats",27,34.3,54.7,32.1,0.934,34.3,11.7,22.7,34,46.5,0,0.4,34,7.7,3.1,4.6,39.9,26.6,8.6,18,32.3,0.78
68,"Wright State Raiders",29,33.6,55.2,31.2,0.93,33.6,11.6,22,34.4,46.4,0,0.4,34.4,10,3.5,6.5,35.1,23.6,8,15.5,34.1,0.7
69,"Purdue Boilermakers",26,31.3,51.7,29,0.925,31.3,10.8,20.5,34.5,46.2,0,0.1,34.5,9,3.5,5.6,38.3,22.3,7.3,15,32.9,0.71
69,"Washington Huskies",27,29.1,47.3,26.9,0.925,29.1,9.7,19.4,33.2,46.1,0,0.4,33.2,7.3,2.1,5.1,29.4,21.8,7.5,14.3,34.5,0.75
71,"Wisconsin Badgers",27,35.3,57.3,32.6,0.924,35.3,12,23.3,33.9,46,0.01,0.5,33.9,10.3,3.4,6.8,33.6,25,8.5,16.5,34.1,0.71
71,"Notre Dame Fighting Irish",26,29.8,46.4,27.6,0.924,29.8,10.5,19.3,35.3,46.1,0,0.1,35.3,11.3,4.1,7.2,36.1,18.5,6.5,12.1,34.9,0.62
71,"Maryland Terrapins",27,31.6,48.1,29.2,0.924,31.6,11,20.6,34.8,46.1,0,0.2,34.8,10.2,3.9,6.3,38.2,21.4,7.1,14.3,33.2,0.68
74,"Idaho Vandals",28,31.2,45.6,28.8,0.923,31.2,10.9,20.3,34.9,46,0,0.3,34.9,9.5,4,5.5,41.9,21.7,6.9,14.8,31.9,0.7
75,"Bryant University Bulldogs",27,24.3,42.3,22.4,0.922,24.3,8.1,16.1,33.5,46.1,0,0,33.5,6.4,2,4.4,31.6,17.9,6.1,11.7,34.2,0.73
76,"Stephen F. Austin Lumberjacks",28,29,46.1,26.7,0.921,29,9.2,19.8,31.8,46.1,0,0,31.8,3,0.9,2.1,31,26,8.3,17.7,31.9,0.9
77,"Lafayette Leopards",27,33.5,61.2,30.8,0.919,33.5,11.7,21.8,34.9,45.9,0,0.2,34.9,11.9,4.3,7.6,36.3,21.6,7.4,14.2,34.1,0.64
78,"UC Davis Aggies",28,32.5,54.9,29.9,0.918,32.5,10.4,22.2,31.8,45.7,0,0.3,31.8,3.8,1.3,2.5,34.9,28.8,9,19.7,31.4,0.88
79,"Ball State Cardinals",28,27.7,44.2,25.4,0.917,27.7,9,18.7,32.5,45.8,0,0.3,32.5,4.9,1.6,3.3,33.6,22.8,7.4,15.4,32.3,0.82
80,"Western Illinois Leathernecks",27,28,47,25.6,0.915,28,10.1,17.9,36,45.5,0.01,0.5,36,12.4,4.7,7.7,38.1,15.6,5.3,10.2,34.3,0.56
80,"Minnesota Golden Gophers",27,32.3,49.9,29.6,0.915,32.3,11.4,21,35.2,45.6,0,0.2,35.2,12.6,4.6,8,36.6,19.8,6.8,13,34.3,0.61
82,"Colorado State Rams",28,30.1,52.2,27.5,0.914,30.1,10.4,19.7,34.4,45.7,0,0.2,34.4,9.1,3.6,5.5,39.6,21,6.8,14.2,32.2,0.7
82,"Army Black Knights",27,28.1,50.8,25.7,0.914,28.1,9.2,18.9,32.7,45.6,0,0.3,32.7,6.3,1.9,4.4,30.6,21.8,7.3,14.5,33.3,0.78
82,"Georgia Southern Eagles",27,28,47.1,25.6,0.914,28,9.3,18.8,33,45.6,0,0.1,33,6.2,2.2,4,35.3,21.9,7.1,14.8,32.4,0.78
82,"Weber State Wildcats",29,27.6,49.3,25.2,0.914,27.6,9,18.6,32.7,45.7,0,0.1,32.7,4.9,1.8,3.1,37.3,22.7,7.2,15.5,31.7,0.82
86,"Charleston Southern Buccaneers",27,35,61,32,0.913,35,11.5,23.5,32.9,45.3,0.01,0.7,32.9,8,2.8,5.2,34.7,27,8.7,18.3,32.3,0.77
87,"Purdue Fort Wayne Mastodons",28,28.8,47.9,26.2,0.912,28.8,9.5,19.3,33,45.6,0,0.1,33,5.3,2.3,3,43.5,23.5,7.2,16.3,30.7,0.82
88,"Appalachian State Mountaineers",27,24.4,44.2,22.2,0.909,24.4,8,16.4,32.8,45.4,0,0.5,32.8,5.2,1.8,3.4,34.8,19.2,6.2,13,32.2,0.79
88,"Creighton Bluejays",27,35.2,57.4,32,0.909,35.2,11.6,23.6,32.9,45.4,0,0,32.9,8.1,2.8,5.3,34.4,27.1,8.8,18.3,32.5,0.77
90,"Portland Pilots",28,29.2,48.1,26.5,0.908,29.2,9.8,19.4,33.7,45.3,0,0.4,33.7,8.7,3,5.7,34.8,20.5,6.8,13.7,33.2,0.7
90,"St. Thomas (MN) Tommies",28,24.7,45.4,22.4,0.908,24.7,7.8,16.9,31.6,45.4,0,0,31.6,3.3,1,2.3,31.2,21.4,6.8,14.6,31.7,0.87
92,"Penn State Lady Lions",27,31.4,49.6,28.5,0.907,31.4,10.7,20.7,34.2,45.2,0,0.4,34.2,10.5,3.8,6.7,36.3,20.9,6.9,14,33.2,0.67
93,"Pacific Tigers",27,32,55.3,29,0.906,32,10.9,21.1,33.9,45.2,0,0.2,33.9,9.4,3.6,5.8,38.4,22.6,7.2,15.3,32,0.7
93,"Northern Arizona Lumberjacks",28,31,51,28.1,0.906,31,10.6,20.4,34.3,45.1,0.01,0.6,34.3,11.6,3.9,7.7,33.7,19.4,6.7,12.7,34.6,0.62
95,"Northern Iowa Panthers",26,29.3,50.4,26.5,0.904,29.3,9.7,19.5,33.2,45.2,0,0,33.2,8,2.7,5.2,34.3,21.3,7,14.3,32.9,0.73
95,"Illinois Fighting Illini",26,28.8,46.3,26.1,0.904,28.8,10,18.8,34.8,45.1,0,0.3,34.8,11.6,4.1,7.5,35.5,17.3,5.9,11.3,34.3,0.6
97,"Wisconsin-(Milwaukee) Panthers",29,27.9,50.8,25.2,0.903,27.9,9.1,18.7,32.8,45.1,0,0.2,32.8,7,2.3,4.7,32.7,20.9,6.9,14,32.8,0.75
97,"Charleston Cougars",25,34.8,50.8,31.4,0.903,34.8,12,22.8,34.5,45.2,0,0.1,34.5,12,4.6,7.4,38,22.8,7.4,15.4,32.6,0.66
99,"Tulsa Golden Hurricane",26,26,45.6,23.5,0.902,26,8.4,17.6,32.4,45.1,0,0.1,32.4,4.7,1.8,2.9,38.5,21.3,6.6,14.7,31,0.82
99,"Baylor Bears",29,33.8,57,30.4,0.902,33.8,11.4,22.3,33.8,44.9,0,0.4,33.8,10.9,3.9,7,36,22.8,7.5,15.3,32.8,0.68
99,"James Madison Dukes",29,25.9,41.4,23.4,0.902,25.9,8.5,17.4,32.7,44.9,0,0.4,32.7,5.7,2.1,3.6,37.6,20.2,6.3,13.9,31.3,0.78
99,"Belmont Bruins",26,32.4,52,29.2,0.902,32.4,10.5,21.9,32.5,45.1,0,0,32.5,6.9,2.4,4.5,34.4,25.5,8.2,17.3,32,0.79
103,"Texas-(Austin) Longhorns",28,33.2,49,29.9,0.901,33.2,12.9,20.3,38.8,44.8,0.01,0.8,38.8,20.3,8.9,11.4,43.7,12.9,4,8.9,30.9,0.39
104,"Northwestern State Demons",27,30.1,52.8,27.1,0.9,30.1,9.9,20.2,32.8,44.9,0,0.4,32.8,7.9,2.6,5.3,33.2,22.2,7.3,14.9,32.7,0.74
105,"Eastern Kentucky Colonels",29,28.8,46.6,25.9,0.899,28.8,9,19.8,31.1,45,0,0.2,31.1,3.5,1,2.5,28.4,25.3,8,17.3,31.5,0.88
105,"Oregon State Beavers",29,28.4,49.8,25.5,0.899,28.4,9.7,18.7,34.1,44.9,0,0.1,34.1,9.9,3.6,6.3,36.1,18.4,6.1,12.3,33.1,0.65
105,"Seton Hall Pirates",26,33.1,55.2,29.8,0.899,33.1,11.2,22,33.7,44.8,0,0.2,33.7,10.5,3.8,6.7,36,22.7,7.4,15.3,32.6,0.68
105,"Columbia Lions",24,27.2,44.3,24.4,0.899,27.2,8.7,18.5,32.1,44.6,0.01,0.6,32.1,4.8,1.9,3,38.8,22.3,6.8,15.5,30.6,0.82
105,"Long Island University Sharks",26,31.5,52.7,28.3,0.899,31.5,10.6,20.9,33.6,44.8,0.01,0.6,33.6,9.4,3.5,5.9,37.3,22.1,7.1,15,32,0.7
110,"Illinois State Redbirds",26,27.3,45.9,24.5,0.897,27.3,9.3,18.1,33.9,44.9,0,0.1,33.9,8.7,3.3,5.5,37.4,18.6,6,12.6,32.2,0.68
110,"Montana Lady Griz",26,33.5,58.2,30,0.897,33.5,10.3,23.1,30.9,44.8,0,0.2,30.9,3.5,1.1,2.5,30.4,29.9,9.3,20.7,31,0.89
112,"Duke Blue Devils",26,30.7,48,27.4,0.895,30.7,10.5,20.2,34.1,44.5,0.01,0.6,34.1,11.2,4.1,7,36.9,19.5,6.3,13.2,32.5,0.64
113,"California Golden Bears",28,25.1,44.4,22.5,0.893,25.1,7.7,17.4,30.7,44.6,0,0.1,30.7,3.3,0.7,2.5,22,21.9,7,14.9,32,0.87
114,"Mississippi State Bulldogs",27,27.6,43.4,24.6,0.891,27.6,9.2,18.4,33.2,44.4,0.01,0.7,33.2,8.4,3,5.4,36.1,19.2,6.1,13.1,32,0.7
115,"Tennessee Lady Volunteers",25,37.2,54.4,33.1,0.889,37.2,11.8,25.4,31.7,44.5,0,0,31.7,5.7,2.3,3.4,40.1,31.6,9.5,22,30.2,0.85
