sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
51,"West Virginia Mountaineers",13,2.3,3.9,2.2,0.933,2.3,1,1.3,43.3,43.3,0.1,10,43.3,2.3,1,1.3,43.3,0,0,0,,0
52,"Grand Canyon University Antelopes",11,2.5,4.5,2.4,0.929,2.5,1.1,1.5,42.9,42.9,0.07,7.1,42.9,2.5,1.1,1.5,42.9,0,0,0,,0
53,"Maryland-Eastern Shore Hawks",15,4.3,7.4,4,0.923,4.3,2,2.3,46.2,46.2,0.03,3.1,46.2,4.3,2,2.3,46.2,0,0,0,,0
53,"Morehead State Eagles",12,1.1,1.9,1,0.923,1.1,0.5,0.6,46.2,46.2,0,0,46.2,1.1,0.5,0.6,46.2,0,0,0,,0
53,"UC Davis Aggies",12,1.1,1.8,1,0.923,1.1,0.5,0.6,46.2,46.2,0,0,46.2,1.1,0.5,0.6,46.2,0,0,0,,0
56,"Stanford Cardinal",13,3.8,6.4,3.5,0.918,3.8,1.7,2.1,44.9,44.9,0.02,2,44.9,3.8,1.7,2.1,44.9,0,0,0,,0
57,"Idaho State Bengals",11,3.2,5.3,2.9,0.914,3.2,1.5,1.7,45.7,45.7,0.03,2.9,45.7,3.2,1.5,1.7,45.7,0,0,0,,0
58,"North Texas Mean Green",12,1.9,2.9,1.8,0.913,1.9,0.8,1.1,43.5,43.5,0.04,4.3,43.5,1.9,0.8,1.1,43.5,0,0,0,,0
59,"Southern Indiana Screaming Eagles",11,2,3,1.8,0.909,2,0.9,1.1,45.5,45.5,0,0,45.5,2,0.9,1.1,45.5,0,0,0,,0
60,"UAB Blazers",13,3.3,5.5,3,0.907,3.3,1.5,1.8,44.2,44.2,0.02,2.3,44.2,3.3,1.5,1.8,44.2,0,0,0,,0
61,"Mount St. Mary's Mountaineers",11,2.9,5,2.6,0.906,2.9,1.3,1.6,43.8,43.8,0.03,3.1,43.8,2.9,1.3,1.6,43.8,0,0,0,,0
62,"Michigan Wolverines",11,1.9,2.7,1.7,0.905,1.9,0.8,1.1,42.9,42.9,0.05,4.8,42.9,1.9,0.8,1.1,42.9,0,0,0,,0
63,"North Carolina A&T Aggies",10,2,3.7,1.8,0.9,2,0.9,1.1,45,45,0,0,45,2,0.9,1.1,45,0,0,0,,0
64,"Boston College Eagles",14,2.8,4.5,2.5,0.897,2.8,1.2,1.6,43.6,43.6,0.03,2.6,43.6,2.8,1.2,1.6,43.6,0,0,0,,0
64,"East Texas A&M Lions",9,4.3,7.2,3.9,0.897,4.3,1.9,2.4,43.6,43.6,0.05,5.1,43.6,4.3,1.9,2.4,43.6,0,0,0,,0
66,"Marist Red Foxes",12,2.3,4.1,2.1,0.893,2.3,0.9,1.4,39.3,39.3,0.11,10.7,39.3,2.3,0.9,1.4,39.3,0,0,0,,0
67,"Villanova Wildcats",12,1.5,2.4,1.3,0.889,1.5,0.6,0.9,38.9,38.9,0.17,16.7,38.9,1.5,0.6,0.9,38.9,0,0,0,,0
67,"Butler Bulldogs",13,1.4,2.5,1.2,0.889,1.4,0.6,0.8,44.4,44.4,0,0,44.4,1.4,0.6,0.8,44.4,0,0,0,,0
67,"UNC Greensboro Spartans",13,1.4,2.3,1.2,0.889,1.4,0.6,0.8,44.4,44.4,0.06,5.6,44.4,1.4,0.6,0.8,44.4,0,0,0,,0
70,"Arkansas State Red Wolves",13,4.8,7.1,4.2,0.887,4.8,2,2.8,41.9,41.9,0.05,4.8,41.9,4.8,2,2.8,41.9,0,0,0,,0
71,"Duke Blue Devils",12,2.8,4.5,2.5,0.882,2.8,1.3,1.6,44.1,44.1,0.03,2.9,44.1,2.8,1.3,1.6,44.1,0,0,0,,0
71,"Samford Bulldogs",15,2.3,4,2,0.882,2.3,1,1.3,44.1,44.1,0,0,44.1,2.3,1,1.3,44.1,0,0,0,,0
73,"Lafayette Leopards",11,2.9,5.4,2.5,0.875,2.9,1.2,1.7,40.6,40.6,0.06,6.3,40.6,2.9,1.2,1.7,40.6,0,0,0,,0
74,"Arizona Wildcats",12,2.6,4.3,2.3,0.871,2.6,1.1,1.5,41.9,41.9,0.06,6.5,41.9,2.6,1.1,1.5,41.9,0,0,0,,0
75,"Drake Bulldogs",11,2.1,3.5,1.8,0.87,2.1,0.9,1.2,43.5,43.5,0,0,43.5,2.1,0.9,1.2,43.5,0,0,0,,0
75,"Cleveland State Vikings",14,1.6,3,1.4,0.87,1.6,0.7,0.9,43.5,43.5,0,0,43.5,1.6,0.7,0.9,43.5,0,0,0,,0
77,"Florida Gulf Coast Eagles",10,1.5,2.7,1.3,0.867,1.5,0.6,0.9,40,40,0.07,6.7,40,1.5,0.6,0.9,40,0,0,0,,0
78,"Arkansas Razorbacks",14,3.1,4.6,2.7,0.864,3.1,1.4,1.8,43.2,43.2,0,0,43.2,3.1,1.4,1.8,43.2,0,0,0,,0
79,"West Georgia Wolves",10,5.1,8.5,4.4,0.863,5.1,2.2,2.9,43.1,43.1,0,0,43.1,5.1,2.2,2.9,43.1,0,0,0,,0
80,"Southern Utah Thunderbirds",12,3.6,5.9,3.1,0.86,3.6,1.5,2.1,41.9,41.9,0.02,2.3,41.9,3.6,1.5,2.1,41.9,0,0,0,,0
81,"Elon Phoenix",11,2.5,4.2,2.2,0.857,2.5,1.1,1.5,42.9,42.9,0,0,42.9,2.5,1.1,1.5,42.9,0,0,0,,0
81,"Indiana State Sycamores",10,5.6,8.8,4.8,0.857,5.6,2.3,3.3,41.1,41.1,0.04,3.6,41.1,5.6,2.3,3.3,41.1,0,0,0,,0
83,"Nicholls State Colonels",9,3,5,2.6,0.852,3,1.2,1.8,40.7,40.7,0.04,3.7,40.7,3,1.2,1.8,40.7,0,0,0,,0
84,"Temple Owls",12,3.3,5.5,2.8,0.85,3.3,1.4,1.9,42.5,42.5,0,0,42.5,3.3,1.4,1.9,42.5,0,0,0,,0
85,"North Florida Ospreys",11,3,5.1,2.5,0.848,3,1.2,1.8,39.4,39.4,0.06,6.1,39.4,3,1.2,1.8,39.4,0,0,0,,0
86,"UMBC Retrievers",11,4,6.8,3.4,0.841,4,1.5,2.5,38.6,38.6,0.09,9.1,38.6,4,1.5,2.5,38.6,0,0,0,,0
87,"Massachusetts Lowell",12,2.5,4.5,2.1,0.833,2.5,1,1.5,40,40,0.03,3.3,40,2.5,1,1.5,40,0,0,0,,0
87,"Albany Great Danes",13,0.9,1.8,0.8,0.833,0.9,0.4,0.5,41.7,41.7,0,0,41.7,0.9,0.4,0.5,41.7,0,0,0,,0
87,"Clemson Tigers",13,1.8,3.2,1.5,0.833,1.8,0.8,1.1,41.7,41.7,0,0,41.7,1.8,0.8,1.1,41.7,0,0,0,,0
90,"Georgia Southern Eagles",12,2.4,3.9,2,0.828,2.4,1,1.4,41.4,41.4,0,0,41.4,2.4,1,1.4,41.4,0,0,0,,0
91,"Appalachian State Mountaineers",11,2.1,3.9,1.7,0.826,2.1,0.8,1.3,39.1,39.1,0.04,4.3,39.1,2.1,0.8,1.3,39.1,0,0,0,,0
92,"Winthrop Eagles",14,2.9,4.7,2.4,0.825,2.9,1.1,1.7,40,40,0.03,2.5,40,2.9,1.1,1.7,40,0,0,0,,0
93,"Princeton Tigers",13,1.3,2.2,1.1,0.824,1.3,0.5,0.8,41.2,41.2,0,0,41.2,1.3,0.5,0.8,41.2,0,0,0,,0
94,"Ball State Cardinals",13,3,4.6,2.5,0.821,3,1.2,1.8,41,41,0,0,41,3,1.2,1.8,41,0,0,0,,0
95,"Loyola Marymount Lions",11,2,3.5,1.6,0.818,2,0.7,1.3,36.4,36.4,0.09,9.1,36.4,2,0.7,1.3,36.4,0,0,0,,0
95,"San Francisco Dons",11,2,3.3,1.6,0.818,2,0.8,1.2,40.9,40.9,0,0,40.9,2,0.8,1.2,40.9,0,0,0,,0
97,"USC Upstate Spartans",13,3.8,6.8,3.1,0.816,3.8,1.5,2.3,38.8,38.8,0.04,4.1,38.8,3.8,1.5,2.3,38.8,0,0,0,,0
98,"Dayton Flyers",12,2.3,4.1,1.8,0.815,2.3,0.9,1.3,40.7,40.7,0,0,40.7,2.3,0.9,1.3,40.7,0,0,0,,0
99,"James Madison Dukes",14,2.6,4.1,2.1,0.811,2.6,1.1,1.6,40.5,40.5,0,0,40.5,2.6,1.1,1.6,40.5,0,0,0,,0
100,"Yale Bulldogs",13,2,3.3,1.6,0.808,2,0.8,1.2,38.5,38.5,0.08,7.7,38.5,2,0.8,1.2,38.5,0,0,0,,0
101,"Navy Midshipmen",11,2.8,4.5,2.3,0.806,2.8,1.1,1.7,38.7,38.7,0.06,6.5,38.7,2.8,1.1,1.7,38.7,0,0,0,,0
101,"Stony Brook Seawolves",13,2.8,4.9,2.2,0.806,2.8,1.1,1.7,38.9,38.9,0.08,8.3,38.9,2.8,1.1,1.7,38.9,0,0,0,,0
103,"Iowa Hawkeyes",12,2.1,3.3,1.7,0.8,2.1,0.8,1.3,40,40,0,0,40,2.1,0.8,1.3,40,0,0,0,,0
103,"Fresno State Bulldogs",13,2.7,4.5,2.2,0.8,2.7,1.1,1.6,40,40,0,0,40,2.7,1.1,1.6,40,0,0,0,,0
103,"Nevada Wolf Pack",11,1.4,2.7,1.1,0.8,1.4,0.5,0.8,40,40,0,0,40,1.4,0.5,0.8,40,0,0,0,,0
103,"Austin Peay Governors",9,3.3,5.8,2.7,0.8,3.3,1.3,2,40,40,0,0,40,3.3,1.3,2,40,0,0,0,,0
103,"Denver Pioneers",13,3.5,5.8,2.8,0.8,3.5,1.4,2.1,40,40,0,0,40,3.5,1.4,2.1,40,0,0,0,,0
103,"Toledo Rockets",10,3.5,6.4,2.8,0.8,3.5,1.4,2.1,40,40,0,0,40,3.5,1.4,2.1,40,0,0,0,,0
109,"Massachusetts Minutewomen",10,4.4,7.2,3.5,0.795,4.4,1.7,2.7,38.6,38.6,0.02,2.3,38.6,4.4,1.7,2.7,38.6,0,0,0,,0
110,"Mercyhurst Lakers",11,3.1,5.7,2.5,0.794,3.1,1.2,1.9,38.2,38.2,0.03,2.9,38.2,3.1,1.2,1.9,38.2,0,0,0,,0
111,"Radford Highlanders",15,1.9,3,1.5,0.793,1.9,0.7,1.3,34.5,34.5,0.1,10.3,34.5,1.9,0.7,1.3,34.5,0,0,0,,0
111,"San Jose State Spartans",12,2.4,4.1,1.9,0.793,2.4,0.9,1.5,37.9,37.9,0.03,3.4,37.9,2.4,0.9,1.5,37.9,0,0,0,,0
113,"Marshall Thundering Herd",14,2.7,4.4,2.1,0.789,2.7,1,1.7,36.8,36.8,0.08,7.9,36.8,2.7,1,1.7,36.8,0,0,0,,0
113,"East Carolina Pirates",14,2.7,4.3,2.1,0.789,2.7,1,1.7,36.8,36.8,0.05,5.3,36.8,2.7,1,1.7,36.8,0,0,0,,0
115,"Louisiana-(Lafayette) Ragin Cajuns",11,4.7,7.5,3.7,0.788,4.7,1.8,2.9,38.5,38.5,0.04,3.8,38.5,4.7,1.8,2.9,38.5,0,0,0,,0
115,"Southern Methodist Mustangs",13,2.5,4.1,2,0.788,2.5,1,1.5,39.4,39.4,0.06,6.1,39.4,2.5,1,1.5,39.4,0,0,0,,0
117,"Weber State Wildcats",13,3.6,6.2,2.8,0.787,3.6,1.4,2.2,38.3,38.3,0.04,4.3,38.3,3.6,1.4,2.2,38.3,0,0,0,,0
117,"South Carolina State Bulldogs",15,5,8,3.9,0.787,5,1.9,3.1,38.7,38.7,0.01,1.3,38.7,5,1.9,3.1,38.7,0,0,0,,0
119,"Tennessee Lady Volunteers",11,2.5,3.5,2,0.786,2.5,0.9,1.6,35.7,35.7,0.11,10.7,35.7,2.5,0.9,1.6,35.7,0,0,0,,0
119,"South Dakota State Jackrabbits",14,2,3.5,1.6,0.786,2,0.7,1.3,35.7,35.7,0.07,7.1,35.7,2,0.7,1.3,35.7,0,0,0,,0
119,"Seattle Redhawks",11,2.5,4.2,2,0.786,2.5,1,1.5,39.3,39.3,0,0,39.3,2.5,1,1.5,39.3,0,0,0,,0
122,"Michigan State Spartans",12,1.9,2.9,1.5,0.783,1.9,0.7,1.3,34.8,34.8,0.17,17.4,34.8,1.9,0.7,1.3,34.8,0,0,0,,0
122,"Chattanooga Mocs",12,1.9,3.3,1.5,0.783,1.9,0.7,1.3,34.8,34.8,0.09,8.7,34.8,1.9,0.7,1.3,34.8,0,0,0,,0
122,"Pacific Tigers",11,2.1,3.6,1.6,0.783,2.1,0.8,1.3,39.1,39.1,0,0,39.1,2.1,0.8,1.3,39.1,0,0,0,,0
122,"California Golden Bears",13,1.8,3,1.4,0.783,1.8,0.7,1.1,39.1,39.1,0,0,39.1,1.8,0.7,1.1,39.1,0,0,0,,0
122,"Penn State Lady Lions",12,1.9,2.9,1.5,0.783,1.9,0.8,1.2,39.1,39.1,0,0,39.1,1.9,0.8,1.2,39.1,0,0,0,,0
127,"Missouri Tigers",14,3.6,6.1,2.8,0.78,3.6,1.4,2.2,38,38,0.02,2,38,3.6,1.4,2.2,38,0,0,0,,0
128,"Alabama Crimson Tide",14,1.3,2.3,1,0.778,1.3,0.5,0.8,38.9,38.9,0,0,38.9,1.3,0.5,0.8,38.9,0,0,0,,0
128,"Maryland Terrapins",13,2.1,3.2,1.6,0.778,2.1,0.8,1.3,37,37,0.04,3.7,37,2.1,0.8,1.3,37,0,0,0,,0
128,"Columbia Lions",12,2.3,3.7,1.8,0.778,2.3,0.8,1.4,37,37,0.04,3.7,37,2.3,0.8,1.4,37,0,0,0,,0
128,"Eastern Kentucky Colonels",12,3,4.7,2.3,0.778,3,1.2,1.8,38.9,38.9,0.03,2.8,38.9,3,1.2,1.8,38.9,0,0,0,,0
132,"Fordham Rams",12,4.8,7.4,3.7,0.772,4.8,1.8,3,36.8,36.8,0.04,3.5,36.8,4.8,1.8,3,36.8,0,0,0,,0
133,"Vanderbilt Commodores",12,1.1,1.6,0.8,0.769,1.1,0.4,0.7,38.5,38.5,0,0,38.5,1.1,0.4,0.7,38.5,0,0,0,,0
133,"North Alabama Lions",11,2.4,3.8,1.8,0.769,2.4,0.9,1.5,38.5,38.5,0,0,38.5,2.4,0.9,1.5,38.5,0,0,0,,0
135,"South Alabama Jaguars",12,2.5,4,1.9,0.767,2.5,0.9,1.6,36.7,36.7,0.03,3.3,36.7,2.5,0.9,1.6,36.7,0,0,0,,0
136,"Towson Tigers",11,4.3,6.7,3.3,0.766,4.3,1.5,2.7,36.2,36.2,0.04,4.3,36.2,4.3,1.5,2.7,36.2,0,0,0,,0
