sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
37,"Gardner-Webb Runnin Bulldogs",17,3,10,2.4,0.784,3,1.2,1.8,39.2,39.2,0,0,39.2,3,1.2,1.8,39.2,0,0,0,,0
38,"Siena Saints",15,3.1,11.2,2.4,0.783,3.1,1.2,1.9,39.1,39.1,0,0,39.1,3.1,1.2,1.9,39.1,0,0,0,,0
39,"Iona Gaels",17,5.1,19.4,4,0.782,5.1,2,3.1,39.1,39.1,0,0,39.1,5.1,2,3.1,39.1,0,0,0,,0
40,"Mount St. Mary's Mountaineers",15,2.1,7.4,1.7,0.781,2.1,0.8,1.3,37.5,37.5,0.03,3.1,37.5,2.1,0.8,1.3,37.5,0,0,0,,0
41,"Southern University Jaguars",15,3.9,15.6,3.1,0.78,3.9,1.5,2.4,39,39,0,0,39,3.9,1.5,2.4,39,0,0,0,,0
41,"Alabama State Hornets",15,3.9,13.9,3.1,0.78,3.9,1.5,2.4,39,39,0,0,39,3.9,1.5,2.4,39,0,0,0,,0
43,"Georgetown Hoyas",16,2.8,10,2.2,0.778,2.8,1.1,1.8,37.8,37.8,0.02,2.2,37.8,2.8,1.1,1.8,37.8,0,0,0,,0
44,"SIU Edwardsville Cougars",16,4.7,18.6,3.6,0.773,4.7,1.8,2.9,38.7,38.7,0.01,1.3,38.7,4.7,1.8,2.9,38.7,0,0,0,,0
45,"Mississippi Rebels",17,4.9,19.9,3.8,0.771,4.9,1.9,3,38.6,38.6,0,0,38.6,4.9,1.9,3,38.6,0,0,0,,0
46,"Seton Hall Pirates",16,4.1,11.7,3.1,0.769,4.1,1.6,2.5,38.5,38.5,0,0,38.5,4.1,1.6,2.5,38.5,0,0,0,,0
46,"Stephen F. Austin Lumberjacks",16,3.3,10.1,2.5,0.769,3.3,1.3,2,38.5,38.5,0,0,38.5,3.3,1.3,2,38.5,0,0,0,,0
48,"Utah Tech University Trailblazers",14,4.9,15.3,3.8,0.768,4.9,1.9,3.1,37.7,37.7,0.01,1.4,37.7,4.9,1.9,3.1,37.7,0,0,0,,0
49,"Western Michigan Broncos",14,3.4,12.3,2.6,0.766,3.4,1.3,2.1,38.3,38.3,0,0,38.3,3.4,1.3,2.1,38.3,0,0,0,,0
49,"George Mason Patriots",15,3.1,11,2.4,0.766,3.1,1.2,1.9,38.3,38.3,0,0,38.3,3.1,1.2,1.9,38.3,0,0,0,,0
49,"Loyola (MD) Greyhounds",15,3.1,10.5,2.4,0.766,3.1,1.2,1.9,38.3,38.3,0,0,38.3,3.1,1.2,1.9,38.3,0,0,0,,0
49,"Yale Bulldogs",15,3.1,11.8,2.4,0.766,3.1,1.2,1.9,38.3,38.3,0,0,38.3,3.1,1.2,1.9,38.3,0,0,0,,0
49,"Toledo Rockets",14,3.4,15.7,2.6,0.766,3.4,1.3,2.1,38.3,38.3,0,0,38.3,3.4,1.3,2.1,38.3,0,0,0,,0
54,"UMKC Kangaroos",17,2,7.6,1.5,0.765,2,0.8,1.2,38.2,38.2,0,0,38.2,2,0.8,1.2,38.2,0,0,0,,0
55,"Wisconsin-(Milwaukee) Panthers",18,3.1,10.4,2.3,0.764,3.1,1.2,1.9,38.2,38.2,0,0,38.2,3.1,1.2,1.9,38.2,0,0,0,,0
56,"Wisconsin Badgers",16,2.6,9.4,2,0.762,2.6,1,1.6,38.1,38.1,0,0,38.1,2.6,1,1.6,38.1,0,0,0,,0
57,"Massachusetts Minutewomen",14,2.6,8.8,2,0.757,2.6,1,1.6,37.8,37.8,0,0,37.8,2.6,1,1.6,37.8,0,0,0,,0
58,"Oakland Golden Grizzlies",17,2.6,9.6,2,0.756,2.6,1,1.6,37.8,37.8,0,0,37.8,2.6,1,1.6,37.8,0,0,0,,0
59,"Oregon State Beavers",18,6.1,16.2,4.6,0.752,6.1,2.3,3.8,37.6,37.6,0,0,37.6,6.1,2.3,3.8,37.6,0,0,0,,0
60,"Northern Iowa Panthers",15,3.2,10,2.4,0.75,3.2,1.2,2,37.5,37.5,0,0,37.5,3.2,1.2,2,37.5,0,0,0,,0
61,"South Carolina State Bulldogs",18,2.8,10.1,2.1,0.745,2.8,1.1,1.8,37.3,37.3,0,0,37.3,2.8,1.1,1.8,37.3,0,0,0,,0
62,"California Baptist Lancers",18,4.9,14.9,3.7,0.742,4.9,1.8,3.1,37.1,37.1,0,0,37.1,4.9,1.8,3.1,37.1,0,0,0,,0
63,"Kent State Golden Flashes",16,2.9,9.2,2.1,0.739,2.9,1.1,1.8,37,37,0,0,37,2.9,1.1,1.8,37,0,0,0,,0
63,"Idaho Vandals",16,5.8,16.7,4.3,0.739,5.8,2.1,3.6,37,37,0,0,37,5.8,2.1,3.6,37,0,0,0,,0
65,"New Mexico State Aggies",16,4.1,13.3,3,0.738,4.1,1.5,2.6,36.9,36.9,0,0,36.9,4.1,1.5,2.6,36.9,0,0,0,,0
65,"Jackson State Tigers",15,2.8,10.5,2.1,0.738,2.8,1,1.8,35.7,35.7,0.02,2.4,35.7,2.8,1,1.8,35.7,0,0,0,,0
65,"Saint Louis Billikens",17,3.6,11.4,2.6,0.738,3.6,1.3,2.3,36.1,36.1,0.02,1.6,36.1,3.6,1.3,2.3,36.1,0,0,0,,0
68,"Southern Indiana Screaming Eagles",15,2.5,8.1,1.9,0.737,2.5,0.9,1.6,36.8,36.8,0,0,36.8,2.5,0.9,1.6,36.8,0,0,0,,0
69,"Georgia Lady Bulldogs",17,4,13.5,2.9,0.735,4,1.5,2.5,36.8,36.8,0,0,36.8,4,1.5,2.5,36.8,0,0,0,,0
70,"Houston Christian Huskies",14,3.2,11.3,2.4,0.733,3.2,1.1,2.1,35.6,35.6,0.02,2.2,35.6,3.2,1.1,2.1,35.6,0,0,0,,0
70,"Charleston Southern Buccaneers",17,5.3,14.7,3.9,0.733,5.3,1.9,3.4,36.7,36.7,0,0,36.7,5.3,1.9,3.4,36.7,0,0,0,,0
72,"Florida International Panthers",14,3.1,11.4,2.3,0.727,3.1,1.1,2,36.4,36.4,0,0,36.4,3.1,1.1,2,36.4,0,0,0,,0
72,"Merrimack Warriors",15,3.7,11.7,2.7,0.727,3.7,1.3,2.3,36.4,36.4,0,0,36.4,3.7,1.3,2.3,36.4,0,0,0,,0
72,"Furman Paladins",17,3.2,11.6,2.4,0.727,3.2,1.2,2.1,36.4,36.4,0,0,36.4,3.2,1.2,2.1,36.4,0,0,0,,0
72,"Hofstra Pride",14,3.1,10.3,2.3,0.727,3.1,1.1,2,36.4,36.4,0,0,36.4,3.1,1.1,2,36.4,0,0,0,,0
76,"North Dakota Fighting Hawks",17,5.5,14.7,4,0.723,5.5,2,3.5,36.2,36.2,0,0,36.2,5.5,2,3.5,36.2,0,0,0,,0
77,"Northern Arizona Lumberjacks",17,2.1,6.7,1.5,0.722,2.1,0.8,1.4,36.1,36.1,0,0,36.1,2.1,0.8,1.4,36.1,0,0,0,,0
77,"Texas-(San Antonio) Roadrunners",14,5.1,14.8,3.7,0.722,5.1,1.9,3.3,36.1,36.1,0,0,36.1,5.1,1.9,3.3,36.1,0,0,0,,0
79,"Northern Colorado Bears",17,2.9,11.1,2.1,0.72,2.9,1.1,1.9,36,36,0,0,36,2.9,1.1,1.9,36,0,0,0,,0
80,"Lipscomb Bisons",15,4,13.2,2.9,0.717,4,1.4,2.6,35,35,0.02,1.7,35,4,1.4,2.6,35,0,0,0,,0
81,"Georgia Tech Yellow Jackets",17,4.9,14.6,3.5,0.714,4.9,1.8,3.2,35.7,35.7,0,0,35.7,4.9,1.8,3.2,35.7,0,0,0,,0
81,"Denver Pioneers",16,1.8,6.5,1.3,0.714,1.8,0.6,1.1,35.7,35.7,0,0,35.7,1.8,0.6,1.1,35.7,0,0,0,,0
81,"Air Force Falcons",16,1.8,7.8,1.3,0.714,1.8,0.6,1.1,35.7,35.7,0,0,35.7,1.8,0.6,1.1,35.7,0,0,0,,0
84,"Maine Black Bears",17,2.6,11.4,1.9,0.711,2.6,0.9,1.7,35.6,35.6,0,0,35.6,2.6,0.9,1.7,35.6,0,0,0,,0
84,"Oregon Ducks",17,2.6,9.6,1.9,0.711,2.6,0.9,1.7,35.6,35.6,0,0,35.6,2.6,0.9,1.7,35.6,0,0,0,,0
86,"Florida A&M Rattlers",14,3.4,12.1,2.4,0.708,3.4,1.2,2.2,35.4,35.4,0,0,35.4,3.4,1.2,2.2,35.4,0,0,0,,0
86,"South Florida Bulls",17,3.8,11.5,2.7,0.708,3.8,1.4,2.5,35.4,35.4,0,0,35.4,3.8,1.4,2.5,35.4,0,0,0,,0
86,"Canisius Golden Griffins",15,4.3,15.5,3.1,0.708,4.3,1.5,2.8,35.4,35.4,0,0,35.4,4.3,1.5,2.8,35.4,0,0,0,,0
89,"Brown Bears",14,4.9,14.2,3.4,0.706,4.9,1.7,3.1,35.3,35.3,0,0,35.3,4.9,1.7,3.1,35.3,0,0,0,,0
89,"Kentucky Wildcats",17,5,18.4,3.5,0.706,5,1.8,3.2,35.3,35.3,0,0,35.3,5,1.8,3.2,35.3,0,0,0,,0
91,"Quinnipiac Bobcats",16,4.4,15.7,3.1,0.704,4.4,1.6,2.9,35.2,35.2,0,0,35.2,4.4,1.6,2.9,35.2,0,0,0,,0
92,"Cincinnati Bearcats",15,2.5,8.4,1.7,0.703,2.5,0.9,1.6,35.1,35.1,0,0,35.1,2.5,0.9,1.6,35.1,0,0,0,,0
93,"Texas-(Rio Grande Valley) Vaqueros",16,3.6,11,2.5,0.702,3.6,1.3,2.3,35.1,35.1,0,0,35.1,3.6,1.3,2.3,35.1,0,0,0,,0
94,"New Mexico Lobos",15,4,12.8,2.8,0.7,4,1.4,2.6,35,35,0,0,35,4,1.4,2.6,35,0,0,0,,0
95,"Western Illinois Leathernecks",15,4.2,13.4,2.9,0.698,4.2,1.5,2.7,34.9,34.9,0,0,34.9,4.2,1.5,2.7,34.9,0,0,0,,0
95,"East Texas A&M Lions",14,4.5,15.3,3.1,0.698,4.5,1.6,2.9,34.9,34.9,0,0,34.9,4.5,1.6,2.9,34.9,0,0,0,,0
97,"Virginia Cavaliers",16,3.1,11,2.1,0.694,3.1,1.1,2,34.7,34.7,0,0,34.7,3.1,1.1,2,34.7,0,0,0,,0
98,"Bradley Braves",15,3.5,13,2.4,0.692,3.5,1.2,2.3,34.6,34.6,0,0,34.6,3.5,1.2,2.3,34.6,0,0,0,,0
99,"Eastern Illinois Panthers",17,4,13.7,2.8,0.691,4,1.4,2.6,33.8,33.8,0.03,2.9,33.8,4,1.4,2.6,33.8,0,0,0,,0
99,"Illinois Fighting Illini",16,3.4,12,2.4,0.691,3.4,1.2,2.3,34.5,34.5,0,0,34.5,3.4,1.2,2.3,34.5,0,0,0,,0
99,"Texas-(Austin) Longhorns",18,3.1,11.5,2.1,0.691,3.1,1.1,2,34.5,34.5,0,0,34.5,3.1,1.1,2,34.5,0,0,0,,0
102,"Southeast Missouri State Redhawks",15,3.9,13.3,2.7,0.69,3.9,1.3,2.5,34.5,34.5,0,0,34.5,3.9,1.3,2.5,34.5,0,0,0,,0
103,"Incarnate Word Cardinals",14,2.3,8.6,1.6,0.688,2.3,0.8,1.5,34.4,34.4,0,0,34.4,2.3,0.8,1.5,34.4,0,0,0,,0
104,"Missouri Tigers",18,3.7,10,2.6,0.687,3.7,1.3,2.4,34.3,34.3,0,0,34.3,3.7,1.3,2.4,34.3,0,0,0,,0
105,"Ball State Cardinals",16,3.2,9.9,2.2,0.686,3.2,1.1,2.1,33.3,33.3,0.02,2,33.3,3.2,1.1,2.1,33.3,0,0,0,,0
105,"Elon Phoenix",15,3.4,12.1,2.3,0.686,3.4,1.1,2.3,33.3,33.3,0.02,2,33.3,3.4,1.1,2.3,33.3,0,0,0,,0
107,"Northwestern State Demons",15,3.6,13.2,2.5,0.685,3.6,1.2,2.4,33.3,33.3,0.02,1.9,33.3,3.6,1.2,2.4,33.3,0,0,0,,0
108,"Northern Illinois Huskies",15,2.5,9.3,1.7,0.684,2.5,0.9,1.7,34.2,34.2,0,0,34.2,2.5,0.9,1.7,34.2,0,0,0,,0
109,"Tennessee Tech Golden Eagles",15,2.7,12.1,1.9,0.683,2.7,0.9,1.8,34.1,34.1,0,0,34.1,2.7,0.9,1.8,34.1,0,0,0,,0
110,"Queens University of Charlotte Royals",15,3.1,11.2,2.1,0.681,3.1,1.1,2.1,34,34,0,0,34,3.1,1.1,2.1,34,0,0,0,,0
111,"Princeton Tigers",15,3.5,12.7,2.4,0.679,3.5,1.2,2.3,34,34,0.02,1.9,34,3.5,1.2,2.3,34,0,0,0,,0
112,"Utah Valley Wolverines",16,3.7,13.8,2.5,0.678,3.7,1.3,2.4,33.9,33.9,0,0,33.9,3.7,1.3,2.4,33.9,0,0,0,,0
112,"Purdue Fort Wayne Mastodons",18,3.3,11.5,2.2,0.678,3.3,1.1,2.2,33.9,33.9,0,0,33.9,3.3,1.1,2.2,33.9,0,0,0,,0
112,"Le Moyne Dolphins",17,3.5,10.8,2.4,0.678,3.5,1.2,2.3,33.9,33.9,0,0,33.9,3.5,1.2,2.3,33.9,0,0,0,,0
115,"Morehead State Eagles",17,3.6,11.6,2.5,0.677,3.6,1.2,2.4,33.9,33.9,0,0,33.9,3.6,1.2,2.4,33.9,0,0,0,,0
116,"Wofford Terriers",16,4.6,13.8,3.1,0.676,4.6,1.6,3.1,33.8,33.8,0,0,33.8,4.6,1.6,3.1,33.8,0,0,0,,0
117,"UCLA Bruins",15,6.3,18.1,4.3,0.674,6.3,2.1,4.2,33.7,33.7,0,0,33.7,6.3,2.1,4.2,33.7,0,0,0,,0
118,"Cal State Northridge Matadors",15,4.2,13.4,2.8,0.667,4.2,1.4,2.8,33.3,33.3,0,0,33.3,4.2,1.4,2.8,33.3,0,0,0,,0
118,"Grand Canyon University Antelopes",16,3,11.2,2,0.667,3,1,2,33.3,33.3,0.02,2.1,33.3,3,1,2,33.3,0,0,0,,0
118,"Stanford Cardinal",17,3.9,12.8,2.6,0.667,3.9,1.3,2.6,33.3,33.3,0,0,33.3,3.9,1.3,2.6,33.3,0,0,0,,0
118,"Louisiana Tech Lady Techsters",13,2.3,8.6,1.5,0.667,2.3,0.8,1.5,33.3,33.3,0,0,33.3,2.3,0.8,1.5,33.3,0,0,0,,0
118,"California Golden Bears",17,3.9,15.2,2.6,0.667,3.9,1.3,2.6,33.3,33.3,0,0,33.3,3.9,1.3,2.6,33.3,0,0,0,,0
118,"Hampton Pirates",12,2.3,9.4,1.5,0.667,2.3,0.8,1.5,33.3,33.3,0,0,33.3,2.3,0.8,1.5,33.3,0,0,0,,0
118,"Auburn Tigers",17,4.1,13.6,2.7,0.667,4.1,1.4,2.7,33.3,33.3,0,0,33.3,4.1,1.4,2.7,33.3,0,0,0,,0
118,"Dartmouth Big Green",15,3,10,2,0.667,3,1,2,33.3,33.3,0,0,33.3,3,1,2,33.3,0,0,0,,0
118,"Colgate Raiders",15,2.4,8.1,1.6,0.667,2.4,0.8,1.6,33.3,33.3,0,0,33.3,2.4,0.8,1.6,33.3,0,0,0,,0
118,"Davidson Wildcats",18,3.5,15.1,2.3,0.667,3.5,1.2,2.3,33.3,33.3,0,0,33.3,3.5,1.2,2.3,33.3,0,0,0,,0
118,"Boise State Broncos",17,1.8,5.8,1.2,0.667,1.8,0.6,1.2,33.3,33.3,0,0,33.3,1.8,0.6,1.2,33.3,0,0,0,,0
118,"Navy Midshipmen",15,4,13.4,2.7,0.667,4,1.3,2.7,33.3,33.3,0,0,33.3,4,1.3,2.7,33.3,0,0,0,,0
130,"Monmouth Hawks",14,5.9,19.7,3.9,0.659,5.9,1.9,3.9,32.9,32.9,0,0,32.9,5.9,1.9,3.9,32.9,0,0,0,,0
131,"Georgia Southern Eagles",16,4.6,15.8,3,0.658,4.6,1.5,3.1,32.9,32.9,0,0,32.9,4.6,1.5,3.1,32.9,0,0,0,,0
132,"Eastern Kentucky Colonels",17,3.9,12.7,2.6,0.657,3.9,1.3,2.6,32.8,32.8,0,0,32.8,3.9,1.3,2.6,32.8,0,0,0,,0
133,"North Carolina-Wilmington Seahawks",15,3.9,13.4,2.5,0.655,3.9,1.3,2.6,32.8,32.8,0,0,32.8,3.9,1.3,2.6,32.8,0,0,0,,0
133,"Lafayette Leopards",15,3.9,11.8,2.5,0.655,3.9,1.3,2.6,32.8,32.8,0,0,32.8,3.9,1.3,2.6,32.8,0,0,0,,0
135,"San Jose State Spartans",17,2.5,6.9,1.6,0.651,2.5,0.8,1.7,32.6,32.6,0,0,32.6,2.5,0.8,1.7,32.6,0,0,0,,0
