sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
37,"UC Santa Barbara Gauchos",14,2.1,7,1.7,0.828,2.1,0.9,1.2,41.4,41.4,0,0,41.4,2.1,0.9,1.2,41.4,0,0,0,,0
38,"Penn State Lady Lions",16,3.9,12.7,3.3,0.825,3.9,1.6,2.3,41.3,41.3,0,0,41.3,3.9,1.6,2.3,41.3,0,0,0,,0
39,"North Dakota State Bison",17,1,4.1,0.8,0.824,1,0.4,0.6,41.2,41.2,0,0,41.2,1,0.4,0.6,41.2,0,0,0,,0
40,"Indiana State Sycamores",14,5.6,17.6,4.6,0.821,5.6,2.3,3.3,41,41,0.03,2.6,41,5.6,2.3,3.3,41,0,0,0,,0
41,"Oklahoma Sooners",16,5.1,14.7,4.1,0.815,5.1,2.1,3,40.7,40.7,0,0,40.7,5.1,2.1,3,40.7,0,0,0,,0
42,"Youngstown State Penguins",16,3.7,13.1,3,0.814,3.7,1.5,2.2,40.7,40.7,0,0,40.7,3.7,1.5,2.2,40.7,0,0,0,,0
43,"North Carolina Tar Heels",17,2.5,7.9,2,0.81,2.5,1,1.5,40.5,40.5,0,0,40.5,2.5,1,1.5,40.5,0,0,0,,0
44,"Lindenwood University Lions",17,3.1,10.5,2.5,0.808,3.1,1.2,1.8,40.4,40.4,0,0,40.4,3.1,1.2,1.8,40.4,0,0,0,,0
45,"Long Beach State 49ers",15,5.5,18.3,4.4,0.805,5.5,2.2,3.3,40.2,40.2,0,0,40.2,5.5,2.2,3.3,40.2,0,0,0,,0
46,"Wisconsin-(Green Bay) Phoenix",18,1.9,8,1.6,0.8,1.9,0.8,1.2,40,40,0,0,40,1.9,0.8,1.2,40,0,0,0,,0
46,"Nicholls State Colonels",14,2.1,8.9,1.7,0.8,2.1,0.9,1.3,40,40,0,0,40,2.1,0.9,1.3,40,0,0,0,,0
46,"Ohio Bobcats",14,0.4,1.1,0.3,0.8,0.4,0.1,0.2,40,40,0,0,40,0.4,0.1,0.2,40,0,0,0,,0
46,"Utah State Aggies",14,2.9,9.4,2.3,0.8,2.9,1.1,1.7,40,40,0,0,40,2.9,1.1,1.7,40,0,0,0,,0
46,"UC Riverside Highlanders",15,1.7,5.3,1.3,0.8,1.7,0.7,1,40,40,0,0,40,1.7,0.7,1,40,0,0,0,,0
51,"Southern Methodist Mustangs",16,2.7,10.1,2.1,0.791,2.7,1.1,1.6,39.5,39.5,0.02,2.3,39.5,2.7,1.1,1.6,39.5,0,0,0,,0
52,"Oregon Ducks",17,3.9,12.9,3.1,0.788,3.9,1.5,2.4,39.4,39.4,0,0,39.4,3.9,1.5,2.4,39.4,0,0,0,,0
53,"Pepperdine Waves",17,1.4,5,1.1,0.783,1.4,0.5,0.8,39.1,39.1,0,0,39.1,1.4,0.5,0.8,39.1,0,0,0,,0
54,"Tennessee-Martin Skyhawks",15,2.1,6.5,1.7,0.781,2.1,0.8,1.3,37.5,37.5,0.03,3.1,37.5,2.1,0.8,1.3,37.5,0,0,0,,0
55,"Loyola (MD) Greyhounds",15,2.4,13,1.9,0.778,2.4,0.9,1.5,38.9,38.9,0,0,38.9,2.4,0.9,1.5,38.9,0,0,0,,0
56,"Maryland Terrapins",17,3.4,11.7,2.6,0.776,3.4,1.3,2.1,37.9,37.9,0.02,1.7,37.9,3.4,1.3,2.1,37.9,0,0,0,,0
57,"Georgia Lady Bulldogs",17,4.2,12.5,3.2,0.775,4.2,1.6,2.6,38,38,0.01,1.4,38,4.2,1.6,2.6,38,0,0,0,,0
58,"Lamar Cardinals",14,4.1,16,3.1,0.772,4.1,1.6,2.5,38.6,38.6,0,0,38.6,4.1,1.6,2.5,38.6,0,0,0,,0
59,"Pennsylvania Quakers",15,3.5,11.2,2.7,0.769,3.5,1.3,2.1,38.5,38.5,0,0,38.5,3.5,1.3,2.1,38.5,0,0,0,,0
59,"Vermont Catamounts",18,3.6,12.4,2.8,0.769,3.6,1.4,2.2,38.5,38.5,0,0,38.5,3.6,1.4,2.2,38.5,0,0,0,,0
61,"UMKC Kangaroos",17,5.1,17.2,3.9,0.767,5.1,1.9,3.1,38.4,38.4,0,0,38.4,5.1,1.9,3.1,38.4,0,0,0,,0
62,"Robert Morris Colonials",16,2.6,11.1,2,0.762,2.6,1,1.6,38.1,38.1,0,0,38.1,2.6,1,1.6,38.1,0,0,0,,0
62,"Michigan State Spartans",16,1.3,4.9,1,0.762,1.3,0.5,0.8,38.1,38.1,0,0,38.1,1.3,0.5,0.8,38.1,0,0,0,,0
64,"Syracuse Orange",16,4.4,13.2,3.4,0.761,4.4,1.7,2.8,38,38,0,0,38,4.4,1.7,2.8,38,0,0,0,,0
65,"Howard Bison",19,5.9,20.6,4.5,0.759,5.9,2.2,3.7,37.5,37.5,0.01,0.9,37.5,5.9,2.2,3.7,37.5,0,0,0,,0
65,"New Hampshire Wildcats",17,1.7,6.9,1.3,0.759,1.7,0.6,1.1,37.9,37.9,0,0,37.9,1.7,0.6,1.1,37.9,0,0,0,,0
65,"George Mason Patriots",15,7.7,20.5,5.9,0.759,7.7,2.9,4.8,37.9,37.9,0,0,37.9,7.7,2.9,4.8,37.9,0,0,0,,0
68,"Xavier Musketeers",16,4.1,13.7,3.1,0.758,4.1,1.6,2.6,37.9,37.9,0,0,37.9,4.1,1.6,2.6,37.9,0,0,0,,0
69,"Northern Kentucky Norse",19,2.8,8.8,2.1,0.755,2.8,1.1,1.7,37.7,37.7,0,0,37.7,2.8,1.1,1.7,37.7,0,0,0,,0
70,"North Carolina State Wolfpack",16,4.3,13,3.2,0.75,4.3,1.6,2.7,36.8,36.8,0.01,1.5,36.8,4.3,1.6,2.7,36.8,0,0,0,,0
70,"Michigan Wolverines",15,2.7,8.7,2,0.75,2.7,1,1.7,37.5,37.5,0,0,37.5,2.7,1,1.7,37.5,0,0,0,,0
70,"UNLV Rebels",15,2.1,6.5,1.6,0.75,2.1,0.8,1.3,37.5,37.5,0.03,3.1,37.5,2.1,0.8,1.3,37.5,0,0,0,,0
73,"Villanova Wildcats",16,5.2,15.1,3.9,0.747,5.2,1.9,3.3,37.3,37.3,0,0,37.3,5.2,1.9,3.3,37.3,0,0,0,,0
74,"Loyola Marymount Lions",16,4.2,14.3,3.1,0.746,4.2,1.6,2.6,37.3,37.3,0,0,37.3,4.2,1.6,2.6,37.3,0,0,0,,0
75,"Kansas State Wildcats",18,2.4,8.8,1.8,0.744,2.4,0.9,1.5,37.2,37.2,0,0,37.2,2.4,0.9,1.5,37.2,0,0,0,,0
76,"Georgia Tech Yellow Jackets",17,4.1,16.1,3.1,0.743,4.1,1.5,2.6,37.1,37.1,0,0,37.1,4.1,1.5,2.6,37.1,0,0,0,,0
76,"South Dakota Coyotes",17,2.1,7.1,1.5,0.743,2.1,0.8,1.3,37.1,37.1,0,0,37.1,2.1,0.8,1.3,37.1,0,0,0,,0
78,"St. John's Red Storm",18,3,12.2,2.2,0.741,3,1.1,1.9,37,37,0,0,37,3,1.1,1.9,37,0,0,0,,0
78,"Idaho Vandals",16,3.4,10,2.5,0.741,3.4,1.3,2.1,37,37,0,0,37,3.4,1.3,2.1,37,0,0,0,,0
80,"Texas-(Rio Grande Valley) Vaqueros",16,3.1,10,2.3,0.74,3.1,1.1,2,36,36,0.02,2,36,3.1,1.1,2,36,0,0,0,,0
80,"Texas-(San Antonio) Roadrunners",14,5.2,18.3,3.9,0.74,5.2,1.9,3.3,37,37,0,0,37,5.2,1.9,3.3,37,0,0,0,,0
80,"Cal State Bakersfield Roadrunners",16,4.6,15,3.4,0.74,4.6,1.7,2.9,37,37,0,0,37,4.6,1.7,2.9,37,0,0,0,,0
83,"Virginia Cavaliers",16,2.4,8.4,1.8,0.737,2.4,0.9,1.5,36.8,36.8,0,0,36.8,2.4,0.9,1.5,36.8,0,0,0,,0
83,"Weber State Wildcats",17,3.4,11.9,2.5,0.737,3.4,1.2,2.1,36.8,36.8,0,0,36.8,3.4,1.2,2.1,36.8,0,0,0,,0
83,"Columbia Lions",15,1.3,4.5,0.9,0.737,1.3,0.5,0.8,36.8,36.8,0,0,36.8,1.3,0.5,0.8,36.8,0,0,0,,0
86,"Oral Roberts Golden Eagles",17,4,14.2,2.9,0.735,4,1.5,2.5,36.8,36.8,0,0,36.8,4,1.5,2.5,36.8,0,0,0,,0
86,"San Diego State Aztecs",15,3.3,9.6,2.4,0.735,3.3,1.2,2.1,36.7,36.7,0,0,36.7,3.3,1.2,2.1,36.7,0,0,0,,0
88,"Eastern Michigan Eagles",14,4.6,15.1,3.4,0.734,4.6,1.6,2.9,35.9,35.9,0.02,1.6,35.9,4.6,1.6,2.9,35.9,0,0,0,,0
89,"Mount St. Mary's Mountaineers",15,3.5,11.3,2.5,0.731,3.5,1.3,2.2,36.5,36.5,0,0,36.5,3.5,1.3,2.2,36.5,0,0,0,,0
90,"Memphis Tigers",17,6.5,19.1,4.8,0.73,6.5,2.4,4.2,36,36,0.01,0.9,36,6.5,2.4,4.2,36,0,0,0,,0
91,"Cal Poly SLO Mustangs",16,3.4,14.4,2.5,0.727,3.4,1.3,2.2,36.4,36.4,0,0,36.4,3.4,1.3,2.2,36.4,0,0,0,,0
91,"Incarnate Word Cardinals",14,2.4,7.5,1.7,0.727,2.4,0.9,1.5,36.4,36.4,0,0,36.4,2.4,0.9,1.5,36.4,0,0,0,,0
93,"Washington State Cougars",19,4.2,12.8,3.1,0.725,4.2,1.5,2.7,36.3,36.3,0,0,36.3,4.2,1.5,2.7,36.3,0,0,0,,0
94,"Clemson Tigers",17,2.1,6.6,1.5,0.722,2.1,0.8,1.4,36.1,36.1,0,0,36.1,2.1,0.8,1.4,36.1,0,0,0,,0
95,"Tarleton State Texans",15,3.3,11.4,2.4,0.72,3.3,1.2,2.1,36,36,0,0,36,3.3,1.2,2.1,36,0,0,0,,0
95,"Iowa Hawkeyes",15,3.3,12.2,2.4,0.72,3.3,1.2,2.1,36,36,0,0,36,3.3,1.2,2.1,36,0,0,0,,0
97,"DePaul Blue Demons",18,2.2,7.8,1.6,0.718,2.2,0.8,1.4,35.9,35.9,0,0,35.9,2.2,0.8,1.4,35.9,0,0,0,,0
98,"Chicago State Cougars",16,4.2,16.9,3,0.716,4.2,1.5,2.7,35.8,35.8,0,0,35.8,4.2,1.5,2.7,35.8,0,0,0,,0
98,"Western Illinois Leathernecks",15,4.5,15.5,3.2,0.716,4.5,1.6,2.9,35.8,35.8,0,0,35.8,4.5,1.6,2.9,35.8,0,0,0,,0
100,"UCLA Bruins",15,2.8,9.2,2,0.714,2.8,1,1.8,35.7,35.7,0,0,35.7,2.8,1,1.8,35.7,0,0,0,,0
101,"Marist Red Foxes",16,5.8,17.1,4.1,0.71,5.8,2.1,3.8,35.5,35.5,0,0,35.5,5.8,2.1,3.8,35.5,0,0,0,,0
102,"Cal State Fullerton Titans",16,4.1,16.7,2.9,0.708,4.1,1.4,2.6,35.4,35.4,0,0,35.4,4.1,1.4,2.6,35.4,0,0,0,,0
103,"Texas-(Austin) Longhorns",18,4.6,13.7,3.2,0.707,4.6,1.6,2.9,35.4,35.4,0,0,35.4,4.6,1.6,2.9,35.4,0,0,0,,0
104,"South Carolina Gamecocks",17,3.4,12.7,2.4,0.702,3.4,1.2,2.2,35.1,35.1,0,0,35.1,3.4,1.2,2.2,35.1,0,0,0,,0
105,"Florida Gulf Coast Eagles",15,2.7,10.1,1.9,0.7,2.7,0.9,1.7,35,35,0,0,35,2.7,0.9,1.7,35,0,0,0,,0
106,"Towson Tigers",14,4.7,14.4,3.3,0.697,4.7,1.6,3.1,33.3,33.3,0.03,3,33.3,4.7,1.6,3.1,33.3,0,0,0,,0
106,"Louisville Cardinals",18,5.5,15.7,3.8,0.697,5.5,1.9,3.6,34.3,34.3,0.01,1,34.3,5.5,1.9,3.6,34.3,0,0,0,,0
108,"Pacific Tigers",16,3.5,10.6,2.4,0.696,3.5,1.2,2.3,33.9,33.9,0.02,1.8,33.9,3.5,1.2,2.3,33.9,0,0,0,,0
108,"Princeton Tigers",15,3.7,11.2,2.6,0.696,3.7,1.3,2.5,33.9,33.9,0.02,1.8,33.9,3.7,1.3,2.5,33.9,0,0,0,,0
