sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
115,"Tulane Green Wave",12,21.4,33.8,23.8,1.113,21.4,11.5,9.9,53.7,53.7,0.06,5.8,53.7,21.4,11.5,9.9,53.7,0,0,0,,0
117,"Fairfield Stags",11,22.7,40.4,25.3,1.112,22.7,12.2,10.5,53.6,53.6,0.05,4.8,53.6,22.7,12.2,10.5,53.6,0,0,0,,0
118,"Howard Bison",15,23.4,39.5,26,1.111,23.4,12.6,10.8,53.8,53.8,0.05,5.1,53.8,23.4,12.6,10.8,53.8,0,0,0,,0
118,"Northwestern State Demons",11,22.2,38.7,24.6,1.111,22.2,11.8,10.4,53.3,53.3,0.06,5.7,53.3,22.2,11.8,10.4,53.3,0,0,0,,0
120,"South Dakota State Jackrabbits",14,25.2,38.8,27.9,1.108,25.2,13.2,12,52.4,52.4,0.08,7.1,52.7,25.2,13.2,12,52.4,0,0,0,,0
121,"Long Island University Sharks",10,22.1,36.3,24.4,1.104,22.1,11.8,10.3,53.4,53.4,0.05,5,53.4,22.1,11.8,10.3,53.4,0,0,0,,0
121,"Princeton Tigers",13,23.7,41.2,26.2,1.104,23.7,12.6,11.1,53.2,53.2,0.05,5.2,53.2,23.7,12.6,11.1,53.2,0,0,0,,0
121,"Charlotte 49ers",13,23.8,40.6,26.2,1.104,23.8,12.7,11.1,53.4,53.4,0.07,6.8,53.4,23.8,12.7,11.1,53.4,0,0,0,,0
124,"Arkansas-(Little Rock) Trojans",12,26.2,46.8,28.8,1.102,26.2,14.1,12.1,53.8,53.8,0.03,3.2,53.8,26.2,14.1,12.1,53.8,0,0,0,,0
124,"Saint Mary's Gaels",13,20.4,39.3,22.5,1.102,20.4,10.8,9.5,53.2,53.2,0.06,5.7,53.2,20.4,10.8,9.5,53.2,0,0,0,,0
126,"Morehead State Eagles",12,24.7,38.7,27.2,1.101,24.7,12.8,11.9,51.7,51.7,0.08,8.4,51.7,24.7,12.8,11.9,51.7,0,0,0,,0
127,"Northwestern Wildcats",12,29.9,47.9,32.9,1.1,29.9,15.7,14.3,52.4,52.4,0.06,6.1,52.4,29.9,15.7,14.3,52.4,0,0,0,,0
127,"UAB Blazers",13,23.9,39.5,26.3,1.1,23.9,12.8,11.1,53.7,53.7,0.05,4.5,53.7,23.9,12.8,11.1,53.7,0,0,0,,0
129,"Harvard Crimson",12,23.6,45.5,25.9,1.099,23.6,12.5,11.1,53,53,0.06,6.4,53,23.6,12.5,11.1,53,0,0,0,,0
129,"Washington State Cougars",13,26.5,42.3,29.1,1.099,26.5,14.2,12.3,53.5,53.5,0.04,4.4,53.5,26.5,14.2,12.3,53.5,0,0,0,,0
129,"Southern Miss Golden Eagles",13,26.5,42.3,29.1,1.099,26.5,14,12.5,52.9,52.9,0.06,6.1,52.9,26.5,14,12.5,52.9,0,0,0,,0
129,"Northern Colorado Bears",13,22.6,40.9,24.8,1.099,22.6,12.2,10.5,53.7,53.7,0.05,4.8,53.7,22.6,12.2,10.5,53.7,0,0,0,,0
133,"Manhattan Jaspers",10,24.6,42.3,27,1.098,24.6,13.2,11.4,53.7,53.7,0.04,4.1,53.7,24.6,13.2,11.4,53.7,0,0,0,,0
134,"North Carolina-Wilmington Seahawks",11,28.9,45.8,31.7,1.097,28.9,15.6,13.3,54.1,54.1,0.05,5,54.1,28.9,15.6,13.3,54.1,0,0,0,,0
134,"Bradley Braves",12,27.4,45.1,30.1,1.097,27.4,14.6,12.8,53.2,53.2,0.05,5.5,53.2,27.4,14.6,12.8,53.2,0,0,0,,0
134,"Delaware State Hornets",13,23.8,43,26.1,1.097,23.8,12.6,11.2,53.1,53.1,0.07,7.4,53.1,23.8,12.6,11.2,53.1,0,0,0,,0
137,"Pacific Tigers",11,25.5,43,28,1.096,25.5,13.4,12.2,52.3,52.3,0.06,6.4,52.3,25.5,13.4,12.2,52.3,0,0,0,,0
138,"Florida State Seminoles",14,29.3,42.7,32,1.093,29.3,15.4,13.9,52.7,52.7,0.05,5.1,52.7,29.3,15.4,13.9,52.7,0,0,0,,0
139,"Maine Black Bears",13,27.5,47.9,30,1.092,27.5,14.5,13,52.7,52.7,0.06,5.6,52.7,27.5,14.5,13,52.7,0,0,0,,0
139,"Sacred Heart Pioneers",11,23.6,44.4,25.8,1.092,23.6,12.6,11,53.5,53.5,0.04,4.2,53.5,23.6,12.6,11,53.5,0,0,0,,0
139,"Wisconsin-(Milwaukee) Panthers",13,20.9,36,22.8,1.092,20.9,10.9,10,52.2,52.2,0.05,5.1,52.2,20.9,10.9,10,52.2,0,0,0,,0
139,"Southern Illinois Salukis",10,20.7,37,22.6,1.092,20.7,10.9,9.8,52.7,52.7,0.07,6.8,52.7,20.7,10.9,9.8,52.7,0,0,0,,0
139,"Oakland Golden Grizzlies",12,28.2,45.4,30.8,1.092,28.2,14.8,13.3,52.7,52.7,0.06,6.2,52.7,28.2,14.8,13.3,52.7,0,0,0,,0
144,"Miami (OH) RedHawks",12,18.3,33.9,19.9,1.091,18.3,9.7,8.6,53,53,0.05,5,53,18.3,9.7,8.6,53,0,0,0,,0
145,"Eastern Washington University",12,24.9,39.9,27.2,1.09,24.9,12.9,12,51.8,51.8,0.07,6.7,51.8,24.9,12.9,12,51.8,0,0,0,,0
145,"Iona Gaels",12,23.2,42,25.3,1.09,23.2,12.2,11,52.5,52.5,0.05,5,52.5,23.2,12.2,11,52.5,0,0,0,,0
145,"Elon Phoenix",11,23.3,41.4,25.4,1.09,23.3,12.5,10.7,53.9,53.9,0.03,3.1,53.9,23.3,12.5,10.7,53.9,0,0,0,,0
148,"Denver Pioneers",13,26.4,44.5,28.7,1.087,26.4,14,12.4,53.1,53.1,0.05,4.7,53.1,26.4,14,12.4,53.1,0,0,0,,0
148,"Marquette Golden Eagles",12,24.8,40.6,27,1.087,24.8,13.2,11.7,53,53,0.04,3.7,53,24.8,13.2,11.7,53,0,0,0,,0
148,"Eastern Michigan Eagles",11,23.1,42.7,25.1,1.087,23.1,12.2,10.9,52.8,52.8,0.04,3.9,52.8,23.1,12.2,10.9,52.8,0,0,0,,0
151,"Georgetown Hoyas",11,24.7,43.8,26.8,1.085,24.7,13,11.7,52.6,52.6,0.06,5.5,52.6,24.7,13,11.7,52.6,0,0,0,,0
