sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
30,"Duquesne Dukes",28,3.6,4.4,3.3,0.892,3,1.1,1.9,36.5,47.1,8.8,8.8,0.2,7.8,38.2,1.4,0.5,0.9,33.3,1.6,0.6,1,39.1,0.54
31,"Valparaiso University",27,3.4,3.8,3,0.89,2.9,1.1,1.8,38,44.3,5.5,8.8,0.19,8.8,39.6,1.9,0.7,1.1,39.2,1,0.4,0.7,35.7,0.35
32,"Portland State Vikings",27,3,3.5,2.7,0.889,2.7,1,1.7,37.5,43.1,4.9,12.3,0.21,12.3,39.5,1.8,0.7,1.1,39.6,0.9,0.3,0.6,33.3,0.33
32,"Indiana Hoosiers",29,3.7,4.6,3.3,0.889,3.3,1.3,2,38.5,45.3,6.5,6.5,0.13,5.6,38.9,2.1,0.8,1.2,40,1.2,0.4,0.8,36.1,0.38
34,"San Francisco Dons",28,2.9,3.3,2.5,0.888,2.4,0.9,1.5,36.4,46.2,10,7.5,0.18,5,37.5,1.5,0.4,1.1,26.8,0.9,0.5,0.4,52,0.38
35,"Rhode Island Rams",28,4.7,6.3,4.1,0.885,4.2,1.7,2.5,40.2,46.6,7.6,5.3,0.09,5.3,38.2,2.6,1.1,1.5,43.8,1.6,0.5,1,34.1,0.38
35,"Texas A&M Aggies",23,2.7,3.1,2.3,0.885,2,0.7,1.3,35.6,44.4,14.8,14.8,0.36,9.8,37.7,1,0.3,0.6,36.4,1,0.3,0.7,34.8,0.51
35,"Iowa State Cyclones",29,3.6,4.4,3.2,0.885,2.9,1.1,1.8,38.1,44,10.6,10.6,0.25,10.6,39.4,2,0.8,1.2,38.6,0.9,0.3,0.6,37,0.32
38,"Illinois-Chicago Flames",28,4.1,5.2,3.6,0.877,3.6,1.3,2.3,37,43.5,7.9,7,0.14,7,36.8,2.2,0.9,1.3,39.3,1.4,0.5,0.9,33.3,0.39
38,"Cal State Northridge Matadors",25,2.9,3.4,2.6,0.877,2,0.8,1.2,40.8,46.9,15.1,20.5,0.59,15.1,42.5,1.2,0.6,0.6,46.7,0.8,0.2,0.5,31.6,0.39
40,"Incarnate Word Cardinals",26,3.1,3.7,2.7,0.875,2.7,1.1,1.7,39.4,43.7,7.5,10,0.15,10,38.8,2.1,0.8,1.2,40.7,0.7,0.2,0.4,35.3,0.24
41,"Oakland Golden Grizzlies",29,3,3.8,2.6,0.874,2.5,1,1.5,41.1,45.2,10.3,10.3,0.19,9.2,40.2,1.4,0.8,0.6,58.5,1.1,0.2,0.9,18.8,0.44
42,"Morgan State Bears",27,2,2.4,1.8,0.873,1.7,0.6,1.1,33.3,35.6,1.8,18.2,0.42,16.4,43.6,1.1,0.5,0.6,43.3,0.6,0.1,0.5,13.3,0.33
43,"Delaware State Hornets",26,1.8,2.2,1.5,0.87,1.3,0.5,0.8,35.3,41.2,13,15.2,0.44,13,39.1,0.8,0.3,0.5,38.1,0.5,0.2,0.3,30.8,0.38
44,"Mercyhurst Lakers",27,1.7,2.1,1.4,0.867,1.3,0.6,0.7,44.4,48.6,15.6,4.4,0.14,4.4,40,0.9,0.5,0.4,52,0.4,0.1,0.3,27.3,0.31
45,"Missouri Tigers",29,3.3,3.8,2.9,0.866,2.9,1.1,1.8,38.8,43.5,7.2,8.2,0.15,8.2,39.2,1.8,0.9,0.9,49,1.2,0.3,0.9,23.5,0.4
46,"Evansville Aces",27,5.9,6.9,5.1,0.862,5,2,3,39.6,43.3,8.8,9.4,0.19,9.4,40.3,3.2,1.6,1.6,50,1.8,0.4,1.4,20.8,0.36
47,"Presbyterian Blue Hose",27,3.2,3.9,2.7,0.86,2.3,1,1.3,41.9,47.6,16.3,15.1,0.37,11.6,40.7,1.6,0.7,0.9,43.2,0.7,0.3,0.4,38.9,0.29
47,"Arkansas State Red Wolves",30,1.7,1.8,1.4,0.86,1.3,0.5,0.9,35,45,10,10,0.25,10,36,0.8,0.2,0.6,25,0.5,0.3,0.3,50,0.4
49,"Rider Broncs",27,4.2,5.4,3.6,0.858,3.2,1.3,1.9,39.5,45.9,15,9.7,0.24,8.8,38.9,1.9,0.9,1,45.1,1.3,0.4,0.9,31.4,0.41
50,"Memphis Tigers",28,3.4,3.8,2.9,0.854,2.4,1.1,1.3,47.1,52.2,24,9.4,0.21,9.4,38.5,1.6,0.9,0.7,56.8,0.9,0.3,0.6,29.2,0.35
50,"West Virginia Mountaineers",29,1.7,2.1,1.4,0.854,1.2,0.5,0.7,40,50,18.8,8.3,0.23,8.3,35.4,0.8,0.2,0.5,31.8,0.4,0.2,0.2,53.8,0.37
52,"Oral Roberts Golden Eagles",27,3.2,3.6,2.7,0.849,2.6,1,1.6,38,42.3,11.6,11.6,0.23,10.5,37.2,1.5,0.8,0.7,52.5,1.1,0.2,0.9,19.4,0.44
53,"Mercer Bears",28,4,4.9,3.4,0.847,3,1.1,1.8,38.6,46.4,15.3,11.7,0.29,11.7,36.9,2,0.7,1.3,34.5,1,0.5,0.5,46.4,0.34
54,"East Carolina Pirates",30,2.8,3.2,2.3,0.843,2.3,0.8,1.5,35.7,42.1,9.6,6,0.16,6,36.1,1.5,0.5,1,34.8,0.8,0.3,0.5,37.5,0.34
55,"Fairleigh Dickinson Knights",28,4.3,5.8,3.6,0.842,3.5,1.3,2.1,38.1,44.3,10.8,9.2,0.22,9.2,38.3,2.2,0.9,1.3,41,1.3,0.4,0.9,33.3,0.37
56,"Florida State Seminoles",28,2.9,3.3,2.5,0.841,2.4,0.9,1.5,37.3,44.8,13.4,8.5,0.16,7.3,35.4,1.4,0.5,0.9,37.5,1,0.4,0.6,37,0.4
57,"Tennessee State Tigers",27,4.4,5.1,3.7,0.84,3.6,1.5,2.1,40.8,46.9,12.6,7.6,0.15,6.7,38.7,2.4,1,1.3,43.8,1.3,0.4,0.8,35.3,0.35
58,"Marist Red Foxes",28,4,4.9,3.4,0.839,3,1.1,1.9,36.9,44.6,15.2,10.7,0.3,10.7,36.6,1.6,0.6,1,39.1,1.4,0.5,0.9,34.2,0.45
59,"Northwestern Wildcats",28,2.9,3.5,2.4,0.838,2.1,0.9,1.1,44.8,50,20,11.3,0.28,11.3,38.8,1.5,0.7,0.8,48.8,0.6,0.2,0.4,35.3,0.29
60,"Dayton Flyers",28,4.6,5.6,3.9,0.837,3.7,1.5,2.2,39.8,46.1,15.5,6.2,0.14,5.4,36.4,2.4,1,1.4,42.4,1.3,0.5,0.9,35.1,0.36
61,"Long Beach State 49ers",26,2.3,2.8,2,0.836,1.8,0.7,1.1,39.6,47.9,14.8,9.8,0.23,9.8,36.1,1,0.4,0.5,44,0.9,0.3,0.6,34.8,0.48
62,"Florida A&M Rattlers",26,2.7,3.1,2.3,0.831,1.8,0.8,1,42.6,51.1,23.9,11.3,0.32,9.9,36.6,1.1,0.5,0.7,41.4,0.7,0.3,0.4,44.4,0.38
63,"Bellarmine Knights",30,1.4,1.6,1.1,0.829,1.2,0.4,0.8,33.3,44.4,9.8,4.9,0.08,4.9,31.7,0.5,0.1,0.3,28.6,0.7,0.3,0.5,36.4,0.61
63,"Wisconsin-(Milwaukee) Panthers",30,2.3,3,1.9,0.829,1.9,0.6,1.2,33.9,40.2,10,11.4,0.27,10,37.1,1.1,0.4,0.7,37.5,0.8,0.2,0.6,29.2,0.43
65,"Utah Utes",29,3,3.7,2.5,0.828,2.5,1,1.5,38.9,45.8,12.6,6.9,0.14,6.9,36.8,1.5,0.6,0.9,41.9,1,0.3,0.7,34.5,0.4
66,"Washington State Cougars",29,3.8,4.5,3.1,0.826,3,1.1,1.9,37.5,43.2,11,8.3,0.2,8.3,38.5,2.2,0.8,1.4,36.5,0.9,0.3,0.5,40,0.28
66,"UC Riverside Highlanders",27,3.2,3.9,2.6,0.826,2.6,1,1.6,40,45.7,12.8,8.1,0.17,8.1,37.2,2,0.7,1.2,37.7,0.6,0.3,0.3,47.1,0.24
68,"Illinois State Redbirds",27,4.7,5.7,3.9,0.825,3.9,1.4,2.4,37.5,45.2,12.7,6.3,0.13,6.3,35.7,2,0.9,1.1,42.6,1.9,0.6,1.3,32,0.48
68,"Tulsa Golden Hurricane",27,3.6,4.2,3,0.825,2.9,1,1.9,33.8,41.6,9.3,11.3,0.29,9.3,38.1,1.4,0.5,0.9,37.8,1.5,0.4,1,30,0.52
70,"Manhattan Jaspers",27,3.4,4.1,2.8,0.824,2.7,1,1.6,38.9,45.1,12.1,11,0.25,8.8,36.3,1.7,0.7,1,42.2,1,0.3,0.7,33.3,0.38
70,"St. John's Red Storm",30,3.4,4.5,2.8,0.824,2.9,1,1.8,36,39.5,4.9,12.7,0.29,12.7,40.2,1.9,0.8,1.1,43.1,0.9,0.2,0.7,21.4,0.33
70,"Western Carolina Lady Catamounts",28,2.4,3,2,0.824,1.9,0.8,1.1,39.6,48.1,16.2,5.9,0.15,5.9,35.3,1,0.4,0.6,41.4,0.9,0.3,0.5,37.5,0.45
73,"Niagara Purple Eagles",27,1,1.2,0.9,0.821,0.6,0.3,0.3,43.8,50,28.6,17.9,0.56,10.7,35.7,0.3,0.2,0.1,62.5,0.3,0.1,0.2,25,0.5
74,"Indiana State Sycamores",27,4.5,5,3.7,0.82,3.7,1.1,2.6,30.3,37.9,5.7,13.9,0.33,12.3,37.7,2.1,0.6,1.5,26.8,1.6,0.6,1,34.9,0.43
75,"New Mexico Lobos",27,2.9,3.7,2.3,0.818,2.2,0.9,1.4,38.3,46.7,15.6,6.5,0.17,6.5,36.4,1.3,0.5,0.9,36.1,0.9,0.4,0.5,41.7,0.4
75,"West Georgia Wolves",28,3.9,4.6,3.2,0.818,3.5,1.2,2.3,35.1,40.2,7.3,9.1,0.15,9.1,35.5,1.8,0.9,0.9,48,1.7,0.4,1.3,21.3,0.48
