sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
30,"Akron Zips",15,0.9,1.1,1.1,1.214,0.7,0.5,0.2,72.7,77.3,21.4,0,0,0,57.1,0.6,0.5,0.1,77.8,0.1,0.1,0.1,50,0.18
31,"Georgetown Hoyas",16,1.5,1.8,1.8,1.208,1.2,0.6,0.6,52.6,57.9,4.2,20.8,0.53,20.8,58.3,0.9,0.5,0.4,57.1,0.3,0.1,0.2,40,0.26
32,"Providence Friars",17,1.7,2.1,2.1,1.207,1.4,0.8,0.6,54.2,60.4,6.9,10.3,0.25,10.3,55.2,1.2,0.6,0.6,50,0.2,0.2,0.1,75,0.17
33,"Middle Tennessee State Blue Raiders",16,2.1,2.8,2.6,1.206,1.7,0.8,0.9,48.1,64.8,11.8,8.8,0.26,8.8,47.1,0.6,0.3,0.3,44.4,1.1,0.6,0.6,50,0.67
34,"Tulane Green Wave",16,2.6,2.9,3.1,1.19,2.3,1.3,1.1,54.1,63.5,7.1,4.8,0.11,4.8,52.4,1.3,0.8,0.4,65,1.1,0.4,0.6,41.2,0.46
35,"Pittsburgh Panthers",17,1.9,2.4,2.3,1.182,1.6,0.8,0.8,50,58.9,9.1,15.2,0.25,15.2,48.5,1,0.5,0.5,52.9,0.6,0.3,0.4,45.5,0.39
35,"South Dakota State Jackrabbits",17,1.9,2.4,2.3,1.182,1.3,0.8,0.5,59.1,65.9,15.2,18.2,0.55,15.2,57.6,0.9,0.6,0.3,66.7,0.4,0.2,0.2,42.9,0.32
35,"Marquette Golden Eagles",16,4.1,5.2,4.9,1.182,3.6,1.9,1.7,52.6,64,12.1,7.6,0.11,7.6,47,2.2,1.1,1.1,48.6,1.4,0.8,0.6,59.1,0.39
38,"UNLV Rebels",15,1.9,2.4,2.2,1.179,1.4,0.7,0.7,52.4,57.1,10.7,17.9,0.48,17.9,53.6,1.2,0.6,0.6,50,0.2,0.1,0.1,66.7,0.14
39,"Mississippi State Bulldogs",17,2,2.3,2.4,1.176,1.7,0.9,0.8,55.2,55.2,2.9,14.7,0.31,14.7,58.8,1.3,0.9,0.4,72.7,0.4,0,0.4,0,0.24
39,"North Dakota Fighting Hawks",17,2,2.5,2.4,1.176,1.6,0.9,0.8,53.6,64.3,8.8,8.8,0.21,5.9,52.9,0.6,0.5,0.1,81.8,1,0.4,0.6,35.3,0.61
41,"Murray State Racers",15,3.5,3.8,4.1,1.173,2.9,1.5,1.4,52.3,62.5,9.6,7.7,0.16,7.7,50,1.5,0.9,0.6,60.9,1.4,0.6,0.8,42.9,0.48
42,"Brigham Young Cougars",17,4.1,4.5,4.8,1.171,3.1,1.8,1.3,57.7,62.5,7.1,20,0.52,18.6,60,2.3,1.5,0.8,64.1,0.8,0.3,0.5,38.5,0.25
43,"High Point Panthers",17,1.4,1.7,1.6,1.167,1.2,0.6,0.5,55,62.5,8.3,12.5,0.25,12.5,54.2,0.9,0.5,0.4,53.3,0.3,0.2,0.1,60,0.25
43,"Saint Mary's Gaels",18,2.7,3.5,3.1,1.167,2.1,1.3,0.8,60.5,67.1,8.3,12.5,0.32,12.5,56.3,1.5,1,0.5,66.7,0.6,0.3,0.3,45.5,0.29
43,"Duke Blue Devils",16,3,3.4,3.5,1.167,2.5,1.4,1.1,57.5,57.5,6.3,20.8,0.38,20.8,58.3,2.3,1.4,0.9,62.2,0.2,0,0.2,0,0.08
43,"Brown Bears",14,3.9,4.6,4.5,1.167,3,1.8,1.2,59.5,60.7,9.3,13,0.33,13,59.3,2.6,1.7,0.9,66.7,0.4,0.1,0.4,16.7,0.14
47,"Liberty Flames",14,2.6,3.2,3.1,1.162,2.2,1.4,0.9,61.3,61.3,10.8,13.5,0.23,13.5,56.8,1.9,1.4,0.5,73.1,0.4,0,0.4,0,0.16
48,"UC Irvine Anteaters",17,1.1,1.4,1.3,1.158,1,0.5,0.5,47.1,50,0,15.8,0.29,15.8,52.6,0.5,0.4,0.1,77.8,0.5,0.1,0.4,12.5,0.47
48,"Central Michigan Chippewas",15,1.3,1.5,1.5,1.158,1.1,0.5,0.6,47.1,55.9,5.3,10.5,0.18,10.5,47.4,0.7,0.3,0.4,45.5,0.4,0.2,0.2,50,0.35
50,"Kansas State Wildcats",18,6.4,7.9,7.4,1.157,5,2.8,2.2,56.7,66.7,13,11.3,0.26,10.4,51.3,3.1,1.8,1.2,60,1.9,1,0.9,51.4,0.39
51,"Vermont Catamounts",18,3.9,5.5,4.6,1.155,3.2,1.8,1.3,57.9,61.4,11.3,12.7,0.26,12.7,54.9,2.7,1.6,1.1,60.4,0.5,0.2,0.3,44.4,0.16
52,"Miami (OH) RedHawks",16,3.3,4.2,3.8,1.151,2.4,1.4,0.9,60.5,68.4,17,11.3,0.32,9.4,52.8,1.3,1.1,0.3,81,1.1,0.4,0.7,35.3,0.45
53,"Kansas Jayhawks",16,5.1,6.6,5.9,1.146,4.4,2.8,1.6,64.3,65,11,7.3,0.13,7.3,57.3,4.3,2.8,1.6,63.8,0.1,0.1,0,100,0.01
54,"Weber State Wildcats",17,3.4,4.1,3.8,1.14,2.6,1.2,1.4,47.7,59.1,10.5,14,0.34,12.3,49.1,1.6,0.6,0.9,40.7,1,0.6,0.4,58.8,0.39
55,"Richmond Spiders",18,1.6,2.1,1.8,1.138,1.3,0.7,0.6,54.2,68.8,17.2,0,0,0,44.8,0.6,0.3,0.3,54.5,0.7,0.4,0.3,53.8,0.54
56,"Eastern Kentucky Colonels",17,1.4,1.6,1.5,1.13,1.2,0.5,0.7,40,52.5,4.3,8.7,0.25,8.7,43.5,0.3,0.2,0.1,60,0.9,0.3,0.6,33.3,0.75
57,"Purdue Boilermakers",16,1.5,1.8,1.7,1.125,1.2,0.8,0.4,63.2,65.8,12.5,8.3,0.21,8.3,54.2,0.9,0.7,0.3,73.3,0.3,0.1,0.2,25,0.21
58,"Boston College Eagles",18,1.4,1.7,1.6,1.115,1.2,0.6,0.7,45.5,56.8,11.5,11.5,0.23,11.5,42.3,0.5,0.3,0.2,55.6,0.7,0.3,0.4,38.5,0.59
59,"Arizona Wildcats",16,2.2,2.6,2.4,1.114,1.7,1.2,0.5,70.4,70.4,14.3,17.1,0.33,17.1,54.3,1.7,1.2,0.5,70.4,0,0,0,,0
60,"Arizona State Sun Devils",17,2.8,3.4,3.1,1.104,2.5,1.2,1.3,47.6,54.8,6.3,8.3,0.17,8.3,47.9,1.6,0.8,0.8,50,0.8,0.4,0.5,42.9,0.33
61,"Youngstown State Penguins",16,1.8,2.3,2,1.103,1.5,0.9,0.6,62.5,64.6,17.2,10.3,0.13,10.3,51.7,1.3,0.9,0.4,70,0.3,0.1,0.2,25,0.17
61,"Portland State Vikings",15,1.9,2.3,2.1,1.103,1.8,0.9,0.9,48.1,53.7,6.9,10.3,0.11,10.3,44.8,1.3,0.7,0.6,52.6,0.5,0.2,0.3,37.5,0.3
63,"Minnesota Golden Gophers",15,0.7,0.8,0.7,1.1,0.6,0.3,0.3,55.6,61.1,10,0,0,0,50,0.3,0.3,0.1,80,0.3,0.1,0.2,25,0.44
