sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
37,"Chattanooga Mocs",13,9.8,12.5,7.9,0.805,5.7,2.5,3.2,44.6,51.4,27.3,16.4,0.54,15.6,38.3,3.8,1.8,2.1,46,1.8,0.8,1.1,41.7,0.32
38,"DePaul Blue Demons",16,9.8,11.7,7.9,0.803,6.8,2.8,3.9,41.7,44.4,21,14.6,0.36,12.7,37.6,5.3,2.4,2.8,46.4,1.5,0.4,1.1,25,0.22
39,"Pepperdine Waves",15,12.8,15.3,10.3,0.802,10.6,4,6.6,37.7,41.5,11.5,9.4,0.18,8.9,36.5,8.3,3.2,5.1,38.7,2.3,0.8,1.5,34.3,0.22
40,"Navy Midshipmen",13,12.8,14.8,10.2,0.801,10.2,4.1,6.2,39.8,42.5,13.9,8.4,0.18,7.8,38,8.2,3.5,4.6,43.4,2.1,0.5,1.5,25.9,0.2
41,"Western Michigan Broncos",12,12.8,15.2,10.2,0.797,9.8,4,5.8,41,44,16.3,9.8,0.22,8.5,37.9,7.3,3.4,3.9,46.6,2.4,0.6,1.8,24.1,0.25
42,"Montana Lady Griz",13,10.9,13.1,8.7,0.796,9.1,3.4,5.7,37.3,39.4,9.2,9.9,0.21,9.2,38.7,7,3,4,42.9,2.1,0.4,1.7,18.5,0.23
43,"Bowling Green Falcons",14,10.4,12,8.3,0.795,7.2,2.8,4.4,38.6,40.1,18.5,16.4,0.42,13.7,39,6.1,2.6,3.6,41.9,1.1,0.2,0.9,20,0.15
44,"Georgia State Panthers",16,3.9,4.3,3.1,0.794,3.1,1.3,1.9,40,43,14.3,6.3,0.16,6.3,38.1,2.2,1.1,1.1,48.6,0.9,0.2,0.8,20,0.3
45,"Indiana State Sycamores",13,9.5,10.4,7.5,0.79,6.7,2.6,4.1,39.1,42,18.5,14.5,0.37,13.7,38.7,5.3,2.2,3.1,42,1.4,0.4,1,27.8,0.21
45,"Oregon State Beavers",16,12.2,15.5,9.6,0.79,10.3,3.9,6.3,38.4,40.5,8.7,8.2,0.19,7.7,38.5,8.3,3.5,4.8,42.4,2,0.4,1.6,21.9,0.2
47,"Troy Trojans",14,10.8,11.8,8.5,0.788,8.4,2.8,5.6,33.3,36.3,9.3,15.2,0.37,12.6,38.4,6.1,2.3,3.8,37.6,2.3,0.5,1.8,21.9,0.27
47,"Northwestern Wildcats",14,11.8,14.4,9.3,0.788,9,3.4,5.6,37.3,42.5,16.4,10.3,0.23,10.3,35.8,6.4,2.4,3.9,38.2,2.6,0.9,1.7,35.1,0.29
49,"Jacksonville State Gamecocks",13,10.8,14.2,8.5,0.786,7.2,3,4.2,41.5,44.7,20.7,14.3,0.39,13.6,38.6,5.3,2.5,2.8,47.8,1.9,0.5,1.5,24,0.27
49,"Washington State Cougars",16,14,16.9,11,0.786,11.6,4.6,6.9,40,43.5,12.5,6.3,0.14,4.9,36.6,9.1,3.8,5.3,41.8,2.4,0.8,1.6,33.3,0.21
51,"Kansas State Wildcats",15,13.6,16.5,10.7,0.784,9.7,3.9,5.7,40.7,43.4,19.1,12.3,0.31,9.3,38.2,7.8,3.4,4.4,43.6,1.9,0.5,1.3,28.6,0.19
51,"Purdue Boilermakers",14,11.6,14.5,9.1,0.784,8.4,3.5,4.9,41.5,44.5,19.1,9.9,0.25,8.6,37,7,3,4,42.9,1.4,0.5,0.9,35,0.17
53,"Tennessee State Tigers",13,12.7,14.4,9.9,0.782,8.8,3.5,5.3,40,43.5,20,12.7,0.33,8.5,37.6,7.5,2.9,4.6,38.8,1.3,0.6,0.7,47.1,0.15
54,"Drexel Dragons",11,7.5,10.1,5.8,0.78,5.2,2.1,3.1,40.4,41.2,19.5,13.4,0.35,13.4,39,4.1,2,2.1,48.9,1.1,0.1,1,8.3,0.21
54,"Tennessee Lady Volunteers",12,9.8,11.5,7.7,0.78,7.1,3.2,3.9,44.7,47.6,22,8.5,0.2,8.5,38.1,5.8,2.8,3,47.8,1.3,0.4,0.9,31.3,0.19
56,"Weber State Wildcats",15,11.5,14.1,8.9,0.779,8.7,3.1,5.6,35.9,39.7,15.1,11,0.26,9.3,36,6.7,2.5,4.2,37,2.1,0.7,1.4,32.3,0.24
57,"Western Carolina Lady Catamounts",15,8.4,10.2,6.5,0.778,5.9,2.4,3.5,40.9,43.2,20.6,11.1,0.28,9.5,38.1,4.5,2.1,2.4,47.1,1.3,0.3,1.1,20,0.23
58,"Seton Hall Pirates",15,8.1,9.7,6.3,0.777,6.3,2.5,3.8,40,45.3,17.4,5.8,0.13,5,34.7,4.3,1.9,2.5,43.1,2,0.7,1.3,33.3,0.32
59,"Murray State Racers",13,13,14.7,10.1,0.775,10,3.8,6.2,38.5,41.5,15.4,10.1,0.23,9.5,36.1,8.8,3.2,5.6,36.5,1.2,0.6,0.5,53.3,0.12
59,"UAB Blazers",15,12.1,14.3,9.4,0.775,9.7,3.5,6.2,36.3,39.4,12.1,8.8,0.21,8.2,36.8,7.5,2.9,4.5,39.3,2.3,0.6,1.7,26.5,0.23
61,"Howard Bison",17,9.6,11.6,7.5,0.774,7.1,2.6,4.5,36.4,39.3,15.9,13.4,0.32,11.6,36,5.2,2.2,3.1,41.6,1.9,0.4,1.5,21.9,0.26
61,"Missouri Tigers",16,11.1,12.9,8.6,0.774,8.9,3.6,5.3,40.8,43.7,14.1,6.8,0.15,5.1,37.9,7.3,3.1,4.1,43.1,1.6,0.5,1.1,30.8,0.18
61,"Elon Phoenix",13,8.8,10.6,6.8,0.774,6,2.5,3.5,42.3,46.2,24.3,8.7,0.24,7,36.5,4.6,2.1,2.5,45,1.4,0.5,0.9,33.3,0.23
64,"Southern Indiana Screaming Eagles",13,7.5,9.3,5.8,0.773,5.9,2.2,3.7,37.7,41.6,12.4,9.3,0.22,8.2,37.1,4.2,1.8,2.4,42.6,1.8,0.5,1.3,26.1,0.3
65,"Maine Black Bears",15,9.1,11.7,7,0.772,6.3,2.5,3.9,38.9,42.6,21.3,11.8,0.29,11,36,4.9,2,2.9,40.5,1.4,0.5,0.9,33.3,0.22
66,"Northeastern Huskies",11,9.5,11.8,7.3,0.769,7.3,3.1,4.2,42.5,46.3,18.3,9.6,0.19,8.7,35.6,5.9,2.5,3.4,43.1,1.4,0.5,0.8,40,0.19
66,"Towson Tigers",13,12,13.5,9.2,0.769,9,3.6,5.4,40.2,41.9,16.7,11.5,0.26,10.3,37.2,8.1,3.3,4.8,41,0.9,0.3,0.6,33.3,0.1
68,"Gonzaga Bulldogs",16,10.3,13,7.9,0.768,7.6,3.1,4.4,41.3,41.7,18.9,9.1,0.23,9.1,37.8,7.3,3.1,4.2,42.2,0.3,0.1,0.3,20,0.04
69,"Georgia Southern Eagles",14,11.9,13.9,9.1,0.766,9.3,3.7,5.6,40,43.5,15.6,9,0.19,9,35.9,7.5,3.1,4.4,41,1.8,0.6,1.1,36,0.19
69,"UTEP Miners",12,12.8,15.2,9.8,0.766,9.1,3.2,5.9,34.9,39,17.5,13,0.36,11.7,36.4,6.3,2.4,3.8,38.7,2.8,0.8,2.1,26.5,0.31
69,"Penn State Lady Lions",14,7.9,8.8,6.1,0.766,5.9,2.2,3.6,37.8,40.9,17.1,11.7,0.28,8.1,36.9,4.8,1.9,2.9,38.8,1.1,0.4,0.7,33.3,0.18
72,"Idaho Vandals",14,13.1,15.1,10,0.765,9.9,3.7,6.2,37.4,40.6,14.2,10.9,0.27,10.4,37.2,7.5,3.1,4.4,41,2.4,0.6,1.8,26.5,0.24
72,"Lamar Cardinals",12,9.9,12.7,7.6,0.765,7.3,2.8,4.4,39.1,42.5,16.8,11.8,0.3,10.1,37,5.8,2.3,3.4,40.6,1.5,0.5,1,33.3,0.21
74,"Rider Broncs",14,7.6,9.6,5.8,0.764,6.1,1.9,4.2,31.4,35.5,10.4,13.2,0.27,13.2,33,4.7,1.4,3.3,30.3,1.4,0.5,0.9,35,0.23
75,"North Carolina-Wilmington Seahawks",13,7.5,8.5,5.7,0.763,5.6,2.1,3.5,37,42.5,17.5,7.2,0.19,7.2,35.1,4.1,1.5,2.6,35.8,1.5,0.6,0.9,40,0.27
76,"California Golden Bears",15,16,20.2,12.2,0.763,12.8,4.5,8.3,35.4,38.8,12.1,8.8,0.21,8.3,36.3,11,3.7,7.3,33.3,1.8,0.9,0.9,48.1,0.14
76,"Northern Kentucky Norse",16,9.2,11.1,7,0.762,6.4,2.8,3.6,44.1,48.5,24.5,10.9,0.25,9.5,35.4,5,2.3,2.8,45,1.4,0.6,0.8,40.9,0.22
78,"Charleston Cougars",12,5.6,6.7,4.3,0.761,4.3,1.8,2.5,42.3,44.2,16.4,7.5,0.17,7.5,37.3,3.6,1.7,1.9,46.5,0.8,0.2,0.6,22.2,0.17
78,"Wright State Raiders",16,10.2,12.1,7.8,0.761,7.1,2.6,4.5,36.8,41.2,19.6,12.9,0.33,12.9,36.2,5.3,2,3.3,37.6,1.8,0.6,1.2,34.5,0.25
80,"Long Island University Sharks",12,11.4,13.4,8.7,0.759,8.7,3.1,5.6,35.6,40.4,13.1,12.4,0.31,11.7,35,6.1,2.3,3.8,37,2.6,0.8,1.8,32.3,0.3
81,"Eastern Washington University",14,12,14.2,9.1,0.756,9.1,3.4,5.7,37.5,41.4,16.1,8.9,0.23,7.7,35.7,6.9,2.7,4.1,39.6,2.3,0.7,1.6,31.3,0.25
81,"Purdue Fort Wayne Mastodons",15,8.5,10.2,6.4,0.756,6.1,2.3,3.9,37,39.7,17.3,11.8,0.3,9.4,37,5.1,1.9,3.1,38.2,1.1,0.3,0.7,31.3,0.17
83,"San Diego Toreros",16,9.2,11.8,6.9,0.755,6.2,2.3,3.9,37.4,42.4,19,14.3,0.41,13.6,37.4,4.8,1.7,3.1,35.5,1.4,0.6,0.8,43.5,0.23
83,"Illinois Fighting Illini",14,11.1,13.8,8.4,0.755,8.5,3.2,5.3,37.8,41.2,16.1,7.7,0.19,7.1,36.1,6.3,2.6,3.6,42,2.2,0.6,1.6,25.8,0.26
83,"Brown Bears",12,8.8,11.4,6.7,0.755,6.7,2.7,4,40,42.5,18.9,9.4,0.2,9.4,34.9,4.8,2.3,2.4,49.1,1.9,0.3,1.6,17.4,0.29
83,"N.J.I.T. Highlanders",15,10.6,12.6,8,0.755,8.5,3.1,5.3,37,39.8,13.8,8.8,0.19,8.8,35.2,7.5,2.7,4.8,35.7,1,0.5,0.5,46.7,0.12
87,"Evansville Aces",14,10.5,12.3,7.9,0.748,6.6,2.7,3.9,40.9,44.1,23.8,13.6,0.42,12.2,37.4,5.4,2.3,3.1,42.1,1.2,0.4,0.8,35.3,0.18
87,"Charlotte 49ers",15,8.7,10.6,6.5,0.748,6.9,2.8,4.1,40.4,43.8,17.6,4.6,0.1,3.8,35.1,5.5,2.3,3.1,42.7,1.5,0.5,1,31.8,0.21
89,"South Carolina State Bulldogs",16,6.9,7.9,5.1,0.745,4.7,1.9,2.8,41.3,42.7,18.2,14.5,0.41,12.7,40,3.9,1.8,2.1,46.8,0.8,0.1,0.7,15.4,0.17
89,"Sacred Heart Pioneers",14,7,9.1,5.2,0.745,4.6,1.8,2.9,38.5,42.3,21.4,14.3,0.4,13.3,35.7,3.4,1.4,1.9,42.6,1.3,0.4,0.9,27.8,0.28
89,"Princeton Tigers",14,10.4,12.8,7.7,0.745,7.4,2.7,4.7,36.5,42.3,20.7,9,0.23,9,33.8,5.4,1.9,3.5,34.7,2.1,0.9,1.2,41.4,0.28
92,"Southern Illinois Salukis",12,10.4,12.7,7.8,0.744,6.9,2.9,4,42.2,44.6,23.2,12,0.34,10.4,37.6,5.6,2.6,3,46.3,1.3,0.3,1,25,0.19
92,"Dayton Flyers",14,11.1,13.4,8.3,0.744,8.9,3.2,5.6,36.3,38.7,14.7,9,0.2,8.3,34.6,6.8,2.8,4,41.1,2.1,0.4,1.6,20.7,0.23
92,"Seattle Redhawks",14,11.1,12.8,8.3,0.744,8.6,3.4,5.2,39.7,44.2,18.6,5.1,0.12,4.5,34,6.6,2.6,3.9,40.2,2.1,0.8,1.3,37.9,0.24
95,"St. Bonaventure Bonnies",15,9.9,12.6,7.3,0.743,6.7,2.9,3.9,42.6,46.5,25.7,8.1,0.21,6.8,35.1,5.3,2.3,3,43.8,1.4,0.5,0.9,38.1,0.21
95,"Marist Red Foxes",14,7.5,9.2,5.6,0.743,5.9,2.4,3.5,41,44.6,18.1,3.8,0.08,3.8,35.2,4.3,2,2.3,46.7,1.6,0.4,1.2,26.1,0.28
97,"Harvard Crimson",14,8.9,11.4,6.6,0.742,5.8,2.5,3.3,43.2,46.9,26.6,10.5,0.28,9.7,34.7,4.6,2.1,2.5,45.3,1.2,0.4,0.8,35.3,0.21
98,"Lipscomb Bisons",13,14.2,17,10.5,0.741,10.3,4.1,6.2,39.6,41,19.5,11.4,0.28,10.8,36.8,8.5,3.8,4.8,44.1,1.8,0.3,1.5,17.4,0.17
99,"Portland State Vikings",14,13.4,15.8,9.9,0.738,10.3,3.7,6.6,36.1,39.2,16,9.6,0.22,9.6,34.2,8.4,3.1,5.3,36.8,1.9,0.6,1.3,33.3,0.19
99,"Austin Peay Governors",12,10.2,13,7.5,0.738,7.2,2.8,4.4,38.4,43,23,9,0.22,8.2,32.8,5.8,2.1,3.7,36.2,1.4,0.7,0.8,47.1,0.2
101,"Coppin State Eagles",16,11.2,12.7,8.3,0.737,7.6,2.8,4.9,36.1,40.2,21.2,12.3,0.34,11.7,34.6,6,2.1,3.9,35.4,1.6,0.6,1,38.5,0.21
101,"Hawaii Warriors",14,8.4,10.5,6.2,0.737,6.6,2.4,4.3,35.5,36.6,12.7,11.9,0.26,11,36.4,5.6,2.2,3.4,39.7,1.1,0.1,0.9,13.3,0.16
101,"UMBC Retrievers",13,12,14.7,8.8,0.737,7.9,3.1,4.8,38.8,41.7,23.7,12.8,0.35,9.6,35.3,7,2.6,4.4,37.4,0.9,0.5,0.5,50,0.12
101,"Prairie View A&M Panthers",13,10.2,10.6,7.5,0.737,7.8,3,4.8,38.2,40.2,15.8,12,0.25,9.8,34.6,6.5,2.7,3.8,41.7,1.4,0.3,1.1,22.2,0.18
105,"Mount St. Mary's Mountaineers",13,2.6,3.1,1.9,0.735,1.5,0.7,0.8,47.4,50,35.3,11.8,0.37,5.9,35.3,1.2,0.6,0.6,50,0.2,0.1,0.2,33.3,0.16
106,"Iowa State Cyclones",14,12.6,15.7,9.2,0.733,9.5,3.6,5.9,38.3,40.6,17,9.1,0.22,9.1,35.8,8.4,3.2,5.1,38.5,1.1,0.4,0.7,37.5,0.12
107,"California Baptist Lancers",16,14.2,16.4,10.4,0.731,10.3,3.5,6.8,34.1,37.5,15.9,15,0.37,12.8,35.7,8.1,2.8,5.3,34.6,2.1,0.7,1.4,32.4,0.21
