sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
221,"Rutgers Scarlet Knights",12,8.6,11,4.5,0.524,6.3,1.7,4.7,26.3,28.3,18.4,7.8,0.21,4.9,27.2,5.3,1.4,3.9,26.6,1,0.3,0.8,25,0.16
224,"Wisconsin-(Milwaukee) Panthers",13,8.7,10.9,6.8,0.779,5.8,1.9,3.8,33.3,38.7,18.6,15,0.47,12.4,37.2,4.2,1.3,2.9,30.9,1.5,0.6,0.9,40,0.27
224,"Eastern Michigan Eagles",11,8.8,10.9,7.2,0.814,6.2,2.5,3.6,41.2,44.1,17.5,14.4,0.38,12.4,41.2,5.3,2.2,3.1,41.4,0.9,0.4,0.5,40,0.15
224,"Marquette Golden Eagles",12,8.8,10.9,3.9,0.443,6.5,1.5,5,23.1,25.6,21.7,4.7,0.13,4.7,21.7,5.3,1.2,4.1,22.2,1.3,0.3,0.9,26.7,0.19
224,"Louisiana Tech Lady Techsters",11,9.5,10.9,5.5,0.581,6,2.2,3.8,36.4,36.4,27.6,10.5,0.32,8.6,30.5,5.3,2.2,3.1,41.4,0.7,0,0.7,0,0.12
224,"Stetson Hatters",9,9.1,10.9,6.7,0.732,7.3,2.2,5.1,30.3,33.3,9.8,14.6,0.32,14.6,34.1,5.6,1.8,3.8,32,1.8,0.4,1.3,25,0.24
229,"Radford Highlanders",15,9.3,10.8,5.7,0.614,7.3,2.1,5.1,29.4,31.7,15.7,7.9,0.18,7.9,28.6,5.3,1.8,3.5,34.2,2,0.3,1.7,16.7,0.28
229,"Seton Hall Pirates",12,9,10.8,6.9,0.769,7,2.8,4.3,39.3,45.2,18.5,5.6,0.12,4.6,33.3,4.6,1.9,2.7,41.8,2.4,0.8,1.6,34.5,0.35
229,"Cincinnati Bearcats",11,8.9,10.8,5.5,0.622,6.8,2.3,4.5,33.3,34,14.3,9.2,0.24,8.2,33.7,5.7,2.2,3.5,38.1,1.1,0.1,1,8.3,0.16
232,"Rider Broncs",11,8.5,10.7,6.8,0.798,7,2.4,4.6,33.8,38.3,10.6,12.8,0.25,12.8,34,5.3,1.7,3.5,32.8,1.7,0.6,1.1,36.8,0.25
232,"Pacific Tigers",11,8.7,10.7,5.3,0.604,6,2,4,33.3,37.1,26,7.3,0.18,4.2,28.1,4.5,1.5,2.9,34.7,1.5,0.5,1.1,29.4,0.26
232,"Jackson State Tigers",11,8.6,10.7,6.1,0.705,5.5,2.3,3.3,41,44.3,25.3,13.7,0.38,11.6,33.7,4.5,1.9,2.5,42.9,1.1,0.4,0.7,33.3,0.2
232,"Illinois-Chicago Flames",12,8.6,10.7,4.8,0.553,6.3,1.8,4.4,29.3,31.3,20.4,7.8,0.2,6.8,27.2,4.6,1.6,3,34.5,1.7,0.3,1.4,15,0.27
232,"Drake Bulldogs",11,9,10.7,7.3,0.808,7.5,2.5,5.1,32.5,38.6,6.1,12.1,0.27,12.1,36.4,5.1,1.5,3.5,30.4,2.5,0.9,1.5,37,0.33
237,"Samford Bulldogs",15,8.7,10.6,4.7,0.546,6.5,1.7,4.8,25.8,28.9,17.7,8.5,0.22,5.4,26.2,5,1.3,3.7,25.3,1.5,0.4,1.1,27.3,0.23
237,"Boston College Eagles",14,8.6,10.6,6.7,0.783,5.8,2.2,3.6,38.3,43.2,20.8,15,0.4,10.8,37.5,3.6,1.6,2,45.1,2.1,0.6,1.6,26.7,0.37
237,"Syracuse Orange",12,8.8,10.6,4.2,0.472,5.1,1.3,3.8,26.2,29.5,34,9.4,0.31,9.4,22.6,4.3,1,3.3,23.5,0.8,0.3,0.5,40,0.16
237,"Hawaii Warriors",12,8.6,10.6,6.5,0.757,6.9,2.4,4.5,34.9,36.1,9.7,12.6,0.28,11.7,37.9,5.8,2.3,3.6,38.6,1.1,0.2,0.9,15.4,0.16
237,"Brown Bears",11,8.3,10.6,6.6,0.802,6.1,2.6,3.5,43.3,45.5,19.8,11,0.24,11,37.4,4.9,2.4,2.5,48.1,1.2,0.3,0.9,23.1,0.19
242,"Bellarmine Knights",13,9.5,10.5,6.8,0.715,6.5,2.3,4.2,35.7,36.9,21.1,13.8,0.36,10.6,35,5.2,2.2,3,41.8,1.3,0.2,1.2,11.8,0.2
242,"Liberty Flames",11,8.4,10.5,5.4,0.641,6.4,1.7,4.6,27.1,31.4,13,10.9,0.29,7.6,30.4,4.3,1.2,3.1,27.7,2.1,0.5,1.5,26.1,0.33
242,"Saint Francis (PA) Red Flash",11,8.8,10.5,7.6,0.866,6.3,3,3.3,47.8,51.4,18.6,11.3,0.3,9.3,43.3,4.9,2.5,2.4,51.9,1.4,0.5,0.9,33.3,0.22
242,"Indiana State Sycamores",10,9.4,10.5,7.1,0.755,6.8,2.7,4.1,39.7,41.9,19.1,11.7,0.28,10.6,37.2,5.5,2.4,3.1,43.6,1.3,0.3,1,23.1,0.19
246,"Western Carolina Lady Catamounts",14,8.6,10.4,6.6,0.775,5.9,2.4,3.5,41,42.8,20.8,11.7,0.3,10,38.3,4.6,2.2,2.4,47.7,1.3,0.2,1.1,16.7,0.22
246,"Pennsylvania Quakers",11,7.9,10.4,3.3,0.414,6.2,1.2,5,19.1,22.8,18.4,4.6,0.1,4.6,18.4,4.3,0.7,3.5,17,1.9,0.5,1.5,23.8,0.31
246,"Jacksonville Dolphins",10,9.6,10.4,4.7,0.49,5.6,1.3,4.3,23.2,25,31.3,13.5,0.41,12.5,24,4.8,1.1,3.7,22.9,0.8,0.2,0.6,25,0.14
249,"Youngstown State Penguins",12,8.3,10.3,3.8,0.465,4.8,1.1,3.7,22.8,23.7,31.3,14.1,0.44,12.1,23.2,3.7,1,2.7,27.3,1.1,0.1,1,7.7,0.23
249,"McNeese State Cowgirls",11,7.9,10.3,6.4,0.805,3.5,1.9,1.5,55.3,56.6,40.2,20.7,0.84,12.6,40.2,3.1,1.8,1.3,58.8,0.4,0.1,0.3,25,0.11
249,"Cornell Big Red",11,7.3,10.3,4,0.55,5.6,1.6,4,29,32.3,20,5,0.1,5,25,4.2,1.3,2.9,30.4,1.5,0.4,1.1,25,0.26
252,"Winthrop Eagles",14,8.9,10.2,6.3,0.704,6.1,2.4,3.8,38.4,40.7,22.4,12,0.3,10.4,34.4,4.9,2.1,2.9,42,1.2,0.3,0.9,23.5,0.2
252,"Virginia Commonwealth Rams",13,8.8,10.2,4.6,0.522,6.5,1.7,4.8,26.2,28,19.1,8.7,0.23,7.8,26.1,5.1,1.5,3.6,28.8,1.4,0.2,1.2,16.7,0.21
