sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
33,"Detroit Titans",29,7.2,8.7,8.1,1.124,5.6,3.3,2.3,59.5,59.5,11.5,12.4,0.29,12,56.9,5.6,3.3,2.3,59.5,0,0,0,,0
33,"St. Bonaventure Bonnies",30,5.4,6.8,6,1.124,4.3,2.6,1.8,59.2,59.2,7.5,13.7,0.32,13.7,58.4,4.3,2.6,1.8,59.2,0,0,0,,0
35,"Florida International Panthers",27,6,6.9,6.8,1.123,4.9,3,1.9,60.6,60.6,11,14.1,0.27,14.1,56.4,4.9,3,1.9,60.6,0,0,0,,0
35,"Marist Red Foxes",30,6.8,8.3,7.6,1.123,5.7,3.2,2.5,56.7,56.7,6.4,13.2,0.27,11.8,56.9,5.7,3.2,2.5,56.7,0,0,0,,0
37,"Wisconsin Badgers",29,6.5,7.9,7.3,1.122,5.1,3.1,2,61.2,61.2,11.7,12.8,0.29,12.8,57.4,5.1,3.1,2,61.2,0,0,0,,0
37,"Northwestern State Demons",29,4,5.1,4.4,1.122,3.2,1.8,1.4,55.9,55.9,6.1,16.5,0.37,15.7,57.4,3.2,1.8,1.4,55.9,0,0,0,,0
39,"Samford Bulldogs",31,7.3,9.1,8.2,1.119,5.7,3.4,2.4,59,59,8.4,13.3,0.33,12.4,58.4,5.7,3.4,2.4,59,0,0,0,,0
39,"Appalachian State Mountaineers",29,6.1,7.9,6.8,1.119,4.7,2.9,1.8,61.3,61.3,12.5,14.2,0.3,13.6,56.3,4.7,2.9,1.8,61.3,0,0,0,,0
39,"Duquesne Dukes",29,4.7,5.6,5.2,1.119,3.8,2.1,1.7,56,56,3.7,17.8,0.41,17,57.8,3.8,2.1,1.7,56,0,0,0,,0
42,"Virginia Commonwealth Rams",30,7.1,8.6,7.9,1.118,5.8,3.5,2.4,59.4,59.4,8.5,11.8,0.25,11.8,57.1,5.8,3.5,2.4,59.4,0,0,0,,0
43,"Niagara Purple Eagles",29,11.6,13,13,1.116,9.7,5.6,4.1,57.3,57.3,7.7,12.5,0.26,11.9,56.4,9.7,5.6,4.1,57.3,0,0,0,,0
44,"Bellarmine Knights",31,10.3,11.9,11.5,1.113,7.7,4.7,3,61.3,61.3,12.5,16.6,0.39,16.3,57.2,7.7,4.7,3,61.3,0,0,0,,0
44,"Indiana Hoosiers",30,6.5,8,7.3,1.112,5.6,3.1,2.5,55.6,55.6,5.6,12.2,0.24,12.2,55.6,5.6,3.1,2.5,55.6,0,0,0,,0
44,"Saint Francis (PA) Red Flash",28,8,9.6,8.9,1.112,6.3,3.9,2.4,61.6,61.6,9,13.9,0.32,13,57.4,6.3,3.9,2.4,61.6,0,0,0,,0
44,"Purdue Boilermakers",29,5.2,6.5,5.8,1.112,4,2.3,1.7,58.3,58.3,9.2,20.4,0.47,18.4,57.9,4,2.3,1.7,58.3,0,0,0,,0
44,"Stetson Hatters",28,5.4,6.7,6,1.112,4.5,2.4,2.1,54,54,5.9,15.1,0.32,15.1,55.9,4.5,2.4,2.1,54,0,0,0,,0
49,"Campbell Fighting Camels",31,4.7,6,5.2,1.11,3.9,2.2,1.8,54.9,54.9,4.8,15.2,0.31,15.2,56.6,3.9,2.2,1.8,54.9,0,0,0,,0
50,"Abilene Christian Wildcats",29,5.7,7.4,6.3,1.108,4.7,2.8,1.9,60,60,10.8,10.8,0.23,10.8,55.4,4.7,2.8,1.9,60,0,0,0,,0
50,"Boston College Eagles",31,8.6,10.7,9.6,1.108,7.1,4.3,2.8,60,60,10.4,11.6,0.23,11.6,56,7.1,4.3,2.8,60,0,0,0,,0
52,"Bryant University Bulldogs",29,5.5,7.2,6.1,1.107,4.1,2.5,1.6,60.5,60.5,11.9,15.7,0.39,15.7,56.6,4.1,2.5,1.6,60.5,0,0,0,,0
52,"North Texas Mean Green",29,5.8,7,6.4,1.107,4.9,2.9,2,58.9,58.9,9.5,11.8,0.23,11.2,54.4,4.9,2.9,2,58.9,0,0,0,,0
54,"Maryland-Eastern Shore Hawks",30,7.3,8.5,8,1.106,5.4,3.3,2.1,61.5,61.5,12.4,18.3,0.43,17.4,57.3,5.4,3.3,2.1,61.5,0,0,0,,0
55,"Vanderbilt Commodores",30,6.5,7.8,7.2,1.102,5.3,3.1,2.2,58.1,58.1,8.2,13.3,0.29,12.2,56.6,5.3,3.1,2.2,58.1,0,0,0,,0
56,"Indiana University - Indianapolis Jaguars",29,8.2,9.7,9,1.101,6.7,3.8,2.9,56.5,56.5,8.9,12.7,0.27,12.7,55.3,6.7,3.8,2.9,56.5,0,0,0,,0
56,"New Mexico Lobos",28,5.3,6.9,5.9,1.101,4.5,2.7,1.8,60,60,8.1,9.4,0.21,9.4,57,4.5,2.7,1.8,60,0,0,0,,0
58,"San Francisco Dons",30,6,7,6.6,1.1,4.8,2.7,2,57.3,57.3,9.4,13.9,0.31,13.3,56.7,4.8,2.7,2,57.3,0,0,0,,0
59,"Northern Illinois Huskies",28,6.8,8.6,7.5,1.099,5.6,3.3,2.4,57.6,57.6,8.9,12.6,0.25,12,55.5,5.6,3.3,2.4,57.6,0,0,0,,0
59,"Arizona Wildcats",29,7.7,8.9,8.4,1.099,6,3.7,2.3,61.5,61.5,14.4,11.3,0.24,10.8,54.5,6,3.7,2.3,61.5,0,0,0,,0
59,"Loyola (Chicago) Ramblers",29,7,9,7.7,1.099,5.7,3.4,2.3,60,60,12.3,11.8,0.22,11.8,53.7,5.7,3.4,2.3,60,0,0,0,,0
62,"Southeast Missouri State Redhawks",29,6.7,8,7.4,1.097,5.3,3,2.2,57.5,57.5,8.7,16.9,0.38,16.4,56.4,5.3,3,2.2,57.5,0,0,0,,0
62,"Nebraska-Omaha Mavericks",31,8,9.7,8.7,1.097,6.5,3.6,2.9,55.7,55.7,6.5,17,0.35,17,55.9,6.5,3.6,2.9,55.7,0,0,0,,0
62,"Princeton Tigers",26,6.7,8.6,7.4,1.097,5.3,3.1,2.2,59.1,59.1,12.6,13.1,0.28,12.6,55.4,5.3,3.1,2.2,59.1,0,0,0,,0
65,"Robert Morris Colonials",29,5.4,7,6,1.095,4.5,2.5,2,55,55,7.6,12.7,0.27,12.7,54.4,4.5,2.5,2,55,0,0,0,,0
66,"George Mason Patriots",29,5.5,6.9,6,1.094,4.3,2.4,2,54.8,54.8,6.9,20.1,0.43,19.5,56,4.3,2.4,2,54.8,0,0,0,,0
66,"Jackson State Tigers",28,5.7,7.2,6.3,1.094,4.4,2.6,1.8,59.3,59.3,13.1,15.6,0.33,14.4,54.4,4.4,2.6,1.8,59.3,0,0,0,,0
66,"Canisius Golden Griffins",29,7,8.5,7.7,1.094,5.8,3.4,2.4,58,58,9.9,11.3,0.22,11.3,54.7,5.8,3.4,2.4,58,0,0,0,,0
69,"Indiana State Sycamores",29,7.5,8.3,8.2,1.092,5.8,3.3,2.4,57.5,57.5,9.2,17.5,0.41,16.6,55.8,5.8,3.3,2.4,57.5,0,0,0,,0
69,"UC Santa Barbara Gauchos",28,5.1,6.5,5.5,1.092,3.8,2.3,1.6,58.9,58.9,9.9,16.2,0.41,16.2,57,3.8,2.3,1.6,58.9,0,0,0,,0
71,"Georgia Tech Yellow Jackets",30,5.5,6.4,6,1.091,4.3,2.5,1.8,58.6,58.6,11,12.8,0.3,12.8,55.5,4.3,2.5,1.8,58.6,0,0,0,,0
71,"Elon Phoenix",28,5.9,7.3,6.4,1.091,4.7,2.9,1.8,61.1,61.1,12.7,12.7,0.26,12.7,55.8,4.7,2.9,1.8,61.1,0,0,0,,0
73,"Stanford Cardinal",31,4.7,5.9,5.1,1.09,3.9,2.2,1.6,57.5,57.5,9.7,12.4,0.24,12.4,54.5,3.9,2.2,1.6,57.5,0,0,0,,0
74,"Gonzaga Bulldogs",31,6.9,8.7,7.5,1.088,5.8,3.2,2.6,55.3,55.3,6.5,14.4,0.3,14.4,54.9,5.8,3.2,2.6,55.3,0,0,0,,0
75,"Northwestern Wildcats",29,8.5,10.3,9.2,1.085,6.9,3.8,3.1,55.5,55.5,8.9,14.2,0.3,13.4,55.1,6.9,3.8,3.1,55.5,0,0,0,,0
76,"San Diego Toreros",31,7.3,9.2,7.9,1.084,6,3.3,2.7,55.1,55.1,6.7,12,0.28,11.6,56.4,6,3.3,2.7,55.1,0,0,0,,0
76,"Chattanooga Mocs",27,5.3,6.9,5.7,1.084,4.3,2.5,1.8,57.8,57.8,9.8,11.2,0.25,10.5,55.9,4.3,2.5,1.8,57.8,0,0,0,,0
78,"Incarnate Word Cardinals",28,6,7.3,6.5,1.083,4.9,2.7,2.2,54.7,54.7,8.9,15.5,0.31,15.5,53.6,4.9,2.7,2.2,54.7,0,0,0,,0
79,"Southern Miss Golden Eagles",30,7.3,8.4,7.9,1.082,5.9,3.3,2.6,56.5,56.5,8.6,15,0.32,14.5,55.5,5.9,3.3,2.6,56.5,0,0,0,,0
80,"Fresno State Bulldogs",30,8.3,10.3,9,1.08,6.8,3.7,3.1,54.9,54.9,7.2,14.5,0.31,13.7,55,6.8,3.7,3.1,54.9,0,0,0,,0
81,"Kent State Golden Flashes",28,7.3,8.5,7.8,1.079,5.5,3,2.5,54.2,54.2,8.9,17.2,0.42,16.7,55.7,5.5,3,2.5,54.2,0,0,0,,0
82,"Iowa Hawkeyes",29,4.9,5.9,5.2,1.078,4.1,2.3,1.9,55,55,6.4,11.3,0.23,9.9,54.6,4.1,2.3,1.9,55,0,0,0,,0
83,"Albany Great Danes",29,3.6,5.1,3.9,1.077,3,1.6,1.3,54.7,54.7,6.7,14.4,0.3,13.5,55.8,3,1.6,1.3,54.7,0,0,0,,0
84,"Cal Poly SLO Mustangs",28,8.2,9.9,8.8,1.074,6.7,3.8,2.9,56.7,56.7,10,11.8,0.25,10,53.3,6.7,3.8,2.9,56.7,0,0,0,,0
84,"Iowa State Cyclones",30,5.4,6.6,5.8,1.074,4.2,2.3,1.9,55.1,55.1,9.9,16,0.35,14.8,54.9,4.2,2.3,1.9,55.1,0,0,0,,0
86,"Western Illinois Leathernecks",29,5.7,7,6.1,1.073,4.1,2.4,1.7,59.7,59.7,15.9,17.1,0.39,16.5,53.7,4.1,2.4,1.7,59.7,0,0,0,,0
86,"UC Riverside Highlanders",29,7.1,8.6,7.6,1.073,5.3,3,2.3,56.2,56.2,11.2,16.6,0.41,15.6,54.6,5.3,3,2.3,56.2,0,0,0,,0
86,"Bradley Braves",29,7.1,8.7,7.6,1.073,5.8,3.2,2.6,55.4,55.4,7.3,13.6,0.3,10.7,55.3,5.8,3.2,2.6,55.4,0,0,0,,0
89,"Arkansas State Red Wolves",31,4,4.4,4.3,1.072,3.5,2,1.5,56,56,8,7.2,0.14,7.2,53.6,3.5,2,1.5,56,0,0,0,,0
90,"Villanova Wildcats",29,4.9,6.1,5.2,1.071,3.7,2.1,1.6,56.6,56.6,9.2,20.6,0.48,17.7,56.7,3.7,2.1,1.6,56.6,0,0,0,,0
91,"Creighton Bluejays",29,6.4,8,6.8,1.07,4.9,2.6,2.3,53.1,53.1,7.6,17.8,0.43,17.8,54.6,4.9,2.6,2.3,53.1,0,0,0,,0
91,"New Mexico State Aggies",28,6.1,7.3,6.6,1.07,4.4,2.5,1.9,56.6,56.6,9.3,22.1,0.59,22.1,57,4.4,2.5,1.9,56.6,0,0,0,,0
93,"Seattle Redhawks",29,9.4,11,10.1,1.069,7.7,4.1,3.7,52.7,52.7,6.2,15.3,0.33,15,54,7.7,4.1,3.7,52.7,0,0,0,,0
93,"Washington State Cougars",31,6.1,7.3,6.5,1.069,5,2.6,2.4,52.9,52.9,8.5,12.8,0.26,12.8,52.7,5,2.6,2.4,52.9,0,0,0,,0
95,"Central Michigan Chippewas",28,5.2,6.4,5.6,1.068,4.1,2.3,1.8,56.5,56.5,7.5,17.1,0.39,17.1,56.2,4.1,2.3,1.8,56.5,0,0,0,,0
96,"American University Eagles",28,6.9,8.9,7.4,1.067,6.1,3.4,2.8,55.2,55.2,6.7,7.3,0.13,7.3,53.4,6.1,3.4,2.8,55.2,0,0,0,,0
96,"Sam Houston State Bearkats",27,7.2,8.5,7.7,1.067,5.5,3.3,2.2,59.7,59.7,11.9,14.4,0.34,13.9,56.7,5.5,3.3,2.2,59.7,0,0,0,,0
96,"West Georgia Wolves",29,7.2,8.4,7.7,1.067,6,3.3,2.7,55.5,55.5,7.1,14.8,0.31,14.3,54.8,6,3.3,2.7,55.5,0,0,0,,0
99,"Hofstra Pride",27,6.7,8.8,7.1,1.066,5.3,3,2.3,56.6,56.6,9.9,15.5,0.34,14.9,55.2,5.3,3,2.3,56.6,0,0,0,,0
100,"Long Beach State 49ers",28,7.9,9.5,8.4,1.064,6.4,3.7,2.8,57.2,57.2,10.9,10.9,0.22,10.9,53.2,6.4,3.7,2.8,57.2,0,0,0,,0
100,"Rhode Island Rams",29,3.8,5.1,4,1.064,3.3,1.8,1.5,54.2,54.2,6.4,10,0.19,9.1,52.7,3.3,1.8,1.5,54.2,0,0,0,,0
102,"Fordham Rams",29,7.1,8.7,7.6,1.063,5.4,3,2.4,55.1,55.1,11.2,16,0.37,15.5,53.4,5.4,3,2.4,55.1,0,0,0,,0
102,"Montana Lady Griz",28,8.5,10.5,9.1,1.063,7.3,4,3.4,54.1,54.1,6.7,11.3,0.22,11.3,53.1,7.3,4,3.4,54.1,0,0,0,,0
104,"East Texas A&M Lions",28,6.4,7.6,6.8,1.061,5.1,2.9,2.2,56.9,56.9,8.4,12.3,0.29,11.7,55.3,5.1,2.9,2.2,56.9,0,0,0,,0
105,"Liberty Flames",28,6.5,8.5,6.9,1.06,5.3,3,2.3,56.1,56.1,9.9,12.6,0.26,12.1,53.8,5.3,3,2.3,56.1,0,0,0,,0
106,"Charlotte 49ers",29,7,8.6,7.4,1.059,5.6,3.2,2.4,56.8,56.8,11.3,13.3,0.28,12.8,53.7,5.6,3.2,2.4,56.8,0,0,0,,0
106,"Utah State Aggies",28,7.9,9.5,8.3,1.059,6.6,3.8,2.8,57.1,57.1,9.5,8.2,0.18,7.7,54.1,6.6,3.8,2.8,57.1,0,0,0,,0
108,"Long Island University Sharks",28,5.5,6.6,5.8,1.058,4.1,2.3,1.8,56.5,56.5,9.7,16.2,0.43,15.6,55.8,4.1,2.3,1.8,56.5,0,0,0,,0
109,"Arizona State Sun Devils",31,5.6,6.9,6,1.057,4.5,2.6,2,56.7,56.7,8.6,12,0.28,12,54.3,4.5,2.6,2,56.7,0,0,0,,0
110,"UMKC Kangaroos",29,7.4,9.1,7.8,1.056,5.8,3.3,2.5,57.4,57.4,12.1,14.9,0.31,14,53,5.8,3.3,2.5,57.4,0,0,0,,0
111,"North Carolina Tar Heels",31,5.9,7.3,6.2,1.055,4.6,2.5,2.1,54.2,54.2,7.7,14.3,0.35,12.6,54.9,4.6,2.5,2.1,54.2,0,0,0,,0
111,"Army Black Knights",28,5.9,8.2,6.2,1.055,4.5,2.5,2,56.3,56.3,12.1,12.7,0.32,12.1,54.5,4.5,2.5,2,56.3,0,0,0,,0
113,"Southern Illinois Salukis",27,7.6,9.1,8,1.054,5.8,3.3,2.5,56.7,56.7,9.8,17.6,0.4,16.7,55.4,5.8,3.3,2.5,56.7,0,0,0,,0
113,"Portland State Vikings",29,5.8,6.8,6.1,1.054,4.8,2.8,2,57.6,57.6,10.1,10.1,0.21,10.1,53.6,4.8,2.8,2,57.6,0,0,0,,0
115,"Mercer Bears",30,5.7,7.1,6,1.053,4.4,2.5,1.9,56.5,56.5,11.1,16.4,0.37,15.8,54.4,4.4,2.5,1.9,56.5,0,0,0,,0
116,"Pepperdine Waves",30,6,7.2,6.3,1.05,4.8,2.6,2.2,54.5,54.5,8.4,12.8,0.28,12.3,53.1,4.8,2.6,2.2,54.5,0,0,0,,0
116,"Houston Christian Huskies",28,6.5,7.7,6.8,1.05,5.4,3,2.4,55.9,55.9,8.8,10.5,0.21,9.9,53,5.4,3,2.4,55.9,0,0,0,,0
116,"Penn State Lady Lions",29,7.7,8.7,8,1.05,6.2,3.5,2.7,57,57,9.5,16.2,0.32,14.4,53.6,6.2,3.5,2.7,57,0,0,0,,0
119,"Yale Bulldogs",26,7.8,9.5,8.2,1.049,6.2,3.4,2.8,54.7,54.7,9.8,15.2,0.33,14.7,53.4,6.2,3.4,2.8,54.7,0,0,0,,0
120,"Loyola (MD) Greyhounds",28,5.9,8.2,6.2,1.048,4.7,2.5,2.2,52.7,52.7,7.2,17.5,0.4,16.3,53.6,4.7,2.5,2.2,52.7,0,0,0,,0
120,"Air Force Falcons",29,5,6.6,5.3,1.048,4.2,2.3,1.9,55.7,55.7,8.2,12.3,0.25,12.3,53.4,4.2,2.3,1.9,55.7,0,0,0,,0
120,"Syracuse Orange",29,10.8,12.9,11.3,1.048,8,4.6,3.4,57.3,57.3,15.6,14.3,0.34,13.7,52.5,8,4.6,3.4,57.3,0,0,0,,0
123,"Utah Valley Wolverines",27,10.9,13.1,11.4,1.047,8,4.6,3.4,57.1,57.1,12.9,16.3,0.41,15.3,53.9,8,4.6,3.4,57.1,0,0,0,,0
124,"Iona Gaels",30,6.5,8.2,6.8,1.046,5.4,3,2.5,54.6,54.6,5.2,11.9,0.27,11.9,54.6,5.4,3,2.5,54.6,0,0,0,,0
125,"UTEP Miners",27,5.7,6.9,6,1.045,4.9,2.7,2.2,55,55,7.8,10.4,0.21,9.7,53.2,4.9,2.7,2.2,55,0,0,0,,0
125,"Austin Peay Governors",28,6.3,8.3,6.6,1.045,4.6,2.6,2,56.9,56.9,13.6,16.4,0.41,15.3,53.7,4.6,2.6,2,56.9,0,0,0,,0
125,"Texas Southern Tigers",29,8.4,9.2,8.8,1.045,6.6,3.7,2.9,55.8,55.8,11.9,13.5,0.31,13.1,52.9,6.6,3.7,2.9,55.8,0,0,0,,0
125,"Butler Bulldogs",30,6.7,8.4,7,1.045,5.4,3,2.5,54.6,54.6,8.5,13.9,0.3,12.9,53.2,5.4,3,2.5,54.6,0,0,0,,0
129,"Purdue Fort Wayne Mastodons",30,7,8.4,7.3,1.043,5.3,3,2.3,56.3,56.3,13.4,12,0.3,11.5,53.6,5.3,3,2.3,56.3,0,0,0,,0
129,"Murray State Racers",29,6.4,7.4,6.7,1.043,5.2,2.8,2.4,53.6,53.6,7.5,11.3,0.28,10.8,53.8,5.2,2.8,2.4,53.6,0,0,0,,0
129,"Cal State Bakersfield Roadrunners",28,5.8,7,6.1,1.043,4.4,2.4,2,54.9,54.9,10.4,16,0.41,16,54,4.4,2.4,2,54.9,0,0,0,,0
129,"Winthrop Eagles",30,7,8.2,7.3,1.043,5.2,2.9,2.3,56.1,56.1,12.4,15.2,0.39,15.2,53.8,5.2,2.9,2.3,56.1,0,0,0,,0
133,"Xavier Musketeers",29,6.7,8.3,7,1.041,5.3,3,2.4,55.5,55.5,10.3,13.3,0.3,13.3,54.4,5.3,3,2.4,55.5,0,0,0,,0
134,"Rider Broncs",29,6,7.7,6.3,1.04,4.4,2.4,2,54.7,54.7,12,19.4,0.46,18.9,54.3,4.4,2.4,2,54.7,0,0,0,,0
134,"Santa Clara Broncos",32,8.7,9.9,9,1.04,7.5,3.9,3.6,52.1,52.1,4.3,13.3,0.26,12.6,52.9,7.5,3.9,3.6,52.1,0,0,0,,0
136,"Tennessee Lady Volunteers",28,4.5,5.3,4.7,1.039,3.8,2,1.8,53.3,53.3,7.1,14.2,0.29,14.2,52.8,3.8,2,1.8,53.3,0,0,0,,0
136,"UCLA Bruins",29,5.3,6.8,5.5,1.039,4.3,2.4,1.8,57.3,57.3,12.3,8.4,0.19,7.8,53.2,4.3,2.4,1.8,57.3,0,0,0,,0
136,"Sacred Heart Pioneers",29,6.2,8.1,6.5,1.039,5.3,2.8,2.4,53.6,53.6,8.8,10.5,0.2,10.5,51.4,5.3,2.8,2.4,53.6,0,0,0,,0
139,"Cincinnati Bearcats",28,9.5,11.5,9.8,1.038,7.8,4.2,3.6,54.1,54.1,8.3,11.3,0.25,10.9,52.8,7.8,4.2,3.6,54.1,0,0,0,,0
139,"Texas-(Austin) Longhorns",31,5.2,6.4,5.4,1.038,3.9,2.1,1.8,54.5,54.5,11.9,13.1,0.34,12.5,53.1,3.9,2.1,1.8,54.5,0,0,0,,0
141,"Wisconsin-(Milwaukee) Panthers",31,9.6,12.2,10,1.037,7.3,3.9,3.4,53.7,53.7,11.4,17.4,0.4,17.1,52.5,7.3,3.9,3.4,53.7,0,0,0,,0
142,"St. John's Red Storm",31,6.3,8.3,6.5,1.036,5.1,2.7,2.3,54.1,54.1,10.8,10.8,0.24,10.8,52.3,5.1,2.7,2.3,54.1,0,0,0,,0
142,"Providence Friars",30,6.5,8.2,6.8,1.036,5.3,2.9,2.4,54.1,54.1,9.2,12.8,0.28,12.2,52.6,5.3,2.9,2.4,54.1,0,0,0,,0
144,"Oklahoma State Cowgirls",31,5.5,7,5.7,1.035,4.3,2.4,1.9,56,56,12.8,10.5,0.25,10.5,52.9,4.3,2.4,1.9,56,0,0,0,,0
144,"Southeastern Louisiana Lions",28,9.2,10.7,9.5,1.035,7.2,4.1,3.1,57.4,57.4,13.6,12,0.25,12,51.6,7.2,4.1,3.1,57.4,0,0,0,,0
