sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
280,"Florida State Seminoles",14,18.6,20.6,15.7,0.846,16.9,5.8,11.1,34.3,44.3,6.5,3.8,0.07,3.8,33.8,7,2.4,4.6,34.7,9.9,3.4,6.5,34.1,0.58
280,"Jacksonville State Gamecocks",12,15.8,20.6,11.5,0.726,12.8,3.9,8.8,30.7,39.5,13.2,7.4,0.17,6.8,30.5,5.1,1.7,3.4,32.8,7.7,2.3,5.4,29.3,0.6
283,"Loyola (Chicago) Ramblers",12,15.8,20.5,13.2,0.832,13.5,4.8,8.7,35.8,46.6,12.6,3.2,0.06,2.6,32.6,4.7,1.9,2.8,41.1,8.8,2.9,5.9,33,0.65
284,"Illinois State Redbirds",12,16.6,20.4,14.3,0.859,14.7,5,9.7,34.1,44.9,8,5,0.1,4.5,33.7,4.5,1.8,2.7,40.7,10.2,3.2,7,31.1,0.69
285,"Air Force Falcons",12,15.5,20.3,12.9,0.833,13.4,4.7,8.8,34.8,43.8,9.1,5.4,0.11,5.4,34.4,5.3,2.3,3.1,42.2,8.1,2.4,5.7,29.9,0.6
285,"Miami (FL) Hurricanes",12,16.3,20.3,12.1,0.744,14.7,4.5,10.2,30.7,38.9,7.2,3.1,0.06,3.1,30.3,5.9,2.1,3.8,35.2,8.8,2.4,6.3,27.6,0.6
285,"San Diego State Aztecs",11,16.5,20.3,13.2,0.801,13.6,4.5,9.2,32.7,43.7,11.6,5.5,0.13,5.5,32,4.5,1.5,3.1,32,9.1,3,6.1,33,0.67
285,"New Mexico Lobos",11,17.1,20.3,15.5,0.91,14.5,5.4,9.2,36.9,47.2,7.4,8,0.18,7.4,38.8,5.4,2.4,3,44.1,9.2,3,6.2,32.7,0.63
289,"Prairie View A&M Panthers",11,19.5,20.2,15.6,0.8,17.5,5.8,11.6,33.3,42.4,7.4,4.2,0.08,4.2,32.1,6.7,2.6,4.1,39.2,10.7,3.2,7.5,29.7,0.61
289,"Delaware State Hornets",13,16.8,20.2,14.3,0.849,14.2,4.7,9.5,33,41.6,8.2,8.2,0.19,6.4,35.2,5.4,2.2,3.2,41.4,8.8,2.5,6.4,27.8,0.62
291,"UMBC Retrievers",11,16.5,20.1,13.4,0.812,13.2,4.6,8.5,35.2,43.8,12.2,8.3,0.19,7.7,35.4,5.6,2.4,3.3,41.9,7.5,2.3,5.3,30.1,0.57
291,"Connecticut Huskies",12,16.5,20.1,12.2,0.737,14.1,4.3,9.8,30.8,42.3,13.6,1,0.02,1,27.3,3.8,1.1,2.7,28.9,10.3,3.3,7.1,31.5,0.73
