sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
166,"Houston Cougars",12,10.3,11.8,6.4,0.621,7.3,2.2,5.1,29.9,31.6,17.7,14.5,0.38,11.3,32.3,6,1.9,4.1,31.9,1.3,0.3,1,20,0.17
166,"Tennessee Lady Volunteers",11,11.3,11.8,8,0.71,8.2,3.3,4.9,40,43.9,24.2,6.5,0.13,6.5,32.3,5.4,2.6,2.7,49.2,2.8,0.6,2.2,22.6,0.34
166,"Idaho Vandals",13,11,11.8,8.2,0.748,8.8,3.5,5.3,39.5,42.1,14.7,7.7,0.17,6.3,35.7,7.2,3,4.2,41.5,1.5,0.5,1.1,30,0.18
166,"Colorado Buffaloes",13,10,11.8,6.5,0.654,7.8,2.6,5.2,33.3,34.8,15.4,9.2,0.21,8.5,32.3,6.5,2.4,4.2,36.5,1.3,0.2,1.1,17.6,0.17
170,"Minnesota Golden Gophers",12,9.8,11.7,5.7,0.576,8.8,2.3,6.5,26.4,27.4,5.9,5.1,0.1,5.1,28,8.3,2.2,6.1,26.3,0.6,0.2,0.4,28.6,0.07
170,"Princeton Tigers",13,9.6,11.7,7.9,0.824,7.6,3,4.6,39.4,46,16.8,6.4,0.13,4.8,35.2,5.1,2,3.1,39.4,2.5,1,1.5,39.4,0.33
170,"Saint Louis Billikens",13,10.3,11.7,7.3,0.709,7.2,3,4.2,41.9,44.6,24.6,7.5,0.19,6,34.3,6.3,2.6,3.7,41.5,0.8,0.4,0.5,45.5,0.12
173,"South Carolina State Bulldogs",15,9.9,11.6,5.1,0.52,7.3,2.1,5.3,28.2,30.5,21.6,5.4,0.13,4.7,24.3,5.8,1.7,4.1,29.9,1.5,0.3,1.2,21.7,0.21
173,"Providence Friars",13,9.3,11.6,6.2,0.661,7.2,2.5,4.7,35.1,35.6,16.5,7.4,0.17,5.8,33.1,6.4,2.5,3.9,38.6,0.8,0.1,0.8,9.1,0.12
173,"Sam Houston State Bearkats",10,10.7,11.6,5.7,0.533,7.7,2.2,5.5,28.6,30.5,21.5,8.4,0.21,6.5,26.2,6.1,1.9,4.2,31.1,1.6,0.3,1.3,18.8,0.21
173,"Purdue Fort Wayne Mastodons",13,9.3,11.6,5.4,0.579,6,1.8,4.2,30.8,33.3,24.8,10.7,0.33,9.1,29.8,4.6,1.5,3.1,33.3,1.4,0.3,1.1,22.2,0.23
173,"Boston University Terriers",11,8.4,11.6,6.5,0.783,5.5,2.5,3,45,47.5,22.8,16.3,0.43,16.3,40.2,4.5,2.2,2.3,49,1,0.3,0.7,27.3,0.18
173,"Arizona Wildcats",12,9.8,11.6,8.8,0.906,7.2,2.9,4.3,40.7,43,12,17.1,0.44,13.7,44.4,6.1,2.6,3.5,42.5,1.1,0.3,0.8,30.8,0.15
173,"Washington Huskies",12,9.5,11.6,7.2,0.754,7.6,2.8,4.8,37.4,41.8,16.7,5.3,0.11,5.3,33.3,5.4,2.2,3.3,40,2.2,0.7,1.5,30.8,0.29
