sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
29,"Coastal Carolina Chanticleers",16,9.2,10.1,8.1,0.878,6.3,2.6,3.7,41.6,49,19,14.3,0.4,10.9,40.1,4.2,1.7,2.5,40.3,2.1,0.9,1.2,44.1,0.34
31,"Colgate Raiders",13,9.4,11.9,8.2,0.877,7.3,3.2,4.2,43.2,44.2,12.3,13.9,0.31,13.1,42.6,6.9,3,3.9,43.3,0.4,0.2,0.2,40,0.05
32,"Lindenwood University Lions",15,7.4,9.4,6.5,0.874,5.5,2.3,3.1,42.7,45.1,14.4,13.5,0.34,13.5,43.2,4.1,2.1,2,50.8,1.4,0.3,1.1,19,0.26
33,"Michigan State Spartans",14,8.8,10.3,7.6,0.87,6.1,2.9,3.1,48.2,50.6,21.1,12.2,0.32,12.2,42.3,5.4,2.6,2.8,48.7,0.6,0.3,0.4,44.4,0.11
34,"Loyola Marymount Lions",14,6.5,8,5.6,0.868,5.1,2.1,3,41.7,42.4,9.9,13.2,0.32,11,42.9,4.8,2.1,2.7,43.3,0.4,0.1,0.3,20,0.07
35,"Richmond Spiders",16,6.1,8,5.3,0.867,4.2,2.3,1.9,53.7,58.2,27.6,7.1,0.16,7.1,40.8,3.3,1.9,1.4,56.6,0.9,0.4,0.5,42.9,0.21
36,"Georgia Lady Bulldogs",15,10.8,13,9.3,0.864,8.7,3.7,5,42.3,47.3,14.2,8,0.17,7.4,38.9,6.6,2.8,3.8,42.4,2.1,0.9,1.2,41.9,0.24
37,"Marshall Thundering Herd",16,9.1,10.9,7.8,0.855,6.3,2.8,3.5,44,49,18.6,15.9,0.41,14.5,41.4,4.4,2.1,2.3,47.9,1.8,0.6,1.2,34.5,0.29
37,"Utah Tech University Trailblazers",12,10.3,12.3,8.8,0.855,6.9,2.9,4,42.2,49.4,19.4,16.9,0.46,15.3,41.1,4.6,1.9,2.7,41.8,2.3,1,1.3,42.9,0.34
39,"Kentucky Wildcats",15,8,9.7,6.8,0.85,6,2.7,3.3,44.4,45.6,15,12.5,0.3,10.8,43.3,5.3,2.5,2.8,47.5,0.7,0.1,0.5,20,0.11
40,"Florida International Panthers",11,7.8,8.2,6.6,0.849,5.7,2.7,3,47.6,50,22.1,9.3,0.19,9.3,39.5,5.1,2.5,2.6,48.2,0.6,0.3,0.4,42.9,0.11
41,"Princeton Tigers",14,9.9,12,8.4,0.848,7.9,3.1,4.8,39.1,46.4,15.9,6.5,0.15,5.1,35.5,5.1,1.9,3.1,38,2.8,1.1,1.6,41,0.35
42,"Rhode Island Rams",14,5.6,7.2,4.7,0.846,4.1,1.9,2.2,45.6,47.4,16.7,11.5,0.3,11.5,43.6,3.6,1.7,1.9,47.1,0.4,0.1,0.3,33.3,0.11
43,"Towson Tigers",13,9.9,11.6,8.4,0.845,7.7,3,4.7,39,44.5,14.7,11.6,0.26,10.9,37.2,5.4,2.2,3.2,40,2.3,0.8,1.5,36.7,0.3
44,"Ohio State Buckeyes",14,11.4,12.4,9.6,0.843,8.9,3.9,4.9,44.4,46.8,15.1,8.2,0.19,8.2,40.9,6.6,3.5,3.1,52.7,2.2,0.4,1.8,19.4,0.25
45,"UC Santa Barbara Gauchos",13,10.2,13,8.6,0.842,7,3,4,42.9,49.5,21.8,12.8,0.33,9.8,39.1,4.8,2.1,2.7,43.5,2.2,0.9,1.3,41.4,0.32
46,"High Point Panthers",15,8.7,10.3,7.3,0.838,6.1,2.9,3.2,47.8,49.5,18.5,12.3,0.34,10.8,42.3,5.3,2.7,2.5,51.9,0.9,0.2,0.7,23.1,0.14
47,"South Florida Bulls",15,11.4,13.8,9.5,0.836,7.9,3.3,4.7,41.2,43.7,17,15.2,0.41,11.7,41.5,7.1,2.9,4.2,40.6,0.9,0.4,0.5,46.2,0.11
48,"West Georgia Wolves",13,7.9,9.1,6.6,0.835,4,2.2,1.8,53.8,54.8,32,21.4,0.77,19.4,42.7,3.6,2.1,1.5,57.4,0.4,0.1,0.3,20,0.1
49,"Arizona Wildcats",14,9.8,11.7,8.1,0.832,7.1,2.8,4.4,39,41,14.6,15.3,0.39,12.4,40.9,6.1,2.5,3.6,41.2,1.1,0.3,0.8,26.7,0.15
50,"Oregon State Beavers",16,8.1,10.2,6.8,0.831,6.1,2.8,3.4,44.9,49,18.5,8.5,0.19,6.9,38.5,4.9,2.3,2.7,45.6,1.2,0.5,0.7,42.1,0.19
51,"Liberty Flames",12,11,13.5,9.1,0.826,8.6,3.6,5,41.7,46.6,16.7,8.3,0.17,6.1,37.9,6.3,2.8,3.6,43.4,2.3,0.8,1.4,37,0.26
52,"Jacksonville State Gamecocks",13,10.5,12.9,8.6,0.824,8,3.5,4.5,43.3,47.1,16.9,8.1,0.19,7.4,38.2,6,2.8,3.2,47.4,2,0.6,1.4,30.8,0.25
53,"Oklahoma State Cowgirls",16,12.6,14.3,10.4,0.822,8.5,3.9,4.6,45.6,46.7,21.3,13.4,0.37,9.9,41.1,7,3.7,3.3,52.7,1.5,0.2,1.3,12.5,0.18
53,"Mississippi Rebels",15,8.6,9.8,7.1,0.822,6.3,2.7,3.6,43.2,44.7,14.7,12.4,0.33,10.1,42.6,5.5,2.5,3,45.8,0.8,0.2,0.6,25,0.13
55,"Montana Lady Griz",13,8.8,11.5,7.2,0.817,6.3,2.7,3.6,42.7,44.5,20,11.3,0.28,9.6,39.1,5.3,2.5,2.8,46.4,1,0.2,0.8,23.1,0.16
55,"St. John's Red Storm",16,11.6,15.3,9.5,0.817,8.1,3.6,4.5,44.2,48.8,21.5,10.2,0.28,8.6,38.7,6.3,2.8,3.5,44.6,1.8,0.8,1,42.9,0.22
55,"Clemson Tigers",15,13.5,17.8,11,0.817,9.6,4.3,5.3,44.4,47.2,17.3,13.4,0.35,12.9,40.1,7.4,3.7,3.7,50.5,2.2,0.5,1.7,24.2,0.23
58,"Washington Huskies",14,8.9,10.9,7.3,0.816,7.1,2.7,4.4,38,44,15.2,6.4,0.14,6.4,35.2,4.7,1.9,2.9,39.4,2.4,0.9,1.6,35.3,0.34
59,"Army Black Knights",13,4.8,6.3,3.9,0.81,3.5,1.5,1.9,44.4,52.2,23.8,4.8,0.11,4.8,34.9,2.2,1,1.2,46.4,1.3,0.5,0.8,41.2,0.38
60,"American University Eagles",13,5.2,6.9,4.2,0.806,3.8,1.6,2.2,42,47,19.4,7.5,0.18,4.5,37.3,2.8,1.2,1.6,43.2,1,0.4,0.6,38.5,0.26
61,"Youngstown State Penguins",13,6.7,8.4,5.4,0.805,5.5,2.2,3.4,38.9,44.4,13.8,4.6,0.1,4.6,35.6,4.3,1.5,2.8,35.7,1.2,0.6,0.6,50,0.22
62,"Missouri Tigers",16,11.4,14,9.2,0.803,8.3,3.3,5,39.8,42.1,16.9,14.2,0.34,12.6,38.8,6.7,2.9,3.8,43.9,1.6,0.4,1.3,23.1,0.2
62,"North Carolina Tar Heels",16,8.3,9.8,6.6,0.803,6.8,2.6,4.3,37.6,41.3,9.8,9.1,0.2,7.6,37.9,5.4,2.1,3.4,37.9,1.4,0.5,0.9,36.4,0.2
62,"Iowa Hawkeyes",14,5.1,5.9,4.1,0.803,3.7,1.5,2.2,40.4,43.3,15.5,14.1,0.35,12.7,40.8,2.9,1.3,1.6,45,0.9,0.2,0.6,25,0.23
65,"Illinois-Chicago Flames",14,11.1,14.5,8.9,0.801,8.8,3.7,5.1,42.3,43.5,13.5,9.6,0.22,6.4,39.7,7.6,3.5,4.1,45.8,1.1,0.2,0.9,18.8,0.13
65,"Northern Arizona Lumberjacks",15,10.7,12.1,8.6,0.801,8.4,3.3,5.1,39.7,43.7,14.3,9.9,0.22,9.3,37.9,6.9,2.7,4.2,38.8,1.5,0.7,0.9,43.5,0.18
67,"Western Illinois Leathernecks",13,7.7,9,6.2,0.8,5.9,2.2,3.8,36.4,40.9,14,12,0.27,10,37,4.7,1.6,3.1,34.4,1.2,0.5,0.7,43.8,0.21
67,"Vermont Catamounts",17,13.5,18.7,10.8,0.8,10.8,4.5,6.3,41.8,44.3,15.7,5.7,0.13,5.7,37.8,8.7,4,4.7,45.9,2.1,0.5,1.6,25,0.2
69,"Virginia Cavaliers",14,7,8.4,5.6,0.796,4.7,1.9,2.8,40.9,45.5,19.4,14.3,0.39,11.2,37.8,3,1.5,1.5,50,1.7,0.4,1.3,25,0.36
70,"Oregon Ducks",16,11.2,13.2,8.9,0.793,8.6,3.9,4.7,45.3,45.6,17.3,8.4,0.19,7.8,39.7,8.1,3.8,4.3,47.3,0.5,0.1,0.4,12.5,0.06
71,"UC Riverside Highlanders",13,8.8,10.9,7,0.791,6.8,2.8,4.1,40.4,43.3,17.4,7.8,0.17,7,36.5,5.1,2.4,2.7,47,1.8,0.4,1.4,21.7,0.26
72,"Northern Colorado Bears",15,10.4,11.9,8.2,0.788,7.1,3.1,4.1,43,47.2,23.7,10.9,0.28,10.9,37.2,5.4,2.5,2.9,45.7,1.7,0.6,1.1,34.6,0.24
73,"UAB Blazers",15,11.6,14.3,9.1,0.787,7.9,3.4,4.5,43.2,46.2,21.3,11.5,0.34,10.9,39.7,6.1,2.9,3.1,48.4,1.8,0.5,1.3,25.9,0.23
73,"Delaware Fightin Blue Hens",13,13,15.2,10.2,0.787,10.1,3.9,6.2,38.9,41.2,13.6,10.7,0.25,10.1,39.1,8.2,3.5,4.7,42.5,1.9,0.5,1.5,24,0.19
73,"Vanderbilt Commodores",14,12.1,13.8,9.5,0.787,10.1,3.6,6.5,35.9,41.2,10.1,7.1,0.15,6.5,35.5,7.1,2.6,4.6,36,3,1.1,1.9,35.7,0.3
76,"UC Irvine Anteaters",15,7.8,9.7,6.1,0.786,5.1,1.7,3.3,34.2,36.2,17.1,19.7,0.58,17.1,39.3,4.2,1.5,2.7,36.5,0.9,0.2,0.7,23.1,0.17
77,"Long Island University Sharks",12,8.1,9.4,6.3,0.784,5.8,2.1,3.8,35.7,41.4,16.5,14.4,0.37,11.3,37.1,3.8,1.4,2.3,37.8,2.1,0.7,1.4,32,0.36
78,"N.J.I.T. Highlanders",15,8,10,6.3,0.783,5.4,2.6,2.8,48.1,52.5,25.8,8.3,0.22,8.3,37.5,4.1,2.1,2,51.6,1.3,0.5,0.8,36.8,0.23
78,"Wisconsin Badgers",14,8.2,10,6.4,0.783,5.9,2.3,3.6,39,42.1,18.3,12.2,0.33,11.3,37.4,4.1,1.9,2.2,46.6,1.7,0.4,1.4,20.8,0.29
80,"Cal State Northridge Matadors",13,12.3,14.1,9.6,0.781,8.8,3.5,5.3,40,47.4,21.3,10,0.23,7.5,35.6,5.4,2.2,3.2,41.4,3.5,1.3,2.2,37.8,0.39
80,"Robert Morris Colonials",13,8.1,10.1,6.3,0.781,5.1,2.3,2.8,45.5,45.5,24.8,16.2,0.45,13.3,41,4.2,2.3,1.9,54.5,0.8,0,0.8,0,0.17
80,"George Washington Revolutionaries",16,7.1,9.1,5.6,0.781,4.8,2,2.8,41.6,44.2,22.8,11.4,0.31,11.4,37.7,4.2,1.8,2.4,41.8,0.6,0.3,0.4,40,0.13
83,"Wofford Terriers",14,12.5,14.8,9.7,0.777,10.2,3.9,6.4,37.8,40.9,10.3,8.6,0.2,6.9,37.7,8.3,3.2,5.1,38.8,1.9,0.6,1.3,33.3,0.19
83,"Murray State Racers",13,10,10.9,7.8,0.777,7.8,2.8,5.1,35.3,37.3,13.8,11.5,0.25,10.8,35.4,5.6,2.5,3.2,43.8,2.2,0.3,1.9,13.8,0.28
83,"Hawaii Warriors",14,8.6,10.7,6.7,0.777,5.8,2.6,3.1,45.7,50,26.4,9.9,0.25,9.9,36.4,4.4,2.1,2.3,48.4,1.4,0.5,0.9,36.8,0.23
83,"Wake Forest Demon Deacons",15,6.3,8,4.9,0.777,4.1,1.8,2.3,44.3,46.7,27.7,11.7,0.3,11.7,36.2,3.5,1.6,1.9,45.3,0.5,0.2,0.3,37.5,0.13
87,"Mercyhurst Lakers",12,5.6,7.2,4.3,0.776,4.1,1.6,2.5,38.8,42.9,17.9,13.4,0.31,11.9,37.3,2.8,1.3,1.6,44.1,1.3,0.3,0.9,26.7,0.31
88,"Texas-(Austin) Longhorns",16,11.1,12.5,8.6,0.775,9.3,3.7,5.6,39.9,41.2,10.7,7.9,0.17,7.3,38.2,8.4,3.4,4.9,41,0.9,0.3,0.6,28.6,0.09
88,"Bucknell Bison",13,6.2,8.5,4.8,0.775,4.1,1.8,2.3,43.4,44.3,26.3,12.5,0.3,11.3,36.3,3.1,1.7,1.4,55,1,0.1,0.9,7.7,0.25
90,"Georgetown Hoyas",13,9.8,11.5,7.6,0.773,7.3,2.6,4.7,35.8,40,15.6,13.3,0.33,13.3,35.9,5.5,2,3.5,36.1,1.8,0.6,1.2,34.8,0.24
91,"Tennessee-Martin Skyhawks",13,11.5,13.5,8.8,0.772,8.6,3.1,5.5,35.7,39.7,15.4,10.7,0.27,10.7,36.2,6,2.4,3.6,39.7,2.6,0.7,1.9,26.5,0.3
91,"Eastern Michigan Eagles",12,10.6,12.7,8.2,0.772,7.3,3,4.3,40.9,43.2,22.8,11,0.27,8.7,36.2,6,2.7,3.3,44.4,1.3,0.3,1,25,0.18
93,"Longwood Lancers",14,9.6,10.1,7.4,0.77,7.5,2.9,4.6,39,42.4,14.1,8.9,0.22,6.7,37.8,6,2.4,3.6,40.5,1.5,0.5,1,33.3,0.2
94,"Boise State Broncos",15,14.4,17.1,11.1,0.769,10.5,4.1,6.4,39.2,43.4,18.5,9.3,0.23,6,36.6,8,3.3,4.7,40.8,2.5,0.9,1.7,34.2,0.24
95,"Fordham Rams",14,11.7,12.9,9,0.768,8.3,3.1,5.2,37.1,40.9,19.5,12.8,0.33,10.4,36,6.1,2.4,3.6,40,2.2,0.6,1.6,29,0.27
95,"Cincinnati Bearcats",13,10.9,12.4,8.4,0.768,8.7,3.1,5.6,35.4,39.4,14.8,9.9,0.2,9.2,33.8,7,2.4,4.6,34.1,1.7,0.7,1,40.9,0.19
97,"Duke Blue Devils",14,9.4,10.7,7.1,0.763,6.7,2.4,4.4,35.1,41,19.8,10.7,0.28,7.6,33.6,4.6,1.6,3,34.4,2.1,0.8,1.4,36.7,0.32
98,"East Texas A&M Lions",12,8.6,10.2,6.5,0.757,6.6,2.3,4.3,34.2,37.3,14.6,12.6,0.28,12.6,35,5.6,1.8,3.8,32.8,1,0.4,0.6,41.7,0.15
98,"Kennesaw State Fighting Owls",12,8.6,10.4,6.5,0.757,5.7,2.2,3.5,38.2,41.2,20.4,14.6,0.44,10.7,37.9,5,1.8,3.2,36.7,0.7,0.3,0.3,50,0.12
98,"Illinois State Redbirds",14,8.2,9.7,6.2,0.757,5.9,2.3,3.6,39,40.9,20.9,12.2,0.28,10.4,35.7,5.5,2.1,3.4,37.7,0.4,0.2,0.1,60,0.06
101,"Belmont Bruins",14,7.6,9.1,5.7,0.755,5.4,1.8,3.6,32.9,36.8,14.2,17,0.43,15.1,37.7,4.1,1.4,2.7,33.3,1.4,0.4,0.9,31.6,0.25
102,"Saint Joseph's Hawks",14,4.9,6.3,3.7,0.754,3.4,1.2,2.2,35.4,37.5,18.8,13,0.38,11.6,36.2,3,1.1,1.9,35.7,0.4,0.1,0.3,33.3,0.13
103,"San Jose State Spartans",15,5.1,6.1,3.9,0.753,3.7,1.4,2.3,37.5,39.3,18.2,13,0.29,13,36.4,3.1,1.3,1.9,40.4,0.6,0.1,0.5,22.2,0.16
103,"Southeast Missouri State Redhawks",13,6.8,7.9,5.2,0.753,4.5,1.8,2.7,39.7,44,23.6,12.4,0.36,11.2,37.1,3.6,1.4,2.2,38.3,0.8,0.4,0.5,45.5,0.19
105,"Stetson Hatters",12,9.1,11.4,6.8,0.752,6.9,2.8,4.2,39.8,41.6,18.3,10.1,0.22,9.2,35.8,5.8,2.5,3.3,42.9,1.1,0.3,0.8,23.1,0.16
106,"William & Mary Tribe",12,9.7,11.8,7.3,0.75,7.9,2.8,5.2,34.7,37.9,10.3,11.2,0.23,8.6,35.3,6.3,2.3,4,36,1.7,0.5,1.2,30,0.21
106,"UMBC Retrievers",13,8.6,9.9,6.5,0.75,6.3,2.3,4,36.6,39.6,17,12.5,0.3,12.5,36.6,5.2,1.9,3.2,37.3,1.2,0.4,0.8,33.3,0.18
108,"Baylor Bears",15,14.1,16.9,10.5,0.749,9.4,3.5,5.9,37.6,40.8,21.3,13.7,0.4,10.4,36,6.8,2.9,3.9,43.1,2.6,0.6,2,23.1,0.28
109,"Virginia Commonwealth Rams",14,11.1,13.3,8.3,0.748,7.3,2.7,4.6,37.3,40.2,23.2,14.2,0.38,11.6,35.5,5.7,2.3,3.4,40,1.6,0.4,1.1,27.3,0.22
110,"USC Upstate Spartans",15,5,6.1,3.7,0.747,3.9,1.5,2.5,37.3,44.1,18.7,2.7,0.07,2.7,32,3,0.9,2.1,31.1,0.9,0.5,0.4,57.1,0.24
111,"Utah State Aggies",13,9.4,11.5,7,0.746,6.4,2.4,4,37.3,39.8,19.7,13.1,0.37,13.1,36.1,4.8,2.1,2.8,42.9,1.5,0.3,1.2,20,0.24
112,"Washington State Cougars",16,12.4,15.8,9.3,0.744,9.2,3.6,5.6,38.8,41.2,19.6,9,0.21,7,35.2,6.6,3.1,3.5,47.2,2.6,0.4,2.1,17.1,0.28
113,"Gonzaga Bulldogs",16,12.9,15.7,9.6,0.743,9.5,3.9,5.6,41.4,44.4,20.4,6.3,0.16,4.9,35.4,8.1,3.4,4.8,41.5,1.4,0.6,0.8,40.9,0.14
114,"Texas A&M Aggies",10,12.8,14.6,9.5,0.742,9.8,3.6,6.2,36.7,37.8,11.7,14.8,0.35,14.1,37.5,9.1,3.4,5.7,37.4,0.7,0.2,0.5,28.6,0.07
115,"Oral Roberts Golden Eagles",15,3.6,4,2.7,0.741,2.7,1.1,1.6,41.5,42.7,18.5,7.4,0.17,7.4,37,2.4,1.1,1.3,44.4,0.3,0.1,0.3,20,0.12
116,"Louisville Cardinals",16,11.1,12.7,8.2,0.74,8.5,3.3,5.3,38.2,39.3,16.4,9,0.21,8.5,35.6,7.3,3.1,4.3,41.9,1.2,0.2,1,15.8,0.14
117,"Miami (OH) RedHawks",14,8.5,10.6,6.3,0.739,5.8,2.6,3.1,45.7,47.5,26.9,5,0.15,3.4,36.1,5,2.4,2.6,48.6,0.8,0.2,0.6,27.3,0.14
117,"Nicholls State Colonels",12,11.5,13.5,8.5,0.739,8.6,2.8,5.8,33,36.9,15.9,12.3,0.3,11.6,34.1,5.4,2.2,3.3,40,3.2,0.7,2.5,21.1,0.37
119,"San Diego State Aztecs",13,13.2,16.9,9.8,0.738,9.4,3.7,5.7,39.3,42.2,21.5,8.1,0.22,5.2,35.5,7.8,3.2,4.6,40.6,1.6,0.5,1.1,33.3,0.17
120,"Stanford Cardinal",15,10.4,13,7.7,0.737,8.4,3.1,5.3,36.5,38.9,14.1,6.4,0.14,5.8,34.6,6.7,2.7,4,40,1.7,0.4,1.3,23.1,0.21
120,"UCF Knights",13,8.8,10.4,6.5,0.737,5.5,2,3.5,36.1,36.1,20.2,18.4,0.56,15.8,38.6,5.5,2,3.5,36.6,0.1,0,0.1,0,0.01
122,"Saint Mary's Gaels",16,9.3,11.9,6.8,0.736,6.6,2.6,3.9,40,42.4,19.6,11.5,0.3,9.5,37.2,6,2.3,3.7,38.5,0.6,0.3,0.3,55.6,0.09
122,"Boston University Terriers",13,8.5,11.6,6.2,0.736,5.6,2.4,3.2,42.5,44.5,23.6,14.5,0.37,14.5,37.3,4.6,2.2,2.5,46.7,1,0.2,0.8,23.1,0.18
122,"Georgia Southern Eagles",14,13.8,16.5,10.1,0.736,9.9,3.6,6.3,36.2,38,16.6,13.5,0.36,10.4,37.3,7.9,3.2,4.6,40.9,2,0.4,1.6,17.9,0.2
125,"UC San Diego Tritons",13,15.3,18.6,11.2,0.734,11.6,4.4,7.2,37.7,41.4,17.6,9.5,0.21,7.5,34.7,9.5,3.5,5.9,37.4,2.2,0.8,1.3,39.3,0.19
126,"Cleveland State Vikings",16,7.3,8.8,5.3,0.733,5.6,1.9,3.8,33.3,37.2,12.9,12.1,0.29,10.3,35.3,4.1,1.4,2.7,34.8,1.5,0.4,1.1,29.2,0.27
127,"Indiana University - Indianapolis Jaguars",14,4,4.5,2.9,0.732,2.4,0.9,1.4,39.4,40.9,25,16.1,0.55,14.3,39.3,1.6,0.9,0.8,52.2,0.7,0.1,0.6,10,0.3
128,"Harvard Crimson",14,11.4,13.5,8.4,0.731,7.9,3.1,4.9,38.7,41.9,22.5,8.8,0.24,7.5,35,6.9,2.6,4.3,37.5,1.1,0.5,0.6,46.7,0.14
