sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
111,"Princeton Tigers",13,7.5,9.2,7.7,1.02,6.4,3.1,3.3,48.2,48.2,5.1,14.3,0.29,14.3,51,6.4,3.1,3.3,48.2,0,0,0,,0
121,"Texas State Bobcats",11,7.8,9.1,7.5,0.953,5.7,3.4,2.4,58.7,58.7,19.8,8.1,0.21,8.1,48.8,5.7,3.4,2.4,58.7,0,0,0,,0
121,"Loyola Marymount Lions",11,7.3,9.1,7.8,1.075,5.9,3.4,2.5,56.9,56.9,7.5,12.5,0.28,12.5,57.5,5.9,3.4,2.5,56.9,0,0,0,,0
121,"Tarleton State Texans",11,8,9.1,7.2,0.898,6,2.9,3.1,48.5,48.5,13.6,12.5,0.32,12.5,46.6,6,2.9,3.1,48.5,0,0,0,,0
121,"Southern Illinois Salukis",10,7.8,9.1,7.6,0.974,6.2,3.1,3.1,50,50,10.3,11.5,0.27,11.5,50,6.2,3.1,3.1,50,0,0,0,,0
121,"North Alabama Lions",11,7.7,9.1,7.9,1.024,6.3,3.4,2.9,53.6,53.6,11.8,11.8,0.23,11.8,49.4,6.3,3.4,2.9,53.6,0,0,0,,0
126,"Western Michigan Broncos",10,7.4,9,7.6,1.027,5.7,3.3,2.4,57.9,57.9,10.8,18.9,0.4,17.6,52.7,5.7,3.3,2.4,57.9,0,0,0,,0
126,"Florida International Panthers",10,8.4,9,8.4,1,7,3.4,3.6,48.6,48.6,8.3,16.7,0.3,15.5,48.8,7,3.4,3.6,48.6,0,0,0,,0
126,"Howard Bison",15,7.4,9,7.7,1.045,5.7,3.1,2.6,54.1,54.1,9,15.3,0.39,15.3,54.1,5.7,3.1,2.6,54.1,0,0,0,,0
126,"Southern Indiana Screaming Eagles",11,7.8,9,7.7,0.988,6.5,3.4,3.1,52.1,52.1,10.5,11.6,0.23,11.6,48.8,6.5,3.4,3.1,52.1,0,0,0,,0
130,"South Florida Bulls",13,7.4,8.9,8.6,1.167,5.8,3.8,2.1,64.5,64.5,11.5,10.4,0.25,9.4,60.4,5.8,3.8,2.1,64.5,0,0,0,,0
130,"Campbell Fighting Camels",15,7.5,8.9,7.5,1.009,5.9,3.1,2.8,52.8,52.8,8.9,17.9,0.37,15.2,50.9,5.9,3.1,2.8,52.8,0,0,0,,0
130,"SIU Edwardsville Cougars",12,7.3,8.9,7.3,1,5.9,3,2.9,50.7,50.7,8,12.6,0.28,11.5,50.6,5.9,3,2.9,50.7,0,0,0,,0
130,"Cincinnati Bearcats",11,7.8,8.9,7.6,0.977,6.7,3.4,3.4,50,50,7,9.3,0.19,9.3,50,6.7,3.4,3.4,50,0,0,0,,0
130,"Denver Pioneers",13,7.2,8.9,7.1,0.979,5.8,3.1,2.7,53.3,53.3,11.7,10.6,0.24,9.6,50,5.8,3.1,2.7,53.3,0,0,0,,0
130,"New Mexico Lobos",11,7.7,8.9,7.7,1,5,2.7,2.3,54.5,54.5,15.3,23.5,0.67,21.2,52.9,5,2.7,2.3,54.5,0,0,0,,0
130,"Indiana University - Indianapolis Jaguars",12,8,8.9,6.4,0.802,5.8,2.3,3.5,39.1,39.1,11.5,19.8,0.51,19.8,43.8,5.8,2.3,3.5,39.1,0,0,0,,0
130,"Chattanooga Mocs",12,7,8.9,7.5,1.071,5.2,2.8,2.3,54.8,54.8,9.5,20.2,0.5,17.9,56,5.2,2.8,2.3,54.8,0,0,0,,0
138,"Oklahoma Sooners",13,8.8,8.8,10.2,1.158,7,4.3,2.7,61.5,61.5,6.1,16.7,0.38,14.9,61.4,7,4.3,2.7,61.5,0,0,0,,0
138,"Long Beach State 49ers",11,7.1,8.8,5.9,0.833,5.6,2.6,3,46.8,46.8,15.4,6.4,0.15,6.4,42.3,5.6,2.6,3,46.8,0,0,0,,0
138,"Southern University Jaguars",11,7.2,8.8,7.4,1.025,6,3.3,2.7,54.5,54.5,8.9,10.1,0.21,8.9,53.2,6,3.3,2.7,54.5,0,0,0,,0
138,"Texas-(San Antonio) Roadrunners",11,7.4,8.8,7.5,1.012,6.1,3.4,2.7,55.2,55.2,9.9,8.6,0.19,8.6,51.9,6.1,3.4,2.7,55.2,0,0,0,,0
138,"Chicago State Cougars",11,7.5,8.8,6,0.805,5.2,2.2,3,42.1,42.1,14.6,19.5,0.51,18.3,42.7,5.2,2.2,3,42.1,0,0,0,,0
143,"Dartmouth Big Green",11,6.5,8.7,6.9,1.056,5.1,2.8,2.3,55.4,55.4,13.9,13.9,0.29,13.9,51.4,5.1,2.8,2.3,55.4,0,0,0,,0
143,"Kentucky Wildcats",13,7.2,8.7,8.5,1.183,6.2,3.7,2.5,60,60,6.5,10.8,0.21,10.8,59.1,6.2,3.7,2.5,60,0,0,0,,0
143,"West Virginia Mountaineers",13,7.6,8.7,8,1.051,5.8,3.3,2.5,57.3,57.3,10.1,16.2,0.4,16.2,56.6,5.8,3.3,2.5,57.3,0,0,0,,0
143,"USC Upstate Spartans",13,7.1,8.7,5.9,0.837,5.5,2.5,3,45.8,45.8,16.3,9.8,0.19,9.8,41.3,5.5,2.5,3,45.8,0,0,0,,0
143,"Cal State Bakersfield Roadrunners",12,7.5,8.7,5.6,0.744,5.6,2.3,3.3,40.3,40.3,15.6,12.2,0.3,11.1,38.9,5.6,2.3,3.3,40.3,0,0,0,,0
143,"Xavier Musketeers",12,6.9,8.7,7.6,1.096,5.8,3.3,2.4,58,58,8.4,9.6,0.22,8.4,56.6,5.8,3.3,2.4,58,0,0,0,,0
143,"Idaho Vandals",13,8.1,8.7,8.7,1.076,6.9,3.9,3,56.7,56.7,7.6,6.7,0.16,6.7,55.2,6.9,3.9,3,56.7,0,0,0,,0
143,"Elon Phoenix",11,7.4,8.7,8,1.086,5.8,3.5,2.4,59.4,59.4,9.9,14.8,0.33,13.6,56.8,5.8,3.5,2.4,59.4,0,0,0,,0
151,"South Dakota State Jackrabbits",14,6.9,8.6,8.8,1.281,5.4,3.3,2.1,61.3,61.3,5.2,20.8,0.48,19.8,64.6,5.4,3.3,2.1,61.3,0,0,0,,0
151,"Eastern Kentucky Colonels",12,7.3,8.6,7,0.955,5.8,3.2,2.7,54.3,54.3,13.6,8,0.19,8,48.9,5.8,3.2,2.7,54.3,0,0,0,,0
151,"Presbyterian Blue Hose",12,7.4,8.6,5.5,0.742,5.4,2.1,3.3,38.5,38.5,13.5,14.6,0.38,13.5,41.6,5.4,2.1,3.3,38.5,0,0,0,,0
151,"Arkansas Razorbacks",14,7.9,8.6,9,1.135,6.6,3.7,2.9,55.9,55.9,7.2,12.6,0.26,11.7,55.9,6.6,3.7,2.9,55.9,0,0,0,,0
155,"Texas-(Arlington) Mavericks",12,7.2,8.5,6.3,0.884,5.6,2.7,2.9,47.8,47.8,12.8,10.5,0.25,8.1,45.3,5.6,2.7,2.9,47.8,0,0,0,,0
155,"Ohio Bobcats",9,7.7,8.5,6.8,0.884,6,2.4,3.6,40.7,40.7,4.3,18.8,0.46,17.4,47.8,6,2.4,3.6,40.7,0,0,0,,0
155,"Hawaii Warriors",12,6.9,8.5,6.6,0.952,5.6,2.8,2.8,49.3,49.3,12,13.3,0.25,13.3,47,5.6,2.8,2.8,49.3,0,0,0,,0
155,"Texas A&M-(Corpus Christi) Islanders",9,7,8.5,8.7,1.238,6,3.9,2.1,64.8,64.8,1.6,20.6,0.39,20.6,63.5,6,3.9,2.1,64.8,0,0,0,,0
159,"UC Davis Aggies",12,6.8,8.4,7.5,1.111,5.8,3.3,2.4,58,58,6.2,11.1,0.23,9.9,56.8,5.8,3.3,2.4,58,0,0,0,,0
159,"Illinois Fighting Illini",12,7,8.4,9.8,1.405,6,4,2,66.7,66.7,2.4,19,0.36,17.9,69,6,4,2,66.7,0,0,0,,0
159,"Texas-(Rio Grande Valley) Vaqueros",11,7.1,8.4,7,0.987,5.2,2.7,2.5,52.6,52.6,12.8,14.1,0.39,12.8,52.6,5.2,2.7,2.5,52.6,0,0,0,,0
159,"Michigan Wolverines",11,7.9,8.4,9.2,1.161,6.2,3.5,2.6,57.4,57.4,8,18.4,0.41,16.1,58.6,6.2,3.5,2.6,57.4,0,0,0,,0
159,"Robert Morris Colonials",11,6.8,8.4,7.8,1.147,5.6,3.4,2.3,59.7,59.7,9.3,10.7,0.23,10.7,57.3,5.6,3.4,2.3,59.7,0,0,0,,0
159,"Utah Utes",13,6.8,8.4,8.2,1.191,5.2,3.6,1.5,70.1,70.1,15.7,14.6,0.31,14.6,61.8,5.2,3.6,1.5,70.1,0,0,0,,0
159,"San Francisco Dons",11,7.4,8.4,7.2,0.975,5.1,3.1,2,60.7,60.7,19.8,12.3,0.34,11.1,50.6,5.1,3.1,2,60.7,0,0,0,,0
159,"Oklahoma State Cowgirls",14,7.4,8.4,8.4,1.125,5.9,3.3,2.6,56.1,56.1,7.7,18.3,0.4,18.3,56.7,5.9,3.3,2.6,56.1,0,0,0,,0
159,"Morgan State Bears",15,6.5,8.4,4.8,0.742,5,1.9,3.1,38.7,38.7,10.3,15.5,0.36,15.5,39.2,5,1.9,3.1,38.7,0,0,0,,0
159,"North Carolina A&T Aggies",10,7.3,8.4,8.1,1.11,5.9,3.4,2.5,57.6,57.6,8.2,15.1,0.32,15.1,56.2,5.9,3.4,2.5,57.6,0,0,0,,0
159,"Mercer Bears",15,7.1,8.4,5.9,0.83,5.5,2.6,2.9,47.6,47.6,17,11.3,0.22,11.3,41.5,5.5,2.6,2.9,47.6,0,0,0,,0
159,"Colgate Raiders",11,6.6,8.4,5.3,0.795,5,2.2,2.8,43.6,43.6,16.4,9.6,0.24,8.2,41.1,5,2.2,2.8,43.6,0,0,0,,0
171,"Valparaiso University",12,7.1,8.3,6.8,0.965,5.5,2.9,2.6,53,53,15.3,12.9,0.26,12.9,48.2,5.5,2.9,2.6,53,0,0,0,,0
171,"Tennessee-Martin Skyhawks",11,7,8.3,8.5,1.208,5.8,3.6,2.2,62.5,62.5,3.9,15.6,0.34,15.6,64.9,5.8,3.6,2.2,62.5,0,0,0,,0
171,"Butler Bulldogs",13,6.5,8.3,8.6,1.318,5.7,3.8,1.8,67.6,67.6,5.9,10.6,0.2,9.4,64.7,5.7,3.8,1.8,67.6,0,0,0,,0
171,"Akron Zips",11,7.3,8.3,6.7,0.925,5.3,2.7,2.5,51.7,51.7,16.3,16.3,0.38,16.3,47.5,5.3,2.7,2.5,51.7,0,0,0,,0
171,"Utah Valley Wolverines",11,7.1,8.3,6,0.846,5.3,2.2,3.1,41.4,41.4,11.5,14.1,0.38,12.8,44.9,5.3,2.2,3.1,41.4,0,0,0,,0
171,"Alabama State Hornets",10,7.4,8.3,5.6,0.757,5.7,2.3,3.4,40.4,40.4,9.5,13.5,0.35,10.8,40.5,5.7,2.3,3.4,40.4,0,0,0,,0
177,"South Alabama Jaguars",12,7.4,8.2,6.6,0.888,5.7,2.8,2.9,48.5,48.5,12.4,11.2,0.29,11.2,47.2,5.7,2.8,2.9,48.5,0,0,0,,0
177,"St. Bonaventure Bonnies",13,6.6,8.2,6.8,1.035,5.5,2.9,2.5,53.5,53.5,8.1,12.8,0.27,12.8,53.5,5.5,2.9,2.5,53.5,0,0,0,,0
177,"Radford Highlanders",15,7.3,8.2,6.7,0.927,5.7,2.9,2.7,51.8,51.8,12.8,12.8,0.28,11.9,47.7,5.7,2.9,2.7,51.8,0,0,0,,0
