sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
85,"Marquette Golden Eagles",12,3.8,4.6,3.3,0.867,3.5,1.4,2.1,40.5,42.9,2.2,6.7,0.12,6.7,42.2,3,1.3,1.8,41.7,0.5,0.2,0.3,33.3,0.14
85,"California Golden Bears",13,3.6,4.6,2.6,0.723,2.8,1,1.8,35.1,36.5,12.8,17,0.32,14.9,36.2,2.7,0.9,1.8,34.3,0.2,0.1,0.1,50,0.05
92,"Texas State Bobcats",11,3.8,4.5,3.6,0.952,2.9,1.4,1.5,46.9,48.4,9.5,16.7,0.41,16.7,45.2,2.7,1.3,1.5,46.7,0.2,0.1,0.1,50,0.06
92,"Mercer Bears",15,3.7,4.5,3.7,0.982,2.7,1.3,1.3,50,52.5,16.1,17.9,0.43,14.3,48.2,2.5,1.2,1.3,48.6,0.2,0.1,0.1,66.7,0.08
92,"Indiana Hoosiers",13,3.7,4.5,2.8,0.771,2.9,1.1,1.8,36.8,36.8,8.3,18.8,0.39,14.6,39.6,2.6,1.1,1.5,41.2,0.3,0,0.3,0,0.11
92,"Robert Morris Colonials",11,3.6,4.5,2.2,0.6,2.9,0.7,2.2,25,25,5,15,0.38,15,32.5,2.6,0.7,1.9,27.6,0.3,0,0.3,0,0.09
92,"Stony Brook Seawolves",13,3.5,4.5,3.2,0.891,2.7,1.3,1.4,48.6,51.4,13,10.9,0.29,10.9,43.5,2.5,1.2,1.4,45.5,0.2,0.2,0,100,0.06
92,"Colgate Raiders",11,3.7,4.5,3,0.805,2.7,0.9,1.8,33.3,33.3,4.9,26.8,0.67,24.4,41.5,2.6,0.9,1.7,34.5,0.1,0,0.1,0,0.03
92,"Iowa State Cyclones",13,3.6,4.5,2.1,0.574,2.2,0.5,1.8,20.7,22.4,21.3,17,0.55,14.9,29.8,1.9,0.4,1.5,20,0.3,0.1,0.2,25,0.14
92,"Gonzaga Bulldogs",13,3.5,4.5,2,0.565,2.9,0.8,2.1,28.9,28.9,13,8.7,0.16,8.7,26.1,2.7,0.8,1.8,31.4,0.2,0,0.2,0,0.08
92,"Charleston Cougars",11,3.7,4.5,3.1,0.829,3.1,1.1,2,35.3,36.8,7.3,19.5,0.35,19.5,39,2.8,1,1.8,35.5,0.3,0.1,0.2,33.3,0.09
101,"Dayton Flyers",12,3.7,4.4,3.5,0.955,2.6,1.1,1.5,41.9,43.5,13.6,22.7,0.55,22.7,45.5,2.3,1,1.3,42.9,0.3,0.1,0.2,33.3,0.1
101,"Houston Cougars",12,3.8,4.4,2.3,0.609,2.6,0.8,1.8,32.3,32.3,17.4,15.2,0.45,13,34.8,2.5,0.8,1.7,33.3,0.1,0,0.1,0,0.03
101,"Furman Paladins",12,3.9,4.4,3.1,0.787,2.1,0.9,1.2,44,46,17,36.2,1.2,29.8,44.7,1.8,0.8,1,45.5,0.3,0.1,0.2,33.3,0.12
101,"Akron Zips",11,3.9,4.4,2.8,0.721,2.5,0.8,1.7,32.1,35.7,16.3,20.9,0.64,20.9,37.2,1.8,0.6,1.2,35,0.7,0.2,0.5,25,0.29
101,"Georgetown Hoyas",11,3.6,4.4,2.8,0.775,2.5,0.7,1.7,29.6,31.5,15,20,0.56,20,37.5,2.3,0.6,1.6,28,0.2,0.1,0.1,50,0.07
