sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
237,"Grand Canyon University Antelopes",11,14.5,17.6,12.2,0.843,9.7,4.2,5.5,43,49.5,22,11.9,0.34,8.2,39.6,6.9,2.9,4,42.1,2.8,1.3,1.5,45.2,0.29
237,"Iona Gaels",12,14.3,17.6,12.3,0.86,11.7,4.7,7,40,45.4,10.5,9.4,0.21,7.6,39.2,7.4,3.4,4,46.1,4.3,1.3,3,29.4,0.36
240,"SIU Edwardsville Cougars",12,14.3,17.5,14.3,1,10.5,5.2,5.3,49.2,55.2,15.8,16.4,0.37,15.2,46.2,7,3.9,3.1,56,3.5,1.3,2.3,35.7,0.33
240,"Saint Joseph's Hawks",10,13.5,17.5,12.3,0.911,10,4.6,5.4,46,52.5,15.6,12.6,0.3,11.1,43,5.6,3.3,2.3,58.9,4.4,1.3,3.1,29.5,0.44
240,"Belmont Bruins",12,14.6,17.5,15,1.029,10.3,5.5,4.8,53.2,61.3,18.9,14.3,0.35,13.1,46.9,6.4,3.8,2.6,59.7,3.9,1.7,2.3,42.6,0.38
240,"Southern Methodist Mustangs",13,15.2,17.5,15.2,1,11.7,5.7,6,48.7,52,12.7,14.2,0.32,11.7,47.2,9.2,4.9,4.2,53.8,2.5,0.8,1.8,30.3,0.22
240,"Charleston Southern Buccaneers",12,13.8,17.5,10.5,0.764,10.3,3.9,6.4,37.9,45.2,20.6,6.1,0.14,5.5,32.7,4.2,2.4,1.8,58,6.2,1.5,4.7,24.3,0.6
245,"Detroit Titans",10,14.2,17.4,13.5,0.951,8.9,4.3,4.6,48.3,52.8,18.3,22.5,0.66,17.6,48.6,6.9,3.5,3.4,50.7,2,0.8,1.2,40,0.22
245,"UC Davis Aggies",12,13.9,17.4,12.9,0.928,10.6,4.7,5.9,44.1,52.4,18,7.8,0.19,7.8,39.5,5.7,2.9,2.8,51.5,4.9,1.8,3.2,35.6,0.46
245,"American University Eagles",11,13,17.4,9.5,0.734,10.1,3.6,6.5,36,44.1,18.2,4.2,0.11,3.5,32.2,4.7,2,2.7,42.3,5.4,1.6,3.7,30.5,0.53
248,"Manhattan Jaspers",10,14,17.3,9.3,0.664,10,3.5,6.5,35,39,20.7,9.3,0.24,8.6,32.1,6.8,2.7,4.1,39.7,3.2,0.8,2.4,25,0.32
248,"Charlotte 49ers",13,14.8,17.3,13.8,0.927,11.1,5.2,5.8,47.2,52.8,17.1,11.4,0.26,10.9,43,7.9,4,3.9,50.5,3.2,1.2,1.9,39,0.28
248,"Holy Cross Crusaders",11,13.5,17.3,11.4,0.845,10.1,4.5,5.6,44.1,49.1,18.9,8.1,0.19,7.4,39.2,6.6,3.5,3.2,52.1,3.5,1,2.5,28.9,0.34
