sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
207,"Appalachian State Mountaineers",11,2.6,3.6,2.8,1.069,2.1,0.9,1.2,43.5,56.5,13.8,10.3,0.22,10.3,41.4,0.7,0.4,0.4,50,1.4,0.5,0.8,40,0.65
207,"Samford Bulldogs",15,2.9,3.6,1.5,0.5,1.9,0.6,1.3,32.1,35.7,27.3,9.1,0.25,6.8,25,1.5,0.5,1,31.8,0.4,0.1,0.3,33.3,0.21
207,"Morgan State Bears",15,3.1,3.6,3,0.978,2.5,0.9,1.6,36.8,39.5,0,19.6,0.45,17.4,47.8,1.7,0.8,0.9,48,0.9,0.1,0.7,15.4,0.34
207,"Valparaiso University",12,3.2,3.6,2.7,0.842,2.9,1.1,1.8,37.1,40,2.6,7.9,0.14,7.9,39.5,2.2,0.9,1.3,42.3,0.8,0.2,0.6,22.2,0.26
207,"Stetson Hatters",9,3,3.6,2.8,0.926,2.3,1,1.3,42.9,47.6,11.1,18.5,0.38,18.5,44.4,1.4,0.8,0.7,53.8,0.9,0.2,0.7,25,0.38
207,"Brigham Young Cougars",13,3.1,3.6,1.2,0.375,2.5,0.5,1.9,21.9,21.9,17.5,2.5,0.06,2.5,20,1.5,0.5,1,35,0.9,0,0.9,0,0.38
207,"Drexel Dragons",11,2.6,3.6,1.5,0.552,2.3,0.6,1.6,28,32,13.8,0,0,0,24.1,1.5,0.5,1,31.3,0.8,0.2,0.6,22.2,0.36
207,"McNeese State Cowgirls",11,2.7,3.6,2.2,0.8,1.7,1,0.7,57.9,63.2,36.7,0,0,0,36.7,1.1,0.8,0.3,75,0.6,0.2,0.5,28.6,0.37
221,"Youngstown State Penguins",12,2.8,3.5,2,0.706,2.1,0.7,1.4,32,38,14.7,11.8,0.32,5.9,32.4,1.2,0.4,0.8,35.7,0.9,0.3,0.7,27.3,0.44
221,"Bowling Green Falcons",12,3.1,3.5,2.3,0.757,2.2,0.8,1.3,38.5,44.2,21.6,8.1,0.23,8.1,35.1,1.8,0.6,1.2,33.3,0.4,0.3,0.2,60,0.19
221,"Kansas State Wildcats",14,2.9,3.5,1.4,0.5,2.1,0.4,1.6,20.7,27.6,22.5,5,0.17,5,20,1.2,0.1,1.1,11.8,0.9,0.3,0.6,33.3,0.41
221,"San Diego Toreros",13,2.7,3.5,1.6,0.6,2.2,0.6,1.5,28.6,35.7,14.3,5.7,0.14,5.7,25.7,1.1,0.3,0.8,28.6,1.1,0.3,0.8,28.6,0.5
221,"Notre Dame Fighting Irish",11,3,3.5,1.8,0.606,2.4,0.6,1.7,26.9,32.7,18.2,6.1,0.12,6.1,24.2,1.2,0.4,0.8,30.8,1.2,0.3,0.9,23.1,0.5
221,"Utah Valley Wolverines",11,3,3.5,3.1,1.03,2.4,1.2,1.2,50,61.5,18.2,3,0.08,3,42.4,1.2,0.6,0.5,53.8,1.2,0.5,0.6,46.2,0.5
221,"Merrimack Warriors",10,3,3.5,2.6,0.867,2.5,0.9,1.6,36,40,6.7,13.3,0.28,13.3,40,1.7,0.7,1,41.2,0.8,0.2,0.6,25,0.32
221,"Saint Francis (PA) Red Flash",11,2.9,3.5,1.9,0.656,2.2,0.7,1.5,33.3,33.3,15.6,9.4,0.25,9.4,34.4,1.5,0.7,0.7,50,0.7,0,0.7,0,0.33
229,"UMBC Retrievers",11,2.8,3.4,2,0.71,2,0.6,1.4,31.8,40.9,16.1,12.9,0.36,12.9,32.3,1,0.3,0.7,27.3,1,0.4,0.6,36.4,0.5
229,"St. Thomas (MN) Tommies",13,2.6,3.4,1.9,0.735,2.1,0.6,1.5,29.6,35.2,11.8,11.8,0.26,11.8,32.4,1.3,0.4,0.9,29.4,0.8,0.2,0.5,30,0.37
229,"Loyola Marymount Lions",11,2.5,3.4,1.8,0.714,1.6,0.7,0.9,44.4,50,32.1,7.1,0.17,7.1,32.1,1.2,0.5,0.6,46.2,0.5,0.2,0.3,40,0.28
229,"Florida Gators",14,2.9,3.4,2.4,0.85,2.1,0.9,1.2,41.4,46.6,17.5,12.5,0.31,10,40,1.6,0.6,0.9,40.9,0.5,0.2,0.3,42.9,0.24
229,"Buffalo Bulls",11,3,3.4,1.7,0.576,2,0.5,1.5,27.3,31.8,24.2,9.1,0.27,3,27.3,0.9,0.4,0.5,40,1.1,0.2,0.9,16.7,0.55
229,"Maine Black Bears",13,2.6,3.4,1.9,0.735,2.1,0.8,1.3,37,42.6,14.7,5.9,0.15,5.9,35.3,1.5,0.5,0.9,36.8,0.6,0.2,0.4,37.5,0.3
229,"Oakland Golden Grizzlies",12,2.8,3.4,2.6,0.939,2.3,1.1,1.2,48.1,51.9,12.1,9.1,0.19,6.1,45.5,1.3,0.9,0.4,68.8,0.9,0.2,0.8,18.2,0.41
236,"Pacific Tigers",11,2.7,3.3,2.3,0.833,2.3,0.8,1.5,36,44,13.3,10,0.16,10,33.3,1.5,0.5,1.1,29.4,0.7,0.4,0.4,50,0.32
236,"Indiana State Sycamores",10,3,3.3,2.1,0.7,2.5,0.7,1.8,28,34,6.7,10,0.24,6.7,33.3,1.3,0.4,0.9,30.8,1.2,0.3,0.9,25,0.48
236,"Saint Louis Billikens",13,3,3.3,2.4,0.795,2.5,1,1.5,39.4,45.5,12.8,5.1,0.09,5.1,33.3,1.6,0.7,0.9,42.9,0.9,0.3,0.6,33.3,0.36
236,"Eastern Washington University",12,2.8,3.3,1.7,0.588,2.1,0.6,1.5,28,30,17.6,11.8,0.28,11.8,29.4,1.4,0.5,0.9,35.3,0.7,0.1,0.6,12.5,0.32
236,"Kansas Jayhawks",13,2.7,3.3,1.8,0.686,2,0.6,1.4,30.8,40.4,20,8.6,0.19,5.7,25.7,1.2,0.2,0.9,20,0.8,0.4,0.5,45.5,0.42
236,"Miami (FL) Hurricanes",12,2.7,3.3,1.8,0.688,2.3,0.8,1.4,37,38.9,12.5,3.1,0.07,3.1,34.4,1.7,0.8,0.9,45,0.6,0.1,0.5,14.3,0.26
236,"Gonzaga Bulldogs",13,2.6,3.3,2.2,0.824,2.1,0.8,1.3,37,40.7,8.8,11.8,0.3,11.8,41.2,1.6,0.6,1,38.1,0.5,0.2,0.3,33.3,0.22
236,"Lehigh Mountain Hawks",11,2.7,3.3,2.4,0.867,1.9,0.9,1,47.6,54.8,23.3,6.7,0.19,3.3,40,1.2,0.6,0.5,53.8,0.7,0.3,0.5,37.5,0.38
236,"Siena Saints",11,2.9,3.3,1.5,0.5,2,0.5,1.5,27.3,29.5,21.9,9.4,0.27,6.3,25,1.4,0.5,0.9,33.3,0.6,0.1,0.5,14.3,0.32
236,"Syracuse Orange",12,2.8,3.3,1.6,0.576,2.1,0.7,1.4,32,34,18.2,6.1,0.16,6.1,30.3,1.3,0.6,0.7,46.7,0.8,0.1,0.8,10,0.4
236,"East Tennessee State Buccaneers",14,2.6,3.3,1.9,0.73,2.1,0.6,1.6,26.7,31.7,8.1,13.5,0.27,10.8,32.4,1.4,0.4,1,26.3,0.8,0.2,0.6,27.3,0.37
236,"Furman Paladins",12,2.9,3.3,2,0.686,2.1,0.7,1.4,32,38,20,8.6,0.24,2.9,31.4,1.4,0.4,1,29.4,0.7,0.3,0.4,37.5,0.32
236,"Elon Phoenix",11,2.7,3.3,1.8,0.667,1.7,0.5,1.3,26.3,26.3,16.7,20,0.63,16.7,33.3,1.5,0.5,1,31.3,0.3,0,0.3,0,0.16
236,"Presbyterian Blue Hose",12,2.8,3.3,1.9,0.697,2.1,0.8,1.3,36,38,15.2,15.2,0.32,12.1,33.3,1.9,0.7,1.3,34.8,0.2,0.1,0.1,50,0.08
236,"Howard Bison",15,2.7,3.3,2.3,0.854,2.3,0.9,1.5,37.1,47.1,9.8,7.3,0.14,4.9,36.6,1.3,0.4,0.9,31.6,1.1,0.5,0.6,43.8,0.46
236,"Houston Cougars",12,2.8,3.3,1.8,0.647,1.8,0.6,1.3,31.8,34.1,23.5,14.7,0.41,11.8,32.4,1.4,0.5,0.9,35.3,0.4,0.1,0.3,20,0.23
236,"UAB Blazers",13,2.7,3.3,1.9,0.714,1.9,0.5,1.4,28,34,14.3,14.3,0.48,14.3,31.4,1.2,0.3,0.9,25,0.7,0.2,0.5,33.3,0.36
236,"Charlotte 49ers",13,2.7,3.3,1.8,0.686,2,0.6,1.4,30.8,36.5,14.3,11.4,0.31,11.4,31.4,1.4,0.4,1,27.8,0.6,0.2,0.4,37.5,0.31
236,"San Jose State Spartans",12,2.8,3.3,2.1,0.735,2.5,0.8,1.7,33.3,36.7,8.8,5.9,0.1,5.9,32.4,1.4,0.7,0.8,47.1,1.1,0.2,0.9,15.4,0.43
236,"Cal State Northridge Matadors",11,2.8,3.3,3.1,1.097,2.1,1,1.1,47.8,58.7,9.7,19.4,0.52,19.4,48.4,1.1,0.5,0.5,50,1,0.5,0.5,45.5,0.48
256,"Jacksonville Dolphins",10,3,3.2,2.3,0.767,1.7,0.8,0.9,47.1,47.1,26.7,23.3,0.71,16.7,40,1.4,0.8,0.6,57.1,0.3,0,0.3,0,0.18
256,"Texas Tech Lady Raiders",14,2.7,3.2,1.8,0.658,1.9,0.6,1.4,29.6,37,18.4,10.5,0.33,7.9,28.9,1.1,0.3,0.8,26.7,0.9,0.3,0.6,33.3,0.44
256,"UNC Greensboro Spartans",13,2.5,3.2,1.5,0.625,1.5,0.5,1,35,40,28.1,9.4,0.3,9.4,31.3,0.8,0.4,0.5,45.5,0.7,0.2,0.5,22.2,0.45
256,"Southern Illinois Salukis",10,2.6,3.2,2.4,0.923,1.8,0.9,0.9,50,55.6,19.2,15.4,0.44,11.5,42.3,1.4,0.7,0.7,50,0.4,0.2,0.2,50,0.22
256,"Virginia Commonwealth Rams",13,2.8,3.2,1.7,0.611,1.5,0.4,1.2,25,27.5,27.8,19.4,0.65,13.9,30.6,0.9,0.3,0.6,33.3,0.6,0.1,0.5,12.5,0.4
256,"Prairie View A&M Panthers",11,3.1,3.2,1.2,0.382,2.2,0.3,1.9,12.5,14.6,14.7,14.7,0.42,8.8,20.6,1.4,0.2,1.2,13.3,0.8,0.1,0.7,11.1,0.38
256,"Southern University Jaguars",11,2.6,3.2,2.6,1,2.2,1.1,1.1,50,54.2,13.8,6.9,0.13,6.9,44.8,1.6,0.9,0.7,55.6,0.5,0.2,0.4,33.3,0.25
