sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
124,"Saint Mary's Gaels",29,11.9,15.3,11,0.924,8.6,4.3,4.3,49.8,54.6,20.3,10.5,0.24,10.2,42.4,5.7,3.4,2.2,60.6,2.9,0.8,2.1,28.6,0.34
124,"Liberty Flames",26,12.1,15.8,11.2,0.924,9,4,5,44.6,51.3,16.2,11.7,0.3,11.4,42.2,5.3,2.8,2.5,52.5,3.6,1.2,2.4,33,0.4
124,"Oregon State Beavers",29,12.2,15.3,11.2,0.924,9.6,4.3,5.3,45.2,51.6,15.3,6.8,0.16,6.8,41.4,6.1,3.1,3,51.1,3.6,1.2,2.3,35,0.37
127,"Morehead State Eagles",29,13.9,17.1,12.8,0.923,9.7,4.5,5.2,46.1,52.1,19.4,13.9,0.35,13.2,42.5,6.1,3.3,2.8,54.5,3.7,1.2,2.5,32.1,0.38
128,"Northern Arizona Lumberjacks",28,18.4,21,17,0.922,13.5,6.4,7.1,47.5,54.2,18.2,10.3,0.25,10.1,41.7,8.4,4.6,3.8,55.1,5.2,1.8,3.4,35.2,0.38
129,"Tulane Green Wave",26,18.5,21.6,17.1,0.921,14,6.5,7.5,46.4,52.2,16.2,11.2,0.26,10.8,42.5,9.2,4.9,4.3,53.4,4.8,1.6,3.2,33.3,0.35
129,"Merrimack Warriors",27,13.1,15.6,12.1,0.921,9.6,4.6,5,48.3,55.4,20.8,8.5,0.2,7.9,41.4,6.4,3.3,3.1,51.2,3.2,1.4,1.9,42.5,0.34
131,"San Diego Toreros",29,11.8,15,10.8,0.918,9.1,4.3,4.8,47.3,53.4,17,8.8,0.19,8.2,41.5,5.9,3.2,2.7,54.7,3.2,1.1,2.1,34,0.36
132,"Florida Atlantic Owls",27,15.3,18,14,0.917,10.6,5.3,5.3,50.2,56.1,22.1,9.5,0.25,8.7,42.7,7.6,4.1,3.5,53.9,3.1,1.3,1.8,41,0.29
133,"Western Carolina Lady Catamounts",28,16.2,19.9,14.8,0.916,11,5.6,5.4,50.8,55.9,21.2,13,0.36,11,44.2,7.7,4.5,3.3,57.9,3.3,1.1,2.1,34.1,0.3
133,"Hofstra Pride",24,14.3,18.9,13.1,0.916,10.5,5,5.5,47.4,52.2,15.1,14.5,0.35,13.1,43.9,7,4,3,57.1,3.5,1,2.5,28.2,0.34
135,"Jackson State Tigers",26,16.3,20.5,14.9,0.915,11.1,5.3,5.8,48.1,53.8,18.9,15.3,0.43,14.4,43.6,7.3,4.1,3.2,56.1,3.8,1.3,2.6,33,0.35
136,"Bradley Braves",28,14.6,17.8,13.3,0.914,11.3,5.4,5.9,47.8,51.6,16.7,8.6,0.19,7.4,42.9,8.1,4.5,3.5,56.2,3.2,0.9,2.4,26.7,0.28
137,"Arizona Wildcats",27,10.3,11.9,9.4,0.913,6.7,3.5,3.2,51.9,58.6,24.5,11.2,0.33,8.3,43,4.3,2.6,1.7,60.3,2.4,0.9,1.5,36.9,0.36
137,"Xavier Musketeers",27,17.1,21.1,15.6,0.913,12.5,5.7,6.8,45.9,52.7,18.7,11.5,0.27,10,41,6.9,4,2.9,58.3,5.6,1.7,3.9,30.5,0.45
139,"Cleveland State Vikings",29,10.2,12.7,9.3,0.912,6.9,3.5,3.4,50.7,57.2,22.2,13.1,0.34,11.4,42.8,4.4,2.6,1.8,59.8,2.6,0.9,1.7,35.1,0.37
140,"Marist Red Foxes",28,14.1,17.2,12.8,0.911,10,4.8,5.3,47.3,53.2,19,11.2,0.29,10.7,42.4,6.6,3.6,3,54.1,3.4,1.2,2.3,34.4,0.34
140,"St. Thomas (MN) Tommies",28,12,15.6,10.9,0.911,9,4.2,4.9,46.2,53,17.9,8.6,0.21,8.3,40.8,5.7,3,2.8,51.9,3.3,1.2,2.1,36.6,0.37
142,"Colgate Raiders",27,13.5,17.4,12.3,0.91,10.3,4.8,5.5,46.6,52.5,15.9,9.6,0.23,8.8,41.9,6.4,3.6,2.9,55.7,3.9,1.2,2.7,31.4,0.38
143,"New Haven Chargers",26,11,14.4,10,0.909,8.2,3.7,4.5,45.1,51.6,17.4,10.5,0.25,9.1,41.1,4.8,2.6,2.2,54.8,3.4,1.1,2.3,31.5,0.42
143,"Texas Southern Tigers",27,18.6,20.1,16.9,0.909,12.9,6,6.9,46.6,51.4,18.1,14.7,0.4,12.1,43.9,9.6,4.7,4.8,49.6,3.3,1.3,2.1,37.8,0.26
145,"Samford Bulldogs",29,11.8,14.7,10.7,0.907,9.1,4.1,5,44.9,50.4,15.7,9.3,0.21,8.5,41.1,5.5,3.1,2.4,56.3,3.6,1,2.6,27.6,0.4
146,"Gardner-Webb Runnin Bulldogs",28,22.1,27.4,20.1,0.906,15.1,7.3,7.8,48.2,55.9,22.3,11.8,0.31,10.5,41.3,9,5,4,55.2,6.1,2.3,3.8,38,0.4
146,"Lipscomb Bisons",27,13.9,16.7,12.6,0.906,10.8,4.8,6,44.3,49.1,14.7,10.4,0.23,9.9,41.4,7.4,3.7,3.7,50.2,3.3,1,2.3,31.1,0.31
146,"Northern Iowa Panthers",26,11.9,14.7,10.8,0.906,9.6,4,5.5,42.2,47.8,11.7,10,0.22,9.4,41.4,5.9,3,2.9,50.3,3.7,1.1,2.6,29.2,0.39
146,"Eastern Michigan Eagles",25,14,17.1,12.7,0.906,9.8,4.6,5.2,46.9,51.2,19.1,13.4,0.35,11.7,43.1,7.2,3.8,3.4,52.2,2.6,0.8,1.8,32.3,0.27
150,"Indiana University - Indianapolis Jaguars",27,14.8,17.5,13.4,0.905,10.4,4.9,5.5,47.1,52,18,13.8,0.36,12.8,44.1,6.6,3.9,2.7,58.7,3.7,1,2.7,26.7,0.36
151,"Stanford Cardinal",29,12.2,15.4,11.1,0.904,10,4.3,5.7,42.8,49.3,11.5,9,0.19,8.7,40.6,6.2,3,3.2,48,3.8,1.3,2.5,34.2,0.38
152,"North Carolina Central Eagles",25,22.7,24.7,20.5,0.903,14.4,7,7.5,48.2,54.2,23.6,15.8,0.45,13.9,43,9.9,5.2,4.6,53,4.6,1.7,2.8,37.7,0.32
152,"Butler Bulldogs",28,10.7,13.4,9.6,0.903,8,3.8,4.2,47.8,53.1,18.1,8.7,0.21,8,42.5,5.4,3,2.4,55.3,2.6,0.9,1.8,32.4,0.33
154,"Southern Indiana Screaming Eagles",27,15.2,18.9,13.7,0.902,10.4,4.7,5.7,45.2,52.3,20.2,12.7,0.35,11.5,41.2,6.5,3.2,3.3,49.4,3.9,1.5,2.4,38.1,0.37
154,"Louisville Cardinals",29,14.8,18.1,13.3,0.902,10.8,5,5.8,46.3,52.2,17.2,11.7,0.29,10,42.2,6.9,3.7,3.2,54,3.9,1.3,2.6,32.7,0.36
154,"Miami (FL) Hurricanes",27,15.9,19.5,14.3,0.902,12.4,5.6,6.7,45.5,51.8,15.7,7.7,0.18,7,41.1,7.4,4.1,3.3,55,5,1.6,3.4,31.3,0.4
154,"Loyola Marymount Lions",27,12.4,16,11.2,0.902,8.6,4.3,4.3,50.4,54.3,21.4,11.6,0.31,11.3,43.5,6.1,3.7,2.4,60,2.5,0.7,1.8,26.9,0.29
158,"High Point Panthers",28,11.9,14,10.7,0.901,8.8,4.1,4.7,46.5,51.6,18.3,10.5,0.25,9.9,41.1,6.3,3.2,3.1,50.9,2.5,0.9,1.6,35.7,0.29
159,"Memphis Tigers",27,20.4,22.6,18.4,0.9,14.7,7,7.6,48,53.3,19.7,11.4,0.28,9.8,41.8,10.2,5.5,4.7,53.8,4.5,1.6,2.9,34.7,0.31
159,"Eastern Kentucky Colonels",29,11.7,14.2,10.5,0.9,8.5,3.9,4.6,45.9,49.8,15.6,14.7,0.37,14.2,43.4,5.4,3.2,2.2,59.5,3,0.7,2.4,21.6,0.36
161,"Delaware State Hornets",26,20.2,24.6,18.2,0.899,14.3,6.7,7.7,46.6,52.5,19.8,12.2,0.3,9.5,41.6,9.2,5,4.2,54.6,5.2,1.7,3.5,32.6,0.36
161,"Richmond Spiders",29,11.6,14.7,10.4,0.899,9.1,3.9,5.2,42.6,48.9,12.5,10.7,0.24,10.4,40.9,5.8,2.8,3,47.6,3.3,1.1,2.2,34,0.37
163,"Towson Tigers",26,14.8,17.6,13.3,0.898,10.7,5,5.8,46.2,52,17.7,12.2,0.3,10.9,42.2,7.4,3.7,3.7,50.3,3.3,1.2,2.1,37.2,0.31
163,"Presbyterian Blue Hose",26,19.3,23.5,17.3,0.898,13.7,6.8,6.9,49.4,52.9,18.7,12.4,0.32,11,43.6,10.1,5.8,4.3,57.4,3.6,1,2.6,26.9,0.26
165,"South Florida Bulls",28,13.1,15.6,11.8,0.896,10.5,4.6,5.9,43.9,49.1,13.4,9.8,0.2,8.7,40.9,6.8,3.5,3.3,51.9,3.8,1.1,2.6,29.5,0.36
165,"Bethune-Cookman Wildcats",26,21.2,25.4,19,0.896,15,6.9,8,46.3,49.9,17.1,15.3,0.39,14.2,43.5,11,5.8,5.2,53.1,4,1.1,2.9,27.2,0.26
165,"Missouri State Lady Bears",27,12.4,15.3,11.1,0.896,8.9,4.4,4.6,49,52.9,19.6,12.5,0.3,11.6,42.6,6.3,3.7,2.7,57.9,2.6,0.7,1.9,27.1,0.29
165,"Michigan Wolverines",27,16.3,19.5,14.6,0.896,11,5.4,5.7,48.7,56.2,24.7,10.4,0.28,9.3,39.7,6.9,3.7,3.2,53.5,4.1,1.7,2.4,40.5,0.37
165,"Notre Dame Fighting Irish",27,14.6,17.4,13,0.896,10,5,4.9,50.6,54.8,23.4,12.7,0.31,11.7,42.2,7,4.2,2.8,60.1,3,0.9,2.1,28.4,0.3
170,"North Dakota State Bison",27,10.2,13.2,9.1,0.895,7.9,3.6,4.4,44.9,48.4,14.1,11.6,0.26,10.9,42.8,5.6,3,2.6,53.6,2.3,0.6,1.8,23.8,0.29
171,"Holy Cross Crusaders",27,11.2,14.7,10,0.894,8.3,3.7,4.6,44.4,49.8,17.5,10.9,0.26,10.3,41.1,5.1,2.8,2.3,55.1,3.2,0.9,2.3,27.6,0.39
172,"Duquesne Dukes",27,18.3,22,16.3,0.893,12.7,5.5,7.2,43.4,52.5,21.1,11.5,0.31,9.5,39.1,6.7,3.2,3.4,48.3,6,2.3,3.7,38,0.48
173,"Louisiana-(Monroe) Warhawks",26,21.8,25.5,19.5,0.892,15.1,7.4,7.7,49.2,54,21.3,12,0.31,10.6,42.9,10.1,6,4.1,59.5,5,1.4,3.6,28.5,0.33
173,"Saint Peter's Peacocks",27,13.3,17,11.9,0.892,10.3,4.5,5.8,43.7,50,14.7,10,0.24,9.4,40.8,6.2,3.2,3,51.5,4.1,1.3,2.8,31.8,0.4
173,"Buffalo Bulls",26,17.4,19.9,15.5,0.892,12.7,5.9,6.7,46.8,51.8,19.2,9.7,0.25,7.7,41.2,8.8,4.7,4.1,53.1,3.9,1.3,2.6,32.7,0.31
176,"St. Bonaventure Bonnies",28,11.5,14.6,10.2,0.891,8.3,3.8,4.5,45.9,50.6,16.8,11.8,0.32,10.6,43,5.5,3,2.5,54.5,2.8,0.8,2,28.6,0.33
177,"South Dakota State Jackrabbits",28,10.1,12.8,9,0.89,7.5,3.3,4.2,43.8,49.5,16.3,12.4,0.29,12.1,41.1,4.4,2.4,2,55.3,3.1,0.9,2.3,27.6,0.41
177,"UCLA Bruins",28,11,14.1,9.8,0.89,8.8,3.6,5.2,40.9,48,13.9,8.1,0.19,6.8,38.5,5.3,2.4,3,44.3,3.5,1.3,2.3,35.7,0.4
177,"Lindenwood University Lions",29,11.9,15.3,10.6,0.89,9.1,4.1,5,44.9,51,18,7.5,0.17,7.5,40,5.3,3,2.3,56.2,3.8,1.1,2.7,29.1,0.42
180,"Florida A&M Rattlers",26,20.5,23.5,18.2,0.889,14.8,6.9,7.9,46.5,51.3,18,11.6,0.3,9.8,42.4,10.3,5.5,4.9,52.8,4.5,1.4,3,31.9,0.3
180,"Wake Forest Demon Deacons",28,13.2,15.8,11.8,0.889,10.3,4.5,5.8,43.9,50.2,15.9,8.4,0.2,7.6,40.3,6.5,3.2,3.3,49.5,3.8,1.3,2.5,34.3,0.37
180,"DePaul Blue Demons",29,17.7,21.8,15.8,0.889,12.4,6.1,6.3,49.2,53.6,21.2,10.7,0.28,8.9,42.4,8.7,5,3.7,57.8,3.8,1.1,2.7,29.4,0.3
180,"Temple Owls",26,14.8,17.7,13.2,0.889,10.5,4.8,5.7,45.4,51.1,19.2,11.7,0.31,10.6,41.7,6.9,3.6,3.3,52,3.6,1.2,2.4,33,0.34
180,"Virginia Cavaliers",27,12,14.7,10.6,0.889,9.2,4,5.2,43.4,49,14.9,9.6,0.23,8.7,41.2,6.1,3,3.1,48.5,3.1,1,2.1,33.3,0.34
185,"Western Illinois Leathernecks",27,9.3,11.5,8.3,0.888,6.9,2.9,4,41.7,47.9,15.1,12,0.3,11.6,41.4,4.1,2,2.1,49.1,2.8,0.9,1.9,30.7,0.4
185,"Denver Pioneers",28,15,18.6,13.3,0.888,11.7,5.4,6.3,45.9,50.5,15.5,9,0.2,9,41.4,7.6,4.3,3.4,56.1,4,1.1,3,26.5,0.35
185,"Gonzaga Bulldogs",29,13.8,17.5,12.3,0.888,10.9,4.7,6.2,42.7,48.1,12.7,11.2,0.25,10.2,40.4,6.8,3.5,3.3,51,4.1,1.2,2.9,28.8,0.37
188,"Tennessee Tech Golden Eagles",27,11.5,14.7,10.2,0.884,8.2,3.9,4.3,47.7,52.9,20.6,9.6,0.25,8.7,41.2,5.6,3.1,2.5,55.3,2.7,0.9,1.8,31.9,0.32
189,"North Carolina Tar Heels",29,10.6,13.2,9.4,0.883,7.7,3.3,4.4,42.9,49.1,18.8,11,0.27,9.7,39.3,4.9,2.3,2.6,47.9,2.8,1,1.9,34.1,0.37
190,"Texas A&M Aggies",23,17,19.8,15,0.882,12.9,5.6,7.3,43.2,48,14.9,11.3,0.27,10.8,41,8.9,4.3,4.5,49,4,1.2,2.8,30.4,0.31
190,"Oklahoma Sooners",27,13.2,14.4,11.6,0.882,9.4,4.2,5.3,44.3,48.8,16.9,13.5,0.36,12.9,42.1,6.6,3.3,3.3,50.3,2.8,0.9,2,30.3,0.3
192,"Western Michigan Broncos",25,13.4,16.8,11.8,0.881,10.2,4.8,5.5,46.5,51.2,17,9.2,0.21,8.6,41.1,7,3.8,3.2,54.6,3.3,1,2.3,29.3,0.32
192,"UAB Blazers",27,14.3,16.9,12.6,0.881,10.8,4.7,6.1,43.3,48.3,15.3,11.9,0.28,11.1,41.2,7.1,3.6,3.5,50.5,3.7,1.1,2.6,29.3,0.34
194,"Troy Trojans",28,25.6,28.2,22.5,0.88,18.9,8.2,10.8,43.2,48.5,17.2,11.7,0.28,11.2,40.3,12.8,6.2,6.6,48.3,6.1,2,4.1,32.6,0.32
195,"Albany Great Danes",27,9.5,13.5,8.4,0.879,7,3.3,3.7,46.8,51.1,17.5,10.5,0.26,9.7,42.4,4.6,2.7,1.9,58.4,2.4,0.6,1.8,24.6,0.34
196,"Kent State Golden Flashes",26,13.9,16.3,12.2,0.878,10,4.7,5.3,47.1,51.5,18.5,12.4,0.31,11,43.1,6.8,3.8,3,55.6,3.1,0.9,2.2,28.4,0.31
196,"Wright State Raiders",29,13.6,16.5,11.9,0.878,9.6,4.7,4.9,48.6,54.3,21.6,9.6,0.25,8.1,40.9,6.3,3.6,2.8,56.3,3.3,1.1,2.2,33.7,0.34
196,"North Alabama Lions",27,13.4,16.5,11.7,0.878,9.6,4.2,5.3,44.2,47.9,16.3,14.7,0.38,12.5,42.4,6.4,3.5,2.9,55.2,3.2,0.7,2.5,22.1,0.33
196,"Grand Canyon University Antelopes",27,14,17.2,12.3,0.878,10.4,4.6,5.8,43.9,48.9,18,10.1,0.24,9,40.1,7.2,3.5,3.7,48.7,3.1,1,2.1,32.9,0.3
196,"Florida Gators",29,15.8,18.6,13.9,0.878,11.6,5.1,6.5,44.2,49.9,17.2,10.9,0.27,9.2,40.8,7.8,3.8,3.9,49.3,3.9,1.3,2.6,33.9,0.33
201,"George Washington Revolutionaries",29,14.6,19.1,12.8,0.877,10.8,4.7,6.1,43.8,47.9,16.3,12,0.3,10.8,41.7,7.8,3.8,4,48.9,3,0.9,2.1,30.2,0.27
201,"Jacksonville Dolphins",27,15.3,17.3,13.4,0.877,11,4.9,6.1,44.3,49.5,18.4,12.6,0.32,11.1,40.8,7,3.7,3.3,53.2,4,1.1,2.9,28.7,0.36
201,"Dartmouth Big Green",24,12.5,16.1,11,0.877,10.1,4.5,5.6,44.2,50,15,5.7,0.12,5,39.7,6.3,3.3,3,52,3.8,1.2,2.6,31.1,0.37
204,"Mississippi Rebels",28,14.4,17.8,12.6,0.876,10.8,5,5.8,46,50.5,17.1,10.4,0.25,9.7,41.4,7.4,4,3.4,54.1,3.4,1,2.4,28.4,0.31
204,"San Jose State Spartans",28,14.4,16.5,12.6,0.876,10.6,4.5,6.1,42.6,48.3,16.1,12.4,0.32,11.2,40.2,6,3.3,2.8,54.4,4.5,1.2,3.3,26.8,0.43
206,"Texas-(Austin) Longhorns",29,14.9,18.4,13.1,0.875,10.4,4.8,5.7,45.7,50.5,19.9,13.4,0.34,12,41.1,7.4,3.8,3.7,50.7,3,1,2,33.3,0.29
206,"UC Santa Barbara Gauchos",26,12,15.2,10.5,0.875,8.6,3.9,4.7,45.3,49.6,18.3,12.5,0.33,11.5,41.7,6,3.2,2.8,52.6,2.6,0.7,1.8,28.4,0.3
208,"Saint Francis (PA) Red Flash",26,15.6,18.8,13.7,0.874,11.2,5.2,6,46,50.5,18.2,13.3,0.33,12.3,41.9,7.3,4.2,3.2,56.5,3.8,1,2.8,26,0.34
209,"American University Eagles",27,13.1,17,11.5,0.873,10.1,4.6,5.5,45.2,50.2,16.1,9.3,0.22,8.5,41.1,6.1,3.6,2.6,58.2,4,1,3,25.2,0.39
209,"New Hampshire Wildcats",27,11.7,15.3,10.2,0.873,9.2,4.1,5.1,44.6,49,15.2,6.7,0.16,5.1,40,6.1,3.3,2.8,54.3,3.1,0.8,2.3,25.9,0.34
209,"Abilene Christian Wildcats",27,17.8,22.7,15.5,0.873,12.2,6,6.3,48.8,53.6,22.1,11.9,0.31,10.2,41.9,8,4.8,3.2,59.7,4.2,1.2,3,28.1,0.35
212,"Alabama Crimson Tide",28,15.7,19.9,13.7,0.872,11.6,5.2,6.4,44.6,50.2,18.2,10.7,0.25,10.5,40.3,7.9,3.9,4,49.3,3.7,1.3,2.4,34.6,0.32
212,"Idaho State Bengals",27,11.6,14.2,10.1,0.872,7.7,3.4,4.3,44.4,50,21.4,15,0.42,12.8,41.2,4.6,2.6,2.1,55.2,3,0.9,2.2,28,0.4
212,"Winthrop Eagles",28,17.3,20.3,15.1,0.872,12.4,5.8,6.6,46.4,53.2,21.9,8.7,0.22,7.6,38.8,7.7,4.1,3.6,52.8,4.7,1.7,3,35.9,0.38
215,"North Carolina-Asheville Bulldogs",28,15.5,18.7,13.5,0.871,11,5.2,5.8,47.1,51.6,19.9,10.6,0.28,9.2,41.8,7.5,4.2,3.4,55.5,3.5,1,2.5,28.9,0.31
215,"Lamar Cardinals",26,15.5,19.7,13.5,0.871,10.1,4.8,5.3,47.9,53.6,23.6,12.9,0.37,11.4,41.5,6.6,3.7,2.9,56.1,3.5,1.2,2.4,32.6,0.35
217,"Villanova Wildcats",28,11.8,14.8,10.3,0.87,8.6,3.9,4.8,44.8,50.6,20,9.4,0.23,8.8,39.4,5.5,2.9,2.6,52.3,3.1,1,2.1,31.8,0.37
218,"Alabama State Hornets",26,17.4,19.3,15.1,0.869,12.2,5.7,6.5,46.9,50.6,18.6,13.9,0.35,11.5,42.9,9.7,4.8,4.8,49.8,2.6,0.9,1.7,35.8,0.21
218,"Mercer Bears",28,14.2,17.6,12.4,0.869,9.8,4.1,5.7,42.2,47.1,17.3,14.6,0.41,13.6,42.2,6.8,3.2,3.6,46.8,3,1,2.1,31.8,0.31
218,"Stony Brook Seawolves",26,13.5,17.8,11.8,0.869,9.8,4.6,5.2,47.1,52.2,21.6,8.5,0.2,8,39.8,6.8,3.6,3.2,53.4,3,1,2,32.9,0.31
218,"Appalachian State Mountaineers",27,12.7,16.7,11.1,0.869,9.3,4,5.2,43.6,50.2,17.7,11.6,0.29,10.2,39.8,5.6,2.8,2.8,50.3,3.7,1.2,2.4,33.3,0.4
218,"Delaware Fightin Blue Hens",27,15.2,18.1,13.2,0.869,11.3,4.7,6.6,42,46.1,15.8,13.6,0.32,12.7,40.4,7.5,3.8,3.7,51,3.8,0.9,2.9,24.3,0.34
223,"Charlotte 49ers",27,18.7,23,16.2,0.867,13.4,6,7.3,45.2,50.7,19.4,11.5,0.29,10.9,40.2,9.1,4.6,4.5,50.2,4.3,1.5,2.8,34.5,0.32
223,"Pacific Tigers",27,15,18.4,13,0.867,11,5.1,5.9,46.1,50.5,19.5,9.1,0.23,8.6,40.5,7.6,4.1,3.5,54.1,3.4,1,2.4,28.3,0.31
225,"Ball State Cardinals",28,17.4,20,15,0.866,12.6,5.6,7.1,44.1,50.8,19.1,10.9,0.26,9.9,39.1,7.8,3.9,3.9,49.8,4.9,1.7,3.2,35,0.39
226,"Binghamton Bearcats",27,19.3,24,16.7,0.865,13.3,6,7.3,45.3,52.1,20.6,12.9,0.33,11.9,39.4,8.2,4.2,4,51.6,5.1,1.8,3.3,35.3,0.39
227,"Rider Broncs",27,12.5,16,10.8,0.864,9.4,4.1,5.3,43.5,48.8,16.3,9.8,0.24,8.9,39.9,6.5,3.1,3.4,48,3,1,2,33.8,0.31
227,"Tennessee Lady Volunteers",26,26.3,30.8,22.7,0.864,18.7,8.8,9.9,47,51.7,20.8,11.3,0.27,9.8,41,13.4,7,6.3,52.6,5.3,1.8,3.6,33.1,0.29
229,"Utah Tech University Trailblazers",24,13.7,16,11.8,0.863,9.7,4.2,5.5,43.1,49.6,18.2,12.8,0.34,11.2,40.4,5.8,2.9,2.8,50.7,3.9,1.3,2.7,31.9,0.41
229,"East Carolina Pirates",29,18.3,21.5,15.8,0.863,12.6,6,6.6,47.4,52.5,22.7,10.7,0.28,9.6,41,8.9,4.7,4.2,52.7,3.7,1.3,2.4,34.6,0.29
231,"La Salle Explorers",27,14.3,17.1,12.3,0.86,10.6,4.7,5.9,44.1,49.7,18.2,9.1,0.22,8.3,39.7,7.1,3.5,3.7,48.7,3.4,1.2,2.3,34.4,0.33
232,"UC Irvine Anteaters",27,13.1,16.5,11.3,0.859,9.5,4,5.6,41.6,47.1,16.6,13.5,0.35,11.8,40,6,2.9,3,49.1,3.6,1,2.5,29.2,0.37
232,"Mount St. Mary's Mountaineers",27,16.3,19.5,14,0.859,11.3,4.9,6.4,43.3,49.8,19.4,13.4,0.35,10.5,40.1,7.1,3.4,3.7,47.9,4.2,1.5,2.7,35.4,0.37
234,"Vanderbilt Commodores",28,19.1,22.8,16.4,0.858,13.8,6.4,7.5,46,51.3,20.3,9.1,0.23,8.2,40.1,9.3,4.9,4.4,52.5,4.5,1.5,3,32.5,0.33
234,"Maryland Terrapins",28,14.9,17.7,12.8,0.858,11.3,4.8,6.5,42.7,50.6,19,6,0.15,5,37.5,6.5,3,3.4,47,4.8,1.8,3,37,0.43
234,"Youngstown State Penguins",28,12.5,15.8,10.8,0.858,9.1,4.1,5,45.3,50.8,19.7,10.5,0.26,9.4,40.5,6,3.1,2.9,52.1,3.1,1,2.1,32.2,0.34
237,"New Mexico Lobos",26,13.4,17.2,11.5,0.856,10.1,4.2,5.9,41.2,48.1,16.7,9.2,0.23,7.8,38.2,5.9,2.8,3.1,47.1,4.2,1.4,2.8,33,0.42
237,"San Diego State Aztecs",26,12.5,16,10.7,0.856,9.5,4.1,5.4,43.1,47.8,16,9.5,0.23,9.2,40.2,6.3,3.2,3.1,51.2,3.2,0.9,2.3,27.4,0.34
239,"Radford Highlanders",29,14.4,17.1,12.3,0.854,10.7,4.6,6.1,43,49,18,10.8,0.26,10.3,38.6,6.6,3.3,3.3,50.3,4.1,1.3,2.8,31.4,0.38
240,"Alcorn State Braves",25,18.4,22.2,15.7,0.852,12.6,5.6,7.1,44,47.9,19.1,14.1,0.38,12.2,40.9,9.2,4.6,4.6,49.8,3.5,1,2.5,28.7,0.28
240,"Navy Midshipmen",26,12.2,15.1,10.4,0.852,8.7,3.9,4.8,44.7,50.2,19.9,11.4,0.28,10.1,39.4,6.1,2.9,3.2,48.1,2.6,1,1.7,36.8,0.3
242,"Texas State Bobcats",27,16.7,19.5,14.2,0.851,11.7,5.3,6.4,45.6,52.1,22.4,10,0.25,8.6,38.8,7.4,3.8,3.6,51.5,4.3,1.5,2.8,35.3,0.37
242,"Hawaii Warriors",26,10.8,14,9.2,0.851,8.2,3.5,4.7,42.5,47.6,16.7,9.9,0.24,9.9,39,5.3,2.6,2.7,49.3,2.8,0.8,2,29.7,0.35
244,"Northern Colorado Bears",28,19.8,24.2,16.9,0.85,13.5,6.1,7.4,45.4,50.4,22.3,12.4,0.33,10.6,40,9.4,4.8,4.7,50.4,4,1.4,2.7,33.6,0.3
244,"Southern University Jaguars",24,19.1,23.1,16.3,0.85,12.5,5.8,6.6,46.8,51.7,23.5,14.8,0.4,12.2,40.5,8.8,4.6,4.2,52.6,3.7,1.2,2.5,33,0.29
246,"Bryant University Bulldogs",27,8.1,10.6,6.9,0.849,5.4,2.4,3,44.9,49.3,21.5,14.2,0.38,12.3,41.6,4,2,2,49.5,1.5,0.5,1,32.5,0.27
246,"Nicholls State Colonels",26,20.4,24.3,17.3,0.849,14.2,6.3,7.9,44.3,52.2,22.3,10.8,0.27,9.8,38.1,8.6,4,4.6,46.9,5.5,2.2,3.3,40.3,0.39
246,"Grambling State Tigers",26,28,32.6,23.8,0.849,19.3,8.5,10.8,43.9,47.7,20.5,15,0.37,13.2,40.4,13.7,7,6.7,51,5.5,1.5,4.1,26.4,0.29
246,"Bowling Green Falcons",27,17.1,20.2,14.6,0.849,11.8,5.6,6.3,47,52.4,23.3,9.3,0.25,7.8,39.7,7.8,4.3,3.5,55.2,4,1.3,2.8,31.2,0.34
250,"Norfolk State Spartans",26,17,19.3,14.4,0.848,11.7,5.5,6.2,46.9,52.6,23.8,9.3,0.24,8.4,38.9,8.2,4.2,4,50.9,3.6,1.3,2.2,37.6,0.3
250,"Texas-(San Antonio) Roadrunners",25,14.8,18.4,12.5,0.848,10.6,4.8,5.8,45.1,50.2,20.6,9.5,0.24,8.4,39.3,7.1,3.7,3.4,52.2,3.5,1.1,2.4,30.7,0.33
250,"Belmont Bruins",27,13.4,15.9,11.4,0.848,9.6,3.9,5.7,40.4,47.3,18,10.8,0.29,9.1,39,5.6,2.6,3,45.7,4,1.3,2.7,33,0.42
250,"Robert Morris Colonials",28,12.7,16.2,10.8,0.848,9.6,4,5.6,41.9,46.9,14.1,12.7,0.3,12.4,40.3,6.2,3.1,3.1,49.4,3.4,1,2.5,28.1,0.36
254,"Auburn Tigers",27,18.4,22.9,15.6,0.847,13.1,5.8,7.3,44.5,49.2,19.1,12.2,0.31,10.8,40.8,8.7,4.6,4.1,53,4.4,1.2,3.2,27.7,0.34
254,"Incarnate Word Cardinals",26,15.3,18.6,13,0.847,11.4,4.9,6.5,42.8,44.9,14.8,11.8,0.3,10,42.4,8.5,4.4,4.1,51.8,3,0.5,2.5,16.9,0.26
254,"Central Arkansas Bears",28,12.8,16.2,10.9,0.847,8.6,3.5,5,41.3,48.1,20.9,14.2,0.4,11.1,39.6,4.9,2.4,2.5,48.5,3.7,1.2,2.5,31.7,0.43
