sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
220,"Rice Owls",13,5.8,7.2,5.3,0.92,4.5,2.2,2.3,49.2,49.2,12,13.3,0.29,13.3,48,4.5,2.2,2.3,49.2,0,0,0,,0
228,"Saint Louis Billikens",13,6.4,7.1,5.9,0.928,4.5,2.2,2.3,49.2,49.2,10.8,20.5,0.54,19.3,49.4,4.5,2.2,2.3,49.2,0,0,0,,0
228,"Fairfield Stags",11,5.7,7.1,5.5,0.968,4.4,2.3,2.1,52.1,52.1,14.3,11.1,0.27,11.1,49.2,4.4,2.3,2.1,52.1,0,0,0,,0
228,"California Golden Bears",13,5.6,7.1,5.6,1,4.9,2.5,2.4,51.6,51.6,6.8,6.8,0.14,6.8,50.7,4.9,2.5,2.4,51.6,0,0,0,,0
228,"Brown Bears",11,5.5,7.1,5.1,0.918,4.4,2.1,2.3,47.9,47.9,9.8,14.8,0.33,13.1,47.5,4.4,2.1,2.3,47.9,0,0,0,,0
228,"Columbia Lions",12,5.8,7.1,6.3,1.101,5.1,3,2.1,59,59,8.7,7.2,0.11,5.8,55.1,5.1,3,2.1,59,0,0,0,,0
228,"Indiana Hoosiers",13,5.8,7.1,6.5,1.133,5.4,3,2.4,55.7,55.7,1.3,10.7,0.17,10.7,57.3,5.4,3,2.4,55.7,0,0,0,,0
228,"Eastern Washington University",12,6,7.1,6.9,1.153,5,2.8,2.2,56.7,56.7,4.2,16.7,0.35,15.3,58.3,5,2.8,2.2,56.7,0,0,0,,0
228,"Dayton Flyers",12,5.8,7.1,6.3,1.071,5,2.6,2.4,51.7,51.7,5.7,18.6,0.32,17.1,50,5,2.6,2.4,51.7,0,0,0,,0
228,"Sam Houston State Bearkats",10,6.2,7.1,5.7,0.919,4.5,2.3,2.2,51.1,51.1,12.9,17.7,0.44,16.1,50,4.5,2.3,2.2,51.1,0,0,0,,0
228,"Austin Peay Governors",9,5.6,7.1,5.1,0.92,3.9,1.9,2,48.6,48.6,12,20,0.54,20,50,3.9,1.9,2,48.6,0,0,0,,0
