sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
33,"Santa Clara Broncos",30,7.1,8.1,6.8,0.962,5.3,2.8,2.6,51.9,51.9,13.7,14.6,0.34,13.2,49.1,5.3,2.8,2.6,51.9,0,0,0,,0
34,"Nebraska-Omaha Mavericks",29,6.9,8.4,6.7,0.96,4.6,2.7,1.9,58.6,58.6,21.9,15.9,0.42,14.9,50.2,4.6,2.7,1.9,58.6,0,0,0,,0
34,"Fairfield Stags",28,6.3,8.1,6,0.96,4.3,2.1,2.1,50,50,13.7,21.7,0.57,16,50.9,4.3,2.1,2.1,50,0,0,0,,0
36,"Chicago State Cougars",27,6.2,7.3,6,0.958,4.2,2.3,1.9,54,54,16.1,18.5,0.52,14.9,50.6,4.2,2.3,1.9,54,0,0,0,,0
36,"Mercyhurst Lakers",27,7.1,8.8,6.8,0.958,4.9,2.7,2.2,54.9,54.9,19.3,14.6,0.38,11.5,48.4,4.9,2.7,2.2,54.9,0,0,0,,0
38,"Texas State Bobcats",28,5.6,6.5,5.3,0.955,3.7,1.7,2,46.6,46.6,12.2,25.6,0.72,23.1,51.9,3.7,1.7,2,46.6,0,0,0,,0
39,"Murray State Racers",27,11.2,12.9,10.6,0.95,8.5,4.3,4.2,50.4,50.4,12.6,13.9,0.33,12.9,49,8.5,4.3,4.2,50.4,0,0,0,,0
39,"Florida State Seminoles",28,6.5,7.2,6.1,0.95,4.5,2.4,2.1,53.2,53.2,17.1,16.6,0.43,14.4,48.6,4.5,2.4,2.1,53.2,0,0,0,,0
41,"St. Thomas (MN) Tommies",28,7.5,9.7,7.1,0.948,5.9,2.9,3,48.8,48.8,11.9,12.9,0.29,11.4,47.6,5.9,2.9,3,48.8,0,0,0,,0
42,"Houston Cougars",28,4.7,5.5,4.5,0.947,3.5,1.8,1.7,51.5,51.5,14.4,16.7,0.36,15.2,47,3.5,1.8,1.7,51.5,0,0,0,,0
43,"Washington Huskies",28,7.8,9.9,7.4,0.945,6.1,3,3.1,49.7,49.7,10.6,13.8,0.32,11.9,48.6,6.1,3,3.1,49.7,0,0,0,,0
43,"Queens University of Charlotte Royals",28,5.2,6.3,4.9,0.945,3.7,1.8,1.9,49,49,11.7,20.7,0.52,17.9,48.3,3.7,1.8,1.9,49,0,0,0,,0
45,"Jacksonville State Gamecocks",27,5.6,7.4,5.2,0.94,4.7,2.4,2.3,51.2,51.2,10.7,8,0.15,8,47.3,4.7,2.4,2.3,51.2,0,0,0,,0
46,"Auburn Tigers",28,5.2,6.5,4.9,0.938,3.1,1.7,1.5,53.4,53.4,21.2,20.5,0.65,16.4,49.3,3.1,1.7,1.5,53.4,0,0,0,,0
46,"Nebraska Cornhuskers",28,6.9,8.4,6.4,0.938,5.4,2.9,2.6,52.6,52.6,14.1,9.4,0.2,6.3,47.9,5.4,2.9,2.6,52.6,0,0,0,,0
46,"Southeastern Louisiana Lions",26,4.3,5,4,0.938,2.8,1.5,1.2,55.6,55.6,18.8,21.4,0.6,17.9,50.9,2.8,1.5,1.2,55.6,0,0,0,,0
49,"Wright State Raiders",30,9.7,11.9,9.1,0.935,7.2,3.6,3.6,50.5,50.5,13.7,15.4,0.38,13,48.3,7.2,3.6,3.6,50.5,0,0,0,,0
50,"N.J.I.T. Highlanders",28,7.7,9.4,7.1,0.93,6.1,3.1,3,50.6,50.6,11.6,11.2,0.24,10.2,47.4,6.1,3.1,3,50.6,0,0,0,,0
51,"Texas Tech Lady Raiders",30,4.4,5.4,4.1,0.924,2.9,1.4,1.5,47.7,47.7,17.4,19.7,0.57,12.1,47,2.9,1.4,1.5,47.7,0,0,0,,0
51,"Boston University Terriers",27,4.4,6,4,0.924,3.5,1.7,1.8,48.9,48.9,12.7,8.5,0.2,7.6,46.6,3.5,1.7,1.8,48.9,0,0,0,,0
51,"North Florida Ospreys",28,5.6,6.7,5.2,0.924,4,2,1.9,51.4,51.4,15.9,18.5,0.45,16.6,47.8,4,2,1.9,51.4,0,0,0,,0
54,"Southern Methodist Mustangs",28,3.2,3.6,2.9,0.921,2.3,1.2,1.1,51.6,51.6,14.6,16.9,0.42,16.9,46.1,2.3,1.2,1.1,51.6,0,0,0,,0
54,"California Baptist Lancers",27,8,9.4,7.4,0.921,5.9,2.9,3,48.4,48.4,13.4,16.7,0.4,15.7,47.7,5.9,2.9,3,48.4,0,0,0,,0
54,"Nevada Wolf Pack",27,4.7,6.1,4.3,0.921,3.6,1.7,1.9,46.4,46.4,11,14.2,0.35,13.4,47.2,3.6,1.7,1.9,46.4,0,0,0,,0
54,"Duke Blue Devils",27,7.5,9.2,6.9,0.921,6,2.9,3.1,47.8,47.8,11.4,10.9,0.25,9.4,46.5,6,2.9,3.1,47.8,0,0,0,,0
58,"Sam Houston State Bearkats",26,3.3,4,3.1,0.92,2.2,1.3,0.9,59.6,59.6,24.1,12.6,0.35,12.6,47.1,2.2,1.3,0.9,59.6,0,0,0,,0
59,"Clemson Tigers",28,8,10.8,7.3,0.919,6.3,2.9,3.3,46.9,46.9,11.2,11.7,0.28,9.4,47.1,6.3,2.9,3.3,46.9,0,0,0,,0
60,"Marquette Golden Eagles",28,7,8.8,6.4,0.918,5.7,2.8,2.9,49.1,49.1,10.3,9.2,0.21,8.2,46.7,5.7,2.8,2.9,49.1,0,0,0,,0
61,"South Dakota State Jackrabbits",28,6.9,8.8,6.3,0.917,5.6,2.7,2.9,47.8,47.8,10.4,11.9,0.25,9.8,46.1,5.6,2.7,2.9,47.8,0,0,0,,0
62,"Wyoming Cowgirls",27,6.9,9.1,6.3,0.914,5.4,2.6,2.9,46.9,46.9,9.7,14.5,0.33,12.9,47.3,5.4,2.6,2.9,46.9,0,0,0,,0
63,"Temple Owls",27,6.4,7.7,5.9,0.913,4.5,2.4,2.1,52.5,52.5,18.5,13.3,0.34,12.1,47.4,4.5,2.4,2.1,52.5,0,0,0,,0
63,"Butler Bulldogs",29,9.9,12.4,9,0.913,7.8,3.9,4,49.3,49.3,12.9,10.1,0.23,9.8,46.3,7.8,3.9,4,49.3,0,0,0,,0
65,"Valparaiso University",27,10.9,12.4,10,0.912,8.9,4.2,4.7,47.3,47.3,9.5,13.6,0.27,12.5,46.4,8.9,4.2,4.7,47.3,0,0,0,,0
66,"Montana State Bobcats",26,3,3.4,2.7,0.909,2,0.9,1.1,45.1,45.1,14.3,22.1,0.63,14.3,49.4,2,0.9,1.1,45.1,0,0,0,,0
67,"Colgate Raiders",27,6.9,8.8,6.2,0.908,5.2,2.7,2.5,51.4,51.4,14.6,10.8,0.27,9.2,48.1,5.2,2.7,2.5,51.4,0,0,0,,0
68,"San Diego Toreros",29,4.7,5.9,4.2,0.904,3.4,1.7,1.8,49,49,17,14.1,0.31,11.1,45.2,3.4,1.7,1.8,49,0,0,0,,0
69,"UCLA Bruins",28,5.2,6.6,4.7,0.903,3.8,1.9,2,48.6,48.6,14.5,15.9,0.37,14.5,46.9,3.8,1.9,2,48.6,0,0,0,,0
70,"La Salle Explorers",28,4.4,5.3,4,0.902,3.4,1.6,1.8,46.9,46.9,8.9,15.4,0.36,13.8,46.3,3.4,1.6,1.8,46.9,0,0,0,,0
70,"Oakland Golden Grizzlies",29,8.8,11.1,7.9,0.902,6.6,3.1,3.4,47.6,47.6,13.7,14.5,0.35,13.3,46.3,6.6,3.1,3.4,47.6,0,0,0,,0
72,"Stonehill College Skyhawks",25,8.5,10.9,7.6,0.901,6.4,3.2,3.2,49.7,49.7,14.6,12.7,0.29,11.3,45.8,6.4,3.2,3.2,49.7,0,0,0,,0
73,"DePaul Blue Demons",30,7,8.6,6.3,0.9,4.9,2.5,2.4,51,51,16.7,14.8,0.39,11.5,46.9,4.9,2.5,2.4,51,0,0,0,,0
74,"Hofstra Pride",25,4.8,6.3,4.3,0.899,3.5,1.8,1.7,51.7,51.7,16,16,0.37,14.3,47.1,3.5,1.8,1.7,51.7,0,0,0,,0
75,"Portland State Vikings",27,7.9,9.3,7.1,0.897,6.5,3,3.5,46.6,46.6,9.3,9.3,0.22,7.9,46.3,6.5,3,3.5,46.6,0,0,0,,0
76,"Western Carolina Lady Catamounts",28,4.8,5.9,4.3,0.896,3.4,1.6,1.8,46.3,46.3,13.3,20,0.52,16.3,45.9,3.4,1.6,1.8,46.3,0,0,0,,0
76,"Kansas State Wildcats",30,6.7,8.4,6,0.896,4.5,2.2,2.3,49.6,49.6,18.3,16.3,0.47,14.4,46.5,4.5,2.2,2.3,49.6,0,0,0,,0
78,"Army Black Knights",27,8.1,11.4,7.3,0.895,6.4,3.1,3.3,48,48,12.3,10.9,0.25,10.5,46.4,6.4,3.1,3.3,48,0,0,0,,0
78,"Detroit Titans",28,8.5,10.4,7.6,0.895,6,3.1,2.9,51.5,51.5,17.2,15.1,0.38,13.4,46,6,3.1,2.9,51.5,0,0,0,,0
80,"Missouri Tigers",29,6.2,7.1,5.6,0.894,5,2.4,2.6,47.6,47.6,11.1,11.1,0.24,10,45.6,5,2.4,2.6,47.6,0,0,0,,0
81,"Creighton Bluejays",27,8.6,10.9,7.7,0.893,6.4,3.1,3.3,48.3,48.3,16.7,12.4,0.28,11.2,44.6,6.4,3.1,3.3,48.3,0,0,0,,0
82,"Canisius Golden Griffins",27,7.6,9.2,6.7,0.892,5.6,2.7,2.9,48.7,48.7,13.7,15.2,0.36,12.7,46.6,5.6,2.7,2.9,48.7,0,0,0,,0
82,"Loyola (Chicago) Ramblers",28,8.9,11.5,8,0.892,6.3,3,3.3,47.4,47.4,17.6,16.4,0.41,15.6,44.8,6.3,3,3.3,47.4,0,0,0,,0
82,"Massachusetts Lowell",27,5.8,7.4,5.2,0.892,4.2,2,2.2,48.2,48.2,14,15.9,0.4,14.6,47.8,4.2,2,2.2,48.2,0,0,0,,0
82,"Yale Bulldogs",24,8.8,10.6,7.9,0.892,6.5,3.2,3.3,49,49,14.2,14.6,0.36,12.7,45.8,6.5,3.2,3.3,49,0,0,0,,0
86,"Virginia Commonwealth Rams",29,4.8,5.8,4.2,0.891,3.3,1.8,1.5,53.7,53.7,22.5,10.9,0.28,9.4,45.7,3.3,1.8,1.5,53.7,0,0,0,,0
86,"North Dakota Fighting Hawks",29,7.9,9.4,7,0.891,6.3,2.8,3.5,44.5,44.5,10,14.4,0.31,12.7,44.5,6.3,2.8,3.5,44.5,0,0,0,,0
86,"Southern Illinois Salukis",25,5.5,6.6,4.9,0.891,3.8,1.9,2,49,49,15.3,17.5,0.46,16.1,47.4,3.8,1.9,2,49,0,0,0,,0
89,"Utah Valley Wolverines",25,2.9,3.4,2.6,0.889,1.6,0.8,0.7,53.8,53.8,27.8,22.2,0.74,19.4,45.8,1.6,0.8,0.7,53.8,0,0,0,,0
90,"Mississippi Rebels",28,4.8,5.9,4.3,0.888,3.3,1.7,1.6,50.5,50.5,16.4,16.4,0.44,10.4,47,3.3,1.7,1.6,50.5,0,0,0,,0
90,"Montana Lady Griz",26,7.2,8.7,6.4,0.888,5.4,2.4,3,44,44,11.2,18.2,0.42,14.4,45.5,5.4,2.4,3,44,0,0,0,,0
92,"Sacred Heart Pioneers",27,9.5,12.4,8.4,0.887,7.1,3.3,3.8,46.6,46.6,12.5,15.2,0.37,12.5,46.7,7.1,3.3,3.8,46.6,0,0,0,,0
92,"Fordham Rams",28,5.7,6.9,5,0.887,4.1,1.9,2.3,45.2,45.2,13.2,17.6,0.44,13.2,44.7,4.1,1.9,2.3,45.2,0,0,0,,0
94,"Tennessee Tech Golden Eagles",27,6.9,8.7,6.1,0.886,5,2.4,2.5,49.3,49.3,15.1,15.1,0.38,10.3,45.4,5,2.4,2.5,49.3,0,0,0,,0
94,"Providence Friars",29,5.4,6.8,4.8,0.886,4,2,2,50.9,50.9,15.8,12.7,0.32,12,45.6,4,2,2,50.9,0,0,0,,0
96,"Presbyterian Blue Hose",27,7,8.6,6.2,0.884,5,2.6,2.4,51.5,51.5,17.4,14.2,0.35,12.1,45.3,5,2.6,2.4,51.5,0,0,0,,0
96,"Illinois State Redbirds",27,7.7,9.4,6.8,0.884,6,2.9,3,49.1,49.1,13,12.1,0.27,10.6,44.9,6,2.9,3,49.1,0,0,0,,0
96,"Oregon Ducks",30,6,7.2,5.3,0.884,4.5,2.1,2.4,47.1,47.1,12.2,14.9,0.37,11.6,45.3,4.5,2.1,2.4,47.1,0,0,0,,0
99,"Central Connecticut State Blue Devils",27,5.7,6.9,5,0.883,4.2,2.1,2,51.3,51.3,20.1,9.1,0.21,8.4,43.5,4.2,2.1,2,51.3,0,0,0,,0
99,"Long Beach State 49ers",26,6.6,8,5.8,0.883,4.6,2.2,2.3,48.7,48.7,18.7,18.1,0.43,15.8,45,4.6,2.2,2.3,48.7,0,0,0,,0
99,"Central Michigan Chippewas",27,7.6,9.3,6.7,0.883,5.7,2.8,2.9,49.7,49.7,13.2,16.6,0.39,13.2,46.8,5.7,2.8,2.9,49.7,0,0,0,,0
102,"Cal Poly SLO Mustangs",26,4.9,5.9,4.3,0.882,3.2,1.7,1.6,51.2,51.2,16.5,22,0.61,18.9,47.2,3.2,1.7,1.6,51.2,0,0,0,,0
103,"Drake Bulldogs",26,10,11.9,8.8,0.881,7.5,3.5,4,46.7,46.7,13.1,16.5,0.38,15.4,45.8,7.5,3.5,4,46.7,0,0,0,,0
103,"Robert Morris Colonials",28,9.3,11.9,8.2,0.881,6.8,3.2,3.6,47.4,47.4,15.8,14.6,0.35,11.5,45,6.8,3.2,3.6,47.4,0,0,0,,0
103,"Grand Canyon University Antelopes",28,4.8,5.9,4.2,0.881,3.4,1.8,1.6,52.1,52.1,19.4,13.4,0.34,9.7,46.3,3.4,1.8,1.6,52.1,0,0,0,,0
106,"Tennessee-Martin Skyhawks",27,4.6,5.7,4.1,0.88,3,1.6,1.4,54.3,54.3,21.6,15.2,0.44,12.8,47.2,3,1.6,1.4,54.3,0,0,0,,0
107,"North Carolina-Asheville Bulldogs",29,3.7,4.5,3.2,0.879,2.5,1.2,1.3,46.6,46.6,15.9,19.6,0.52,15,46.7,2.5,1.2,1.3,46.6,0,0,0,,0
108,"Niagara Purple Eagles",27,3.6,4.1,3.2,0.878,2.4,1.2,1.3,48.5,48.5,16.3,18.4,0.52,15.3,46.9,2.4,1.2,1.3,48.5,0,0,0,,0
109,"Bradley Braves",29,7,8.6,6.2,0.877,4.9,2.4,2.6,48.3,48.3,17.2,15.7,0.41,14.7,45.1,4.9,2.4,2.6,48.3,0,0,0,,0
