sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
31,"Arkansas-(Little Rock) Trojans",28,2.4,3,2.2,0.912,1.8,0.8,0.9,46.9,49,16.2,14.7,0.37,13.2,44.1,1.5,0.8,0.8,48.8,0.2,0.1,0.1,33.3,0.12
32,"Wichita State Shockers",27,3.7,4.4,3.3,0.909,2.8,1.3,1.6,44.7,46.7,7.1,19.2,0.46,17.2,46.5,2.6,1.1,1.5,43.7,0.2,0.1,0.1,60,0.07
33,"Long Beach State 49ers",26,2.5,3,2.3,0.908,1.7,0.6,1.1,35.6,37.8,10.8,23.1,0.64,23.1,44.6,1.6,0.5,1.1,33.3,0.1,0.1,0,66.7,0.07
34,"Murray State Racers",26,3.5,4,3.2,0.901,2.9,1.3,1.7,43.4,43.4,5.5,15.4,0.32,14.3,45.1,2.8,1.3,1.5,45.2,0.1,0,0.1,0,0.04
35,"Wisconsin-(Green Bay) Phoenix",28,2.8,3.6,2.5,0.897,2.2,1,1.2,44.3,47.5,15.4,11.5,0.23,11.5,41,1.8,0.8,1,46,0.4,0.1,0.3,36.4,0.18
36,"Eastern Washington University",28,3.4,4.1,3.1,0.896,2.6,1.2,1.4,45.2,45.9,13.5,13.5,0.32,13.5,44.8,2.4,1.1,1.3,47.8,0.2,0,0.2,16.7,0.08
37,"Akron Zips",26,4,4.5,3.5,0.893,2.6,1.2,1.4,44.8,47,16.5,23.3,0.66,23.3,45.6,2.1,1,1,50,0.5,0.1,0.4,23.1,0.19
38,"Tennessee State Tigers",27,2.7,3.2,2.4,0.892,2,0.8,1.2,40,40,6.8,23,0.56,20.3,45.9,1.9,0.8,1.1,42.3,0.1,0,0.1,0,0.05
39,"Missouri Tigers",28,3.1,3.6,2.8,0.885,2.1,0.8,1.3,39,41.5,13.8,19.5,0.56,18.4,44.8,1.9,0.7,1.2,37.7,0.2,0.1,0.1,50,0.1
40,"Central Michigan Chippewas",26,2.9,3.6,2.6,0.882,1.9,0.8,1.1,42.9,43.9,15.8,22.4,0.65,19.7,46.1,1.7,0.8,0.9,45.5,0.2,0,0.2,20,0.1
41,"Lamar Cardinals",26,2.9,3.7,2.5,0.88,1.9,0.7,1.2,38.8,39.8,16,20,0.59,20,44,1.7,0.7,1,41.9,0.2,0,0.2,16.7,0.12
42,"Arizona Wildcats",27,4,4.6,3.5,0.879,2.4,1.1,1.4,43.9,47,21.5,17.8,0.58,15,43.9,2,0.9,1.1,46.3,0.4,0.1,0.3,33.3,0.18
43,"Portland Pilots",28,2.6,3.1,2.3,0.877,2,0.9,1.2,42.1,42.1,9.6,15.1,0.35,9.6,45.2,1.8,0.9,1,47.1,0.2,0,0.2,0,0.11
44,"Southern Methodist Mustangs",27,3.5,4,3.1,0.874,2.4,1.1,1.3,45.3,47.7,16.8,17.9,0.5,14.7,46.3,2.1,1,1.2,44.8,0.2,0.1,0.1,50,0.09
45,"Davidson Wildcats",29,4.9,6.5,4.3,0.873,3.7,1.7,2,45.3,47.6,15.5,11.3,0.28,10.6,43,3.1,1.5,1.7,47.3,0.5,0.2,0.3,33.3,0.14
46,"Drake Bulldogs",25,3.4,4.1,3,0.872,2.8,1.1,1.7,38.6,40.7,8.1,14,0.3,11.6,41.9,2.4,1,1.5,39.3,0.4,0.1,0.2,33.3,0.13
47,"Seton Hall Pirates",26,2.1,2.5,1.8,0.87,1.7,0.7,1.1,37.8,41.1,7.4,11.1,0.24,11.1,40.7,1.4,0.5,0.9,37.8,0.3,0.1,0.2,37.5,0.18
47,"Tennessee Lady Volunteers",25,4,4.7,3.5,0.87,3,1.2,1.8,39.2,41.2,10,19,0.47,16,43,2.7,1,1.6,38.8,0.3,0.1,0.2,42.9,0.09
49,"Wagner Seahawks",26,3.2,3.9,2.8,0.869,2.1,0.8,1.3,38.2,40,13.1,21.4,0.67,15.5,46.4,1.9,0.7,1.2,38,0.2,0.1,0.1,40,0.09
50,"Massachusetts Lowell",27,1.4,1.8,1.2,0.868,1,0.4,0.6,42.9,42.9,13.2,13.2,0.36,13.2,44.7,0.9,0.4,0.5,48,0.1,0,0.1,0,0.11
51,"Northern Arizona Lumberjacks",28,3.2,3.7,2.8,0.867,2.5,1,1.4,42,43.5,13.3,13.3,0.3,10,42.2,2.3,1,1.3,42.9,0.2,0.1,0.1,33.3,0.09
52,"Loyola (Chicago) Ramblers",27,3,3.9,2.6,0.864,2.3,1,1.3,45.2,46.8,14.8,11.1,0.26,8.6,42,2.2,1,1.3,43.3,0.1,0.1,0,100,0.03
53,"Jacksonville Dolphins",27,3.8,4.3,3.3,0.863,2.3,1,1.3,43.5,43.5,18.6,22.5,0.71,18.6,45.1,2.1,1,1.1,46.6,0.1,0,0.1,0,0.06
54,"Presbyterian Blue Hose",25,3.5,4.3,3,0.862,2.4,1.2,1.2,49.2,50.8,21.8,14.9,0.37,13.8,42.5,2.1,1.1,1,51.9,0.3,0.1,0.2,28.6,0.12
54,"Gonzaga Bulldogs",29,4.5,5.7,3.9,0.862,3.8,1.6,2.2,41.3,41.7,7.7,13.8,0.26,12.3,41.5,3.6,1.5,2.1,42.3,0.2,0,0.1,20,0.05
56,"Marquette Golden Eagles",26,3.3,4.2,2.8,0.86,2.9,1.2,1.7,40.8,42.8,4.7,8.1,0.17,8.1,41.9,2.6,1.1,1.5,41.2,0.3,0.1,0.2,37.5,0.11
