sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
153,"Incarnate Word Cardinals",29,61.7,89,46.7,0.756,43.2,16.3,26.9,37.7,43.3,20.3,11.6,0.3,8.9,35.1,26,11.4,14.6,43.9,17.2,4.9,12.3,28.3,0.4
153,"East Texas A&M Lions",29,57.8,89,43.3,0.75,41,15,26,36.7,41.5,19,11.8,0.31,10.1,35.5,27.9,11.1,16.8,39.7,13.1,4,9.2,30.2,0.32
156,"Portland State Vikings",30,60.3,88.9,45.9,0.761,42,16.3,25.7,38.9,42.3,20,13,0.34,10.7,36.8,30.9,13.4,17.5,43.4,11.1,2.9,8.2,26.1,0.26
156,"Baylor Bears",31,63.8,88.9,52.6,0.825,45.1,18.6,26.5,41.2,46.9,19.4,11.1,0.31,7.4,38.1,28.6,13.5,15.1,47.1,16.5,5.1,11.4,31.1,0.37
158,"DePaul Blue Demons",31,60.4,88.8,41,0.678,44.8,15.6,29.2,34.8,38.7,18.4,9,0.22,7.4,32.3,31.4,12.2,19.2,38.8,13.4,3.4,10,25.5,0.3
158,"Dartmouth Big Green",26,57.6,88.8,41.5,0.721,40.7,14.7,25.9,36.2,41.5,20.4,9.9,0.27,7.1,33.5,25.7,10.4,15.2,40.6,15,4.3,10.7,28.7,0.37
158,"Southern Methodist Mustangs",30,62.8,88.8,41.9,0.667,44,15,29,34,38.6,21.2,11.1,0.28,8.4,31.3,29.2,10.9,18.3,37.4,14.8,4.1,10.8,27.4,0.34
158,"Marshall Thundering Herd",31,59.9,88.8,51.1,0.853,42.9,17.8,25.2,41.4,48.6,18.5,12.5,0.31,9.7,38.5,24,11.6,12.4,48.4,18.9,6.2,12.8,32.5,0.44
158,"UC Riverside Highlanders",29,55.8,88.8,41.9,0.752,39.7,14.8,24.9,37.2,43,19.7,10.5,0.28,7.1,34.5,23.9,10.2,13.7,42.6,15.8,4.6,11.2,29,0.4
163,"New Mexico State Aggies",28,59.4,88.7,40.9,0.688,40.9,15.6,25.2,38.3,41.3,23,10,0.27,7.9,33.5,32,13.2,18.8,41.2,8.9,2.5,6.4,27.7,0.22
163,"Boston University Terriers",28,57.4,88.7,46.1,0.803,41,17.1,23.9,41.8,47,19.7,10.4,0.27,8.4,37.8,27.3,12.8,14.5,46.9,13.7,4.3,9.4,31.5,0.33
165,"Kentucky Wildcats",30,59.9,88.6,53.8,0.899,45,20.1,24.9,44.6,50.6,15.5,11.2,0.27,9,41.8,28.8,14.7,14.1,51,16.2,5.4,10.8,33.3,0.36
165,"Long Beach State 49ers",28,59.8,88.6,40.4,0.675,41.1,14.5,26.6,35.2,39.7,22.2,10.1,0.28,7.9,31.9,27.2,10.8,16.4,39.6,13.9,3.7,10.2,26.5,0.34
167,"Maine Black Bears",29,59,88.5,46.4,0.787,44.7,17.3,27.4,38.7,43,15.6,10.2,0.25,8.1,37,30,13.4,16.6,44.7,14.7,3.9,10.8,26.4,0.33
167,"California Golden Bears",31,60.5,88.5,48.4,0.8,42.1,17,25,40.5,45.9,20,12.5,0.33,8.6,37.6,26.5,12.5,14,47.2,15.6,4.5,11.1,29.1,0.37
169,"Ohio Bobcats",27,58.5,88.4,48,0.821,40.7,15.9,24.8,39.1,46.9,18.6,13.6,0.37,8.9,37.3,21.3,9.6,11.7,44.9,19.4,6.3,13,32.7,0.48
170,"Cornell Big Red",26,57.5,88.3,39.7,0.691,41,14.4,26.6,35.1,40,20.5,9.2,0.24,7.1,32.1,27.2,10.4,16.8,38.3,13.8,4,9.8,28.9,0.34
170,"Texas Tech Lady Raiders",31,60.3,88.3,53,0.879,41.9,18.6,23.3,44.4,50.3,20.3,13,0.34,9.7,40.5,26.9,13.6,13.3,50.5,14.9,5,10,33.3,0.36
170,"Florida Gators",31,61.7,88.3,50.2,0.814,42.1,17.9,24.3,42.4,46.7,20.2,14.2,0.38,10.6,39.4,28.5,14.3,14.2,50.1,13.7,3.6,10.1,26.4,0.32
173,"Fordham Rams",29,62.2,88.2,40.8,0.656,44.3,15.2,29.1,34.3,38,21.2,9.3,0.24,6.9,30.9,32.2,11.9,20.3,37,12.1,3.3,8.8,27.1,0.27
173,"Houston Christian Huskies",29,58.2,88.2,41,0.704,39.1,14.5,24.6,37.1,42.2,22.9,11.6,0.32,8.8,33.6,23.6,10.6,13,44.9,15.6,3.9,11.6,25.3,0.4
173,"Santa Clara Broncos",32,59.4,88.2,51.5,0.867,45.6,17.8,27.8,39,45.2,12.3,12.4,0.3,9.2,39.7,26.7,12,14.6,45.1,18.9,5.7,13.2,30.2,0.41
