sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
254,"Virginia Cavaliers",30,1760,85.7,1340,0.761,1288,466,822,36.2,40.8,16.9,11.9,0.3,9.2,35.5,899,348,551,38.7,389,118,271,30.3,0.3
255,"Purdue Fort Wayne Mastodons",33,1996,85.6,1476,0.739,1382,527,855,38.1,42.7,21.8,10.7,0.28,8,34.6,936,400,536,42.7,446,127,319,28.5,0.32
255,"Penn State Lady Lions",29,1603,85.6,1400,0.873,1175,511,664,43.5,48.7,17.3,11.9,0.29,8.8,40.4,795,389,406,48.9,380,122,258,32.1,0.32
257,"New Orleans Privateers",30,1822,85.5,1532,0.841,1280,545,735,42.6,48.4,19.1,12.1,0.32,8.8,39.6,844,395,449,46.8,436,150,286,34.4,0.34
258,"Binghamton Bearcats",31,1608,85.4,1229,0.764,1126,442,684,39.3,44.1,20.5,11.1,0.3,7.7,35.9,730,332,398,45.5,396,110,286,27.8,0.35
259,"USC Upstate Spartans",31,1705,85.3,1302,0.764,1298,466,832,35.9,42.2,15.6,10,0.24,7,34.2,754,302,452,40.1,544,164,380,30.1,0.42
259,"Tulane Green Wave",31,1772,85.2,1302,0.735,1262,444,818,35.2,40.1,18.2,11.9,0.32,8.2,34.7,804,320,484,39.8,458,124,334,27.1,0.36
261,"Texas Southern Tigers",31,1931,84.8,1432,0.742,1301,490,811,37.7,41.6,20.1,14.3,0.4,10.8,36,931,388,543,41.7,370,102,268,27.6,0.28
261,"Mississippi State Bulldogs",31,1756,84.8,1288,0.733,1241,459,782,37,42,20.3,10.9,0.28,8.8,34.1,828,335,493,40.5,413,124,289,30,0.33
263,"Liberty Flames",31,1683,84.6,1274,0.757,1226,438,788,35.7,40.7,17.4,11.3,0.29,7.6,35.3,783,316,467,40.4,443,122,321,27.5,0.36
263,"Kent State Golden Flashes",31,1857,84.6,1424,0.767,1292,496,796,38.4,44.2,20.4,11.9,0.32,8.9,35.4,785,347,438,44.2,507,149,358,29.4,0.39
265,"Southern Miss Golden Eagles",31,1824,84.2,1454,0.797,1333,528,805,39.6,44.4,17.2,11.9,0.3,9.3,37.7,908,401,507,44.2,425,127,298,29.9,0.32
266,"Tennessee-Martin Skyhawks",30,1676,84.1,1251,0.746,1195,444,751,37.2,42.9,19.7,10.3,0.27,8.1,34.7,730,307,423,42.1,465,137,328,29.5,0.39
267,"Texas State Bobcats",30,1746,84,1288,0.738,1173,433,740,36.9,41.4,21.1,13.8,0.38,10.5,35.3,799,327,472,40.9,374,106,268,28.3,0.32
267,"Charlotte 49ers",32,1699,84,1364,0.803,1191,483,708,40.6,45.1,19.6,12.5,0.33,9.3,38,846,374,472,44.2,345,109,236,31.6,0.29
269,"Lamar Cardinals",30,1590,83.9,1141,0.718,1046,402,644,38.4,42.3,23.6,12.9,0.36,10.2,34.4,722,321,401,44.5,324,81,243,25,0.31
269,"North Florida Ospreys",30,1573,83.9,1231,0.783,1078,434,644,40.3,45.8,21.9,12,0.32,8.6,36.3,706,315,391,44.6,372,119,253,32,0.35
271,"Drake Bulldogs",32,1910,83.8,1666,0.872,1396,570,826,40.8,45.7,14.5,14.9,0.38,10.8,41.5,936,435,501,46.5,460,135,325,29.3,0.33
272,"Valparaiso University",32,1908,83.7,1711,0.897,1437,613,824,42.7,48.2,13.5,13.4,0.33,10.3,42.2,984,454,530,46.1,453,159,294,35.1,0.32
273,"UNC Greensboro Spartans",30,1579,83.5,1097,0.695,1059,377,682,35.6,39.8,23.1,11.1,0.32,8.5,33.2,782,288,494,36.8,277,89,188,32.1,0.26
273,"Oregon Ducks",34,1989,83.5,1453,0.731,1411,537,874,38.1,42.1,20.9,10.4,0.26,7.9,34.4,956,422,534,44.1,455,115,340,25.3,0.32
275,"Chicago State Cougars",31,1699,83.4,1384,0.815,1152,475,677,41.2,45.8,20.2,14.4,0.39,10.6,39.3,785,370,415,47.1,367,105,262,28.6,0.32
276,"West Georgia Wolves",31,1844,83.3,1399,0.759,1295,506,789,39.1,43.1,19.5,11.9,0.32,8.8,36.4,886,401,485,45.3,409,105,304,25.7,0.32
277,"Montana Lady Griz",31,1709,83.2,1477,0.864,1301,546,755,42,47.2,15,11.2,0.27,8.9,39.8,863,409,454,47.4,438,137,301,31.3,0.34
278,"Oral Roberts Golden Eagles",30,1794,82.6,1491,0.831,1236,538,698,43.5,48.3,21.2,13.2,0.34,9.4,39.3,847,421,426,49.7,389,117,272,30.1,0.31
